team,position,count,probability,moneyline
KC,QB,24,0.0048,+20733
LAC,EDGE,1823,0.3646,+174
LAC,WR,1346,0.2692,+271
LAC,DT,647,0.1294,+673
LAC,S,611,0.1222,+718
LAC,OT,270,0.054,+1752
LAC,IOL,180,0.036,+2678
LAC,CB,67,0.0134,+7363
LAC,RB,27,0.0054,+18419
LAC,TE,14,0.0028,+35614
LAC,LB,12,0.0024,+41567
LAC,QB,3,0.0006,+166567
LAR,OT,2283,0.4566,+119
LAR,WR,2228,0.4456,+124
LAR,LB,135,0.027,+3604
LAR,EDGE,80,0.016,+6150
LAR,TE,60,0.012,+8233
LAR,RB,59,0.0118,+8375
LAR,CB,54,0.0108,+9159
LAR,S,52,0.0104,+9515
LAR,IOL,48,0.0096,+10317
LAR,QB,1,0.0002,+499900
LV,QB,5000,1.0,-inf
MIA,CB,2910,0.582,-139
MIA,WR,2686,0.5372,-116
MIA,EDGE,1786,0.3572,+180
MIA,IOL,998,0.1996,+401
MIA,S,493,0.0986,+914
MIA,OT,432,0.0864,+1057
MIA,TE,258,0.0516,+1838
MIA,DT,202,0.0404,+2375
MIA,LB,154,0.0308,+3147
MIA,RB,59,0.0118,+8375
MIA,QB,22,0.0044,+22627
MIN,S,3544,0.7088,-243
MIN,RB,325,0.065,+1438
MIN,CB,263,0.0526,+1801
MIN,OT,247,0.0494,+1924
MIN,DT,179,0.0358,+2693
MIN,EDGE,146,0.0292,+3325
MIN,WR,121,0.0242,+4032
MIN,TE,90,0.018,+5456
MIN,IOL,61,0.0122,+8097
MIN,LB,24,0.0048,+20733
NE,EDGE,2195,0.439,+128
NE,OT,906,0.1812,+452
NE,DT,862,0.1724,+480
NE,WR,433,0.0866,+1055
NE,LB,213,0.0426,+2247
NE,CB,171,0.0342,+2824
NE,TE,123,0.0246,+3965
NE,QB,40,0.008,+12400
NE,IOL,30,0.006,+16567
NE,S,25,0.005,+19900
NE,RB,2,0.0004,+249900
NO,CB,1984,0.3968,+152
NO,WR,1208,0.2416,+314
NO,EDGE,1148,0.2296,+336
NO,LB,271,0.0542,+1745
NO,OT,195,0.039,+2464
NO,S,96,0.0192,+5108
NO,RB,83,0.0166,+5924
NO,IOL,13,0.0026,+38362
NO,TE,2,0.0004,+249900
NYG,WR,1278,0.2556,+291
NYG,LB,1203,0.2406,+316
NYG,OT,1011,0.2022,+395
NYG,RB,724,0.1448,+591
NYG,S,619,0.1238,+708
NYG,EDGE,127,0.0254,+3837
NYG,CB,38,0.0076,+13058
NYJ,EDGE,3499,0.6998,-233
NYJ,LB,2786,0.5572,-126
NYJ,WR,1800,0.36,+178
NYJ,IOL,544,0.1088,+819
NYJ,OT,398,0.0796,+1156
NYJ,CB,371,0.0742,+1248
NYJ,S,232,0.0464,+2055
NYJ,RB,172,0.0344,+2807
NYJ,TE,128,0.0256,+3806
NYJ,QB,69,0.0138,+7146
NYJ,DT,1,0.0002,+499900
PHI,OT,2227,0.4454,+125
PHI,WR,1501,0.3002,+233
PHI,EDGE,752,0.1504,+565
PHI,S,334,0.0668,+1397
PHI,DT,60,0.012,+8233
PHI,CB,44,0.0088,+11264
PHI,TE,44,0.0088,+11264
PHI,LB,19,0.0038,+26216
PHI,RB,13,0.0026,+38362
PHI,IOL,5,0.001,+99900
PHI,QB,1,0.0002,+499900
PIT,OT,3030,0.606,-154
PIT,WR,1004,0.2008,+398
PIT,CB,412,0.0824,+1114
PIT,RB,164,0.0328,+2949
PIT,EDGE,140,0.028,+3471
PIT,S,77,0.0154,+6394
PIT,IOL,62,0.0124,+7965
PIT,QB,56,0.0112,+8829
PIT,DT,32,0.0064,+15525
PIT,LB,14,0.0028,+35614
PIT,TE,9,0.0018,+55456
SEA,CB,2116,0.4232,+136
SEA,EDGE,1924,0.3848,+160
SEA,IOL,370,0.074,+1251
SEA,LB,186,0.0372,+2588
SEA,DT,125,0.025,+3900
SEA,OT,120,0.024,+4067
SEA,WR,69,0.0138,+7146
SEA,QB,34,0.0068,+14606
SEA,RB,26,0.0052,+19131
SEA,S,19,0.0038,+26216
SEA,TE,11,0.0022,+45355
SF,OT,1583,0.3166,+216
SF,WR,1319,0.2638,+279
SF,EDGE,1243,0.2486,+302
SF,CB,344,0.0688,+1353
SF,IOL,173,0.0346,+2790
SF,DT,127,0.0254,+3837
SF,S,126,0.0252,+3868
SF,LB,45,0.009,+11011
SF,RB,19,0.0038,+26216
SF,TE,16,0.0032,+31150
SF,QB,5,0.001,+99900
TB,EDGE,2330,0.466,+115
TB,TE,1220,0.244,+310
TB,CB,537,0.1074,+831
TB,IOL,420,0.084,+1090
TB,OT,182,0.0364,+2647
TB,WR,100,0.02,+4900
TB,S,88,0.0176,+5582
TB,RB,77,0.0154,+6394
TB,LB,46,0.0092,+10770
TEN,RB,1743,0.3486,+187
TEN,EDGE,1469,0.2938,+240
TEN,LB,959,0.1918,+421
TEN,WR,655,0.131,+663
TEN,OT,136,0.0272,+3576
TEN,S,29,0.0058,+17141
TEN,CB,9,0.0018,+55456
WAS,EDGE,1836,0.3672,+172
WAS,WR,1042,0.2084,+380
WAS,LB,869,0.1738,+475
WAS,S,521,0.1042,+860
WAS,RB,363,0.0726,+1277
WAS,OT,215,0.043,+2226
WAS,CB,147,0.0294,+3301
WAS,TE,4,0.0008,+124900
WAS,IOL,3,0.0006,+166567
