team,player,position,count,probability
PHI,Monroe Freeling,OT,194,0.0388
PHI,Cashius Howell,EDGE,122,0.0244
PHI,Kadyn Proctor,OT,114,0.0228
PHI,Keldric Faulk,EDGE,104,0.0208
PHI,Francis Mauigoa,OT,66,0.0132
PHI,Makai Lemon,WR,58,0.0116
PHI,Dillon Thieneman,S,54,0.0108
PHI,Kenyon Sadiq,TE,53,0.0106
PHI,Jordyn Tyson,WR,50,0.01
PHI,Peter Woods,DT,42,0.0084
PHI,Caleb Downs,S,34,0.0068
PHI,Max Iheanachor,OT,31,0.0062
PHI,Avieon Terrell,CB,30,0.006
PHI,Jeremiyah Love,RB,25,0.005
PHI,Kayden McDonald,DT,21,0.0042
PHI,Zion Young,EDGE,18,0.0036
PHI,Rueben Bain,EDGE,17,0.0034
PHI,Olaivavega Ioane,IOL,11,0.0022
PHI,Carnell Tate,WR,10,0.002
PHI,Sonny Styles,LB,10,0.002
PHI,C.J. Allen,LB,8,0.0016
PHI,Mansoor Delane,CB,6,0.0012
PHI,Colton Hood,CB,3,0.0006
PHI,Ty Simpson,QB,3,0.0006
PHI,Chris Johnson,CB,2,0.0004
PIT,Caleb Lomu,OT,827,0.1654
PIT,Kadyn Proctor,OT,787,0.1574
PIT,Blake Miller,OT,733,0.1466
PIT,Omar Cooper Jr.,WR,442,0.0884
PIT,Kevin Concepcion,WR,367,0.0734
PIT,Avieon Terrell,CB,357,0.0714
PIT,Spencer Fano,OT,278,0.0556
PIT,Monroe Freeling,OT,243,0.0486
PIT,Jeremiyah Love,RB,180,0.036
PIT,Francis Mauigoa,OT,98,0.0196
PIT,Denzel Boston,WR,78,0.0156
PIT,Ty Simpson,QB,77,0.0154
PIT,Olaivavega Ioane,IOL,56,0.0112
PIT,Emmanuel McNeil-Warren,S,54,0.0108
PIT,Akheem Mesidor,EDGE,40,0.008
PIT,Keldric Faulk,EDGE,40,0.008
PIT,Jermod McCoy,CB,38,0.0076
PIT,Max Iheanachor,OT,38,0.0076
PIT,Makai Lemon,WR,35,0.007
PIT,Colton Hood,CB,34,0.0068
PIT,Jordyn Tyson,WR,24,0.0048
PIT,Peter Woods,DT,24,0.0048
PIT,Mansoor Delane,CB,23,0.0046
PIT,T.J. Parker,EDGE,19,0.0038
PIT,Dillon Thieneman,S,17,0.0034
PIT,Cashius Howell,EDGE,16,0.0032
PIT,Carnell Tate,WR,15,0.003
PIT,Kenyon Sadiq,TE,10,0.002
PIT,Sonny Styles,LB,10,0.002
PIT,Kayden McDonald,DT,9,0.0018
PIT,Caleb Downs,S,8,0.0016
PIT,Zion Young,EDGE,8,0.0016
PIT,Rueben Bain,EDGE,6,0.0012
PIT,Garrett Nussmeier,QB,4,0.0008
PIT,C.J. Allen,LB,2,0.0004
PIT,Drew Allar,QB,2,0.0004
PIT,Cole Payton,QB,1,0.0002
SEA,Colton Hood,CB,943,0.1886
SEA,Zion Young,EDGE,864,0.1728
SEA,Chris Johnson,CB,690,0.138
SEA,Cashius Howell,EDGE,494,0.0988
SEA,Brandon Cisse,CB,258,0.0516
SEA,Chase Bisontis,IOL,255,0.051
SEA,Avieon Terrell,CB,245,0.049
SEA,Malachi Lawrence,EDGE,227,0.0454
SEA,T.J. Parker,EDGE,124,0.0248
SEA,C.J. Allen,LB,118,0.0236
SEA,Emmanuel Pregnon,IOL,80,0.016
SEA,R Mason Thomas,EDGE,67,0.0134
SEA,Kayden McDonald,DT,66,0.0132
SEA,Akheem Mesidor,EDGE,62,0.0124
SEA,Max Iheanachor,OT,55,0.011
SEA,Olaivavega Ioane,IOL,52,0.0104
SEA,Ty Simpson,QB,47,0.0094
SEA,Keldric Faulk,EDGE,44,0.0088
SEA,Denzel Boston,WR,42,0.0084
SEA,Jermod McCoy,CB,37,0.0074
SEA,Caleb Banks,DT,28,0.0056
SEA,Jadarian Price,RB,25,0.005
SEA,Jeremiyah Love,RB,21,0.0042
SEA,Dillon Thieneman,S,18,0.0036
SEA,Blake Miller,OT,15,0.003
SEA,Kenyon Sadiq,TE,14,0.0028
SEA,Mansoor Delane,CB,14,0.0028
SEA,Sonny Styles,LB,13,0.0026
SEA,Monroe Freeling,OT,12,0.0024
SEA,Spencer Fano,OT,12,0.0024
SEA,Caleb Lomu,OT,10,0.002
SEA,Emmanuel McNeil-Warren,S,7,0.0014
SEA,Kadyn Proctor,OT,7,0.0014
SEA,Omar Cooper Jr.,WR,6,0.0012
SEA,Caleb Downs,S,4,0.0008
SEA,Jacob Rodriguez,LB,4,0.0008
SEA,Kevin Concepcion,WR,4,0.0008
SEA,Lee Hunter,DT,4,0.0008
SEA,Peter Woods,DT,4,0.0008
SEA,Anthony Hill Jr.,LB,2,0.0004
SEA,Christen Miller,DT,2,0.0004
SEA,Jordyn Tyson,WR,2,0.0004
SEA,Garrett Nussmeier,QB,1,0.0002
SEA,Rueben Bain,EDGE,1,0.0002
SF,Denzel Boston,WR,681,0.1362
SF,T.J. Parker,EDGE,539,0.1078
SF,Caleb Lomu,OT,501,0.1002
SF,Kevin Concepcion,WR,430,0.086
SF,Cashius Howell,EDGE,401,0.0802
SF,Blake Miller,OT,321,0.0642
SF,Spencer Fano,OT,231,0.0462
SF,Max Iheanachor,OT,203,0.0406
SF,Monroe Freeling,OT,198,0.0396
SF,Avieon Terrell,CB,196,0.0392
SF,Kadyn Proctor,OT,147,0.0294
SF,Olaivavega Ioane,IOL,139,0.0278
SF,Zion Young,EDGE,100,0.02
SF,Omar Cooper Jr.,WR,88,0.0176
SF,Colton Hood,CB,84,0.0168
SF,Peter Woods,DT,69,0.0138
SF,Emmanuel McNeil-Warren,S,58,0.0116
SF,Dillon Thieneman,S,51,0.0102
SF,Kayden McDonald,DT,51,0.0102
SF,Keldric Faulk,EDGE,50,0.01
SF,Makai Lemon,WR,50,0.01
SF,Akheem Mesidor,EDGE,48,0.0096
SF,Jordyn Tyson,WR,44,0.0088
SF,Emmanuel Pregnon,IOL,43,0.0086
SF,C.J. Allen,LB,40,0.008
SF,Caleb Downs,S,37,0.0074
SF,Chase Bisontis,IOL,33,0.0066
SF,Jeremiyah Love,RB,27,0.0054
SF,Kenyon Sadiq,TE,21,0.0042
SF,Malachi Lawrence,EDGE,19,0.0038
SF,Francis Mauigoa,OT,17,0.0034
SF,Caleb Banks,DT,13,0.0026
SF,Rueben Bain,EDGE,11,0.0022
SF,Sonny Styles,LB,11,0.0022
SF,Jermod McCoy,CB,10,0.002
SF,Brandon Cisse,CB,9,0.0018
SF,Mansoor Delane,CB,9,0.0018
SF,Chris Johnson,CB,7,0.0014
SF,Ty Simpson,QB,7,0.0014
SF,Carnell Tate,WR,4,0.0008
SF,Jacob Rodriguez,LB,2,0.0004
TB,Keldric Faulk,EDGE,1434,0.2868
TB,Kenyon Sadiq,TE,1121,0.2242
TB,Akheem Mesidor,EDGE,808,0.1616
TB,Jermod McCoy,CB,448,0.0896
TB,Olaivavega Ioane,IOL,374,0.0748
TB,Rueben Bain,EDGE,166,0.0332
TB,Kadyn Proctor,OT,79,0.0158
TB,Jeremiyah Love,RB,74,0.0148
TB,Mansoor Delane,CB,70,0.014
TB,Jordyn Tyson,WR,48,0.0096
TB,Monroe Freeling,OT,45,0.009
TB,Dillon Thieneman,S,42,0.0084
TB,Sonny Styles,LB,42,0.0084
TB,Francis Mauigoa,OT,39,0.0078
TB,Spencer Fano,OT,36,0.0072
TB,Makai Lemon,WR,29,0.0058
TB,Emmanuel McNeil-Warren,S,25,0.005
TB,Omar Cooper Jr.,WR,25,0.005
TB,David Bailey,EDGE,22,0.0044
TB,Blake Miller,OT,21,0.0042
TB,Avieon Terrell,CB,15,0.003
TB,Caleb Lomu,OT,15,0.003
TB,Kevin Concepcion,WR,10,0.002
TB,Caleb Downs,S,7,0.0014
TB,Carnell Tate,WR,3,0.0006
TB,Arvell Reese,LB,2,0.0004
TEN,Jeremiyah Love,RB,1624,0.3248
TEN,David Bailey,EDGE,1006,0.2012
TEN,Carnell Tate,WR,652,0.1304
TEN,Arvell Reese,LB,585,0.117
TEN,Rueben Bain,EDGE,535,0.107
TEN,Sonny Styles,LB,380,0.076
TEN,Francis Mauigoa,OT,91,0.0182
TEN,Makai Lemon,WR,54,0.0108
TEN,Caleb Downs,S,32,0.0064
TEN,Mansoor Delane,CB,19,0.0038
TEN,Monroe Freeling,OT,15,0.003
TEN,Spencer Fano,OT,7,0.0014
WAS,Rueben Bain,EDGE,1505,0.301
WAS,Sonny Styles,LB,648,0.1296
WAS,Carnell Tate,WR,551,0.1102
WAS,Caleb Downs,S,482,0.0964
WAS,Jeremiyah Love,RB,400,0.08
WAS,Makai Lemon,WR,340,0.068
WAS,David Bailey,EDGE,284,0.0568
WAS,Jordyn Tyson,WR,269,0.0538
WAS,Arvell Reese,LB,149,0.0298
WAS,Mansoor Delane,CB,116,0.0232
WAS,Francis Mauigoa,OT,100,0.02
WAS,Spencer Fano,OT,44,0.0088
WAS,Jermod McCoy,CB,43,0.0086
WAS,Monroe Freeling,OT,37,0.0074
WAS,Dillon Thieneman,S,24,0.0048
WAS,Kenyon Sadiq,TE,6,0.0012
WAS,Olaivavega Ioane,IOL,2,0.0004
