player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Aaron Rodgers,2241,QB,PIT,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,25,0,0,79.0,62.3,78.6,63.3,,,55.7,60.0,3,1,0,0,0,19,3,1,0,0,0,3,0,0.0,3.0,,0
Zay Flowers,97268,WR,BLT,1,1,0,0,0.0,0,0,4,0,0,0,9,0.0,0,0,3,0,0,70.8,77.2,77.7,,,77.8,56.6,61.0,4,0,75,7,29,12,0,0,10,8,0,4,9,9.0,4.0,2.59,0
Xavier Legette,99197,WR,CAR,1,1,0,0,,0,0,0,0,0,0,2,0.0,0,0,5,0,0,64.6,47.9,80.9,,,49.1,56.6,58.5,0,0,-2,1,48,15,0,0,6,2,0,0,2,2.0,0.0,-0.04,0
Puka Nacua,100632,WR,LA,1,1,1,1,100.0,45,0,45,0,1,1,46,1022.2,1,1,26,0,0,70.8,81.6,77.9,,,77.1,66.4,49.8,45,0,91,8,29,11,0,0,9,9,1,45,46,46.0,45.0,3.14,1
Ollie Gordon II,157792,HB,MIA,1,1,0,0,0.0,0,0,8,0,1,0,5,250.0,0,0,17,0,0,64.6,59.6,75.5,,18.3,62.2,62.8,60.0,8,0,5,1,3,2,0,0,1,2,0,8,5,5.0,8.0,1.67,1
Ricky Pearsall,100660,WR,SF,1,1,1,0,0.0,0,0,-4,0,0,1,5,100.0,0,0,28,0,0,68.3,66.8,78.6,,,67.5,59.2,54.4,-4,0,56,4,40,21,0,0,6,5,0,-4,5,5.0,-4.0,1.4,0
Tre Tucker,101106,WR,LV,1,1,1,0,0.0,0,0,7,1,0,1,6,150.0,0,0,23,0,0,72.1,48.7,79.4,,,47.5,63.1,58.1,7,0,12,3,44,15,0,0,8,4,0,7,6,6.0,7.0,0.27,0
Kalif Raymond,11028,WR,DET,1,1,0,0,0.0,0,0,9,0,0,0,4,0.0,0,0,11,0,0,71.2,64.1,77.5,,,61.8,63.1,56.9,9,0,14,1,13,19,0,0,1,2,0,9,4,4.0,9.0,1.08,0
Quentin Johnston,123085,WR,LAC,1,1,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,27,0,0,67.4,65.8,78.4,,,66.6,59.7,52.3,-2,0,71,3,30,14,0,0,6,4,0,-2,0,0.0,-2.0,2.37,1
Tyler Badie,83714,HB,DEN,1,1,0,0,0.0,0,0,3,0,0,0,2,0.0,0,0,10,0,0,66.2,61.6,73.2,,80.8,71.2,56.7,,3,0,19,2,9,1,0,0,2,3,0,3,2,2.0,3.0,2.11,1
Arian Smith,124039,WR,NYJ,1,1,0,0,0.0,0,1,-10,0,0,0,0,0.0,0,0,22,0,0,64.6,54.0,0.0,,,61.2,56.6,59.2,-10,1,8,1,19,3,0,0,2,2,0,-10,0,0.0,-10.0,0.42,0
Isaiah Bond,163586,WR,CLV,1,1,0,0,0.0,0,0,9,1,0,0,3,0.0,0,0,8,0,0,69.6,49.2,78.3,,,46.4,63.1,60.9,9,0,6,1,20,7,0,0,3,2,0,9,3,3.0,9.0,0.3,0
Jacoby Brissett,10725,QB,ARZ,1,1,0,0,0.0,0,0,2,0,0,0,2,0.0,0,1,1,0,0,61.9,66.5,64.6,,,,62.6,,2,0,0,0,0,1,0,0,0,1,0,2,2,2.0,2.0,,0
AJ Barner,129433,TE,SEA,1,1,0,0,0.0,0,0,2,0,0,0,2,0.0,0,1,29,0,0,66.2,65.5,15.9,,31.3,68.9,62.6,62.9,2,1,26,2,24,29,0,0,3,3,0,2,2,2.0,2.0,1.08,0
Devin Singletary,40485,HB,NYG,1,1,0,0,0.0,0,0,4,0,0,0,3,0.0,0,0,21,0,0,64.6,60.0,67.5,,69.4,64.3,59.5,,4,0,-4,1,2,1,0,0,1,2,0,4,3,3.0,4.0,-2.0,1
Tyler Warren,129798,TE,IND,1,1,0,0,,0,0,0,0,0,0,2,0.0,0,0,14,0,0,68.3,67.5,79.6,,72.7,72.7,56.2,56.5,0,0,79,4,32,30,0,0,7,5,0,0,2,2.0,0.0,2.47,1
Michael Penix Jr.,82134,QB,ATL,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,2,0,0,76.9,66.6,79.4,65.2,,,60.0,60.1,-1,1,0,0,0,40,0,0,0,1,0,-1,0,0.0,-1.0,,0
Jared Goff,10635,QB,DET,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,11,0,0,77.4,85.1,78.4,84.7,,,57.9,60.0,6,0,0,0,0,26,6,1,0,0,0,6,2,2.0,6.0,,0
Dyami Brown,77986,WR,JAX,1,1,0,0,0.0,0,0,9,2,1,0,3,50.0,0,0,15,0,0,69.1,57.7,79.5,,,56.2,63.1,56.6,9,0,57,5,36,20,0,0,7,6,0,9,3,3.0,9.0,1.58,0
Brashard Smith,143951,HB,KC,1,1,0,0,0.0,0,0,2,0,0,0,1,0.0,0,0,16,0,0,68.2,57.4,68.3,,,58.4,59.7,60.0,2,0,0,0,2,3,0,0,1,1,0,2,1,1.0,2.0,0.0,1
