player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Clyde Edwards-Helaire,57279,HB,KC,1,7,3,2,70.0,42,0,60,0,2,3,21,187.5,2,2,16,0,3,71.9,71.0,75.6,,74.6,72.2,65.6,60.0,22,0,9,1,11,9,0,0,2,8,0,60,21,3.0,8.6,0.82,4
AJ Dillon,57165,HB,GB,1,7,0,0,0.0,0,0,25,0,0,0,14,0.0,0,2,12,0,3,71.4,60.7,73.7,,,54.9,61.9,,6,0,0,0,8,7,0,0,0,7,1,25,14,2.0,3.6,0.0,4
Patrick Mahomes,11765,QB,KC,1,7,2,0,0.0,0,0,0,0,0,0,,100.0,1,3,16,0,0,81.1,85.5,79.5,79.7,,,78.6,60.3,34,0,0,0,0,20,69,7,0,0,1,69,52,7.43,9.9,,0
D'Onta Foreman,11844,HB,TEN,1,4,2,1,68.2,45,0,66,0,0,2,43,537.5,2,2,31,0,1,68.6,90.5,70.3,,74.1,55.8,90.2,,45,0,0,0,5,4,0,0,0,4,0,66,43,10.75,16.5,0.0,3
Matthew Stafford,4924,QB,LA,1,4,0,0,0.0,0,0,3,0,0,0,0,0.0,0,2,26,0,0,79.9,72.3,0.0,71.2,,,68.1,60.0,3,1,0,0,0,30,3,1,0,3,1,6,0,0.0,1.5,,0
Ryan Tannehill,7014,QB,TEN,1,3,0,0,0.0,0,0,0,0,0,0,2,0.0,0,0,31,0,0,77.1,69.9,78.3,73.8,,,48.7,60.2,8,0,0,0,0,26,12,2,0,1,0,12,8,2.67,4.0,,1
Isaiah McKenzie,11927,WR,BUF,1,3,0,0,0.0,0,0,15,0,0,0,4,0.0,1,1,4,0,1,69.8,58.9,73.3,,,58.3,60.4,57.9,11,0,3,1,4,12,0,0,1,4,0,15,4,1.33,5.0,0.75,0
Joe Burrow,28022,QB,CIN,1,2,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,1,7,0,0,80.3,73.9,0.0,73.5,,,64.7,60.0,7,1,0,0,0,17,7,1,0,1,0,5,2,1.0,2.5,,0
Kyle Juszczyk,7912,FB,SF,1,2,0,0,0.0,0,0,14,0,0,0,3,0.0,1,1,28,0,2,65.2,55.5,76.6,,73.4,52.3,63.7,52.5,13,0,0,0,13,16,0,0,0,2,0,14,3,1.5,7.0,0.0,0
Mecole Hardman Jr.,42683,WR,KC,1,2,1,1,80.6,25,0,31,0,0,1,22,366.7,1,1,16,0,0,68.9,64.6,76.0,,,59.5,69.1,59.0,25,0,26,1,19,12,0,0,1,3,1,31,22,11.0,15.5,1.37,0
Ja'Marr Chase,84270,WR,CIN,1,1,0,0,0.0,0,0,2,0,2,0,0,0.0,0,0,7,0,0,69.1,71.7,79.5,,,72.9,56.6,55.1,2,0,109,5,46,17,0,0,6,6,0,2,0,0.0,2.0,2.37,0
Tyreek Hill,10799,WR,KC,1,1,0,0,0.0,0,0,-2,0,2,0,2,33.3,0,0,16,0,0,73.9,77.1,79.3,,,76.7,59.2,59.8,-2,0,150,11,46,14,0,0,12,12,0,-2,2,2.0,-2.0,3.26,0
Chris Evans,27303,HB,CIN,1,1,0,0,0.0,0,0,4,0,0,0,4,0.0,0,0,7,0,0,69.9,55.5,75.1,,,56.7,59.7,,4,0,0,0,3,1,0,0,0,1,0,4,4,4.0,4.0,0.0,1
Sony Michel,27589,HB,LA,1,1,0,0,0.0,0,0,4,0,0,0,2,0.0,0,0,26,0,0,66.2,57.8,73.3,,77.7,59.7,57.0,,4,0,-4,2,11,1,0,0,2,3,0,4,2,2.0,4.0,-0.36,1
Van Jefferson,47447,WR,LA,1,1,0,1,100.0,15,0,15,0,1,0,2,66.7,1,1,26,0,0,66.2,62.5,79.0,,,59.8,62.8,69.1,15,0,29,2,39,25,0,0,3,3,0,15,2,2.0,15.0,0.74,0
Equanimeous St. Brown,47967,WR,GB,1,1,0,0,0.0,0,0,1,0,0,0,4,0.0,0,0,12,0,0,61.9,49.6,73.0,,,53.9,56.6,56.3,1,0,0,0,9,9,0,0,0,1,0,1,4,4.0,1.0,0.0,0
Tom Brady,698,QB,TB,1,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,30,1,0,81.4,61.9,0.0,62.7,,,60.0,60.0,0,1,0,0,0,14,0,0,0,1,0,0,0,0.0,0.0,,0
