player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Dyami Brown,77986,WR,WAS,1,1,0,0,0.0,0,0,8,0,1,0,2,50.0,0,0,32,0,0,68.3,68.1,77.9,73.4,,63.5,63.0,30.3,8,0,16,3,15,9,0,0,4,4,0,8,2,2.0,8.0,1.07,0
Derius Davis,78196,WR,LAC,1,1,0,0,0.0,0,0,-1,0,0,0,3,0.0,0,0,27,0,0,70.3,67.5,74.8,,,70.6,56.6,58.9,-1,0,5,1,10,11,0,0,1,2,0,-1,3,3.0,-1.0,0.5,0
Michael Penix Jr.,82134,QB,ATL,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,1,2,0,0,79.2,95.6,79.7,94.5,,,63.3,60.0,5,0,0,0,0,38,5,1,0,0,1,5,11,11.0,5.0,,0
DeeJay Dallas,55632,HB,ARZ,1,1,0,1,100.0,22,0,22,0,0,0,25,0.0,1,1,1,0,0,64.6,74.7,73.1,,79.5,58.0,63.1,92.0,22,0,5,1,5,3,0,0,1,2,0,22,25,25.0,22.0,1.0,0
DJ Moore,48267,WR,CHI,1,1,0,0,0.0,0,0,5,0,2,0,2,40.0,0,0,6,1,0,19.8,79.4,79.0,,,78.3,,61.0,5,1,86,9,34,24,0,0,10,10,0,5,2,2.0,5.0,2.53,0
KaVontae Turpin,47658,WR,DAL,1,1,1,0,0.0,0,1,5,0,0,1,3,75.0,0,0,9,0,1,74.0,73.3,80.4,,,69.1,62.9,60.3,5,1,53,3,23,14,0,0,5,4,0,5,3,3.0,5.0,2.3,0
Jaylen Waddle,84088,WR,MIA,1,1,0,0,0.0,0,0,6,1,1,0,0,0.0,0,1,17,0,0,68.3,56.8,78.7,,,55.4,62.8,59.3,6,0,44,4,46,15,0,0,9,5,0,6,0,0.0,6.0,0.96,0
Mark Andrews,47436,TE,BLT,1,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,3,0,0,68.3,71.8,77.9,,,80.6,59.7,30.7,0,0,54,4,28,26,0,0,8,5,0,0,0,0.0,0.0,1.93,0
Mason Rudolph,46569,QB,TEN,1,1,1,0,0.0,0,0,0,0,0,0,,100.0,0,1,31,0,0,72.8,62.9,75.6,59.1,,,63.1,60.0,5,0,0,0,0,13,5,1,0,0,0,5,4,4.0,5.0,,0
Zay Flowers,97268,WR,BLT,1,1,1,0,0.0,0,0,9,1,0,1,2,100.0,0,0,3,0,0,64.6,61.2,73.2,,,56.6,63.1,61.4,9,0,12,1,6,8,0,0,2,2,0,9,2,2.0,9.0,2.0,0
Garrett Wilson,97405,WR,NYJ,1,1,0,0,,0,0,0,1,2,0,0,0.0,0,0,22,0,0,67.0,65.2,79.3,,,64.5,,60.7,0,0,51,4,41,21,0,0,5,5,0,0,0,0.0,0.0,1.24,0
Spencer Rattler,97408,QB,NO,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,1,0,20,0,0,80.1,50.9,79.2,48.8,,,65.9,60.0,11,1,0,0,0,18,11,1,0,0,0,11,3,3.0,11.0,,0
Greg Dortch,42237,WR,ARZ,1,1,0,0,0.0,0,0,7,0,1,0,2,40.0,0,0,1,0,1,18.5,87.3,75.7,,,82.4,62.2,58.0,7,0,47,4,20,7,0,0,4,5,0,7,2,2.0,7.0,2.35,0
Brandin Cooks,8655,WR,DAL,1,1,0,0,0.0,0,0,-5,0,0,0,1,0.0,0,0,9,0,0,67.4,61.9,79.0,,,63.6,56.6,59.4,-5,0,15,3,25,27,0,0,7,4,0,-5,1,1.0,-5.0,0.6,0
Reggie Gilliam,40951,FB,BUF,1,1,0,0,0.0,0,0,4,0,0,0,2,0.0,0,1,4,0,0,61.9,48.8,75.8,,70.2,51.6,61.4,48.2,4,1,0,0,10,17,0,0,0,1,0,4,2,2.0,4.0,0.0,0
Eric Gray,99143,HB,NYG,1,1,0,0,0.0,0,0,6,0,0,0,1,0.0,0,0,21,0,0,64.6,64.7,70.6,,,58.8,62.8,,6,0,4,1,5,1,0,0,1,2,0,6,1,1.0,6.0,0.8,1
Chris Oladokun,40364,QB,KC,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,16,1,0,13.6,26.2,69.9,60.0,,,57.9,60.0,5,0,0,0,0,3,5,1,0,0,0,5,1,1.0,5.0,,0
Ainias Smith,99207,WR,PHI,1,1,0,0,0.0,0,0,4,1,0,0,6,0.0,0,1,24,0,0,69.8,55.7,76.4,,,54.0,60.0,53.2,4,0,35,4,31,16,0,0,6,5,0,4,6,6.0,4.0,1.13,0
Jacob Cowing,100894,WR,SF,1,1,0,0,0.0,0,0,7,0,0,0,7,0.0,0,0,28,0,0,74.0,60.4,78.3,,,60.2,63.1,42.4,7,1,30,2,34,14,0,0,2,3,0,7,7,7.0,7.0,0.88,0
Dane Belton,101398,S,NYG,1,1,0,0,0.0,0,0,10,0,0,0,1,0.0,1,1,21,0,0,61.9,64.9,60.4,,,,63.1,,10,0,0,0,0,1,0,0,0,1,0,10,1,1.0,10.0,,0
Xavier Gipson,104136,WR,NYJ,1,1,2,0,0.0,0,0,5,0,0,2,5,1.0e3,0,1,22,0,1,71.8,67.6,68.2,,,56.2,62.7,,5,0,0,0,3,1,0,0,0,1,0,5,5,5.0,5.0,0.0,0
Joe Burrow,28022,QB,CIN,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,7,1,0,80.6,90.2,79.5,88.5,,,60.0,60.0,-1,0,0,0,0,22,0,0,0,1,0,-1,0,0.0,-1.0,,0
Joshua Kelley,13750,HB,TEN,1,1,0,0,0.0,0,0,2,0,0,0,2,0.0,0,0,31,0,0,61.9,57.3,66.3,,,59.7,59.2,,2,0,0,0,1,1,0,0,0,1,0,2,2,2.0,2.0,0.0,0
Jaxon Smith-Njigba,129758,WR,SEA,1,1,0,0,0.0,0,0,4,0,0,0,1,0.0,0,0,29,0,1,68.3,52.4,79.2,,,49.9,59.4,68.7,4,0,9,4,27,24,0,0,4,5,0,4,1,1.0,4.0,0.33,0
Jalen McMillan,131905,WR,TB,1,1,0,0,0.0,0,0,6,0,0,0,2,0.0,0,0,30,0,0,69.1,71.6,0.0,,69.0,75.1,56.6,56.8,6,1,74,5,38,20,0,0,6,6,0,6,2,2.0,6.0,1.95,0
Cordarrelle Patterson,7810,HB,PIT,1,1,1,0,0.0,0,0,1,0,0,1,3,300.0,0,0,25,0,0,61.9,50.9,72.5,,14.4,55.8,59.7,,1,1,0,0,5,1,0,0,0,1,0,1,3,3.0,1.0,0.0,1
Samaje Perine,11869,HB,KC,1,1,0,0,0.0,0,0,1,0,0,0,1,0.0,0,0,16,0,0,64.6,58.0,73.2,,,65.7,56.3,,1,0,13,1,12,1,0,0,1,2,0,1,1,1.0,1.0,1.08,1
Keon Coleman,144949,WR,BUF,1,1,0,0,0.0,0,0,9,0,0,0,1,0.0,0,0,4,0,0,64.0,65.0,0.0,,,65.3,,75.6,9,1,31,2,34,31,0,0,9,3,0,9,1,1.0,9.0,0.91,0
Michael Burton,9601,FB,DEN,1,1,1,0,0.0,0,0,3,0,0,1,2,200.0,0,0,10,0,0,61.9,59.2,76.7,,,53.9,58.0,65.6,3,0,0,0,6,18,0,0,0,1,0,3,2,2.0,3.0,0.0,0
