player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Sam Darnold,29048,QB,SEA,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,1,1,29,1,0,32.2,73.6,79.0,69.8,,,65.6,60.0,24,0,0,0,0,33,24,1,0,0,0,24,0,0.0,24.0,,0
Adam Prentice,35639,FB,DEN,1,1,0,0,0.0,0,0,4,0,0,0,3,0.0,0,1,10,0,0,61.9,79.5,70.8,,,,62.0,72.8,4,0,0,0,0,7,0,0,0,1,0,4,3,3.0,4.0,,0
Daniel Jones,39395,QB,IND,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,14,1,0,79.1,60.1,78.8,59.6,,,60.0,60.2,-1,0,0,0,0,21,0,0,0,1,0,-1,0,0.0,-1.0,,0
Greg Dortch,42237,WR,ARZ,1,1,1,0,0.0,0,0,4,1,2,1,7,420.0,0,0,1,0,0,72.5,55.2,76.8,,,57.8,,34.4,4,0,35,4,35,7,0,0,5,5,0,4,7,7.0,4.0,1.0,0
Braden Mann,44664,P,PHI,1,1,0,0,0.0,0,0,-34,0,0,0,9,0.0,0,0,24,0,0,61.9,60.0,65.7,,,,60.0,,-34,0,0,0,0,1,0,0,0,1,0,-34,9,9.0,-34.0,,0
Ty Johnson,45769,HB,BUF,1,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,4,0,1,65.8,48.5,71.1,,4.2,53.0,58.7,60.0,0,0,0,0,9,2,0,0,0,1,0,0,0,0.0,0.0,0.0,0
KaVontae Turpin,47658,WR,DAL,1,1,0,0,0.0,0,0,4,0,0,0,4,0.0,0,0,9,0,0,75.2,72.9,77.7,,,73.0,59.2,58.7,4,0,30,3,28,13,0,0,5,4,0,4,4,4.0,4.0,1.07,0
Connor Heyward,57301,TE,PIT,1,1,0,0,0.0,0,0,2,0,0,0,0,0.0,0,1,25,0,0,61.9,62.2,74.9,,,57.2,62.6,54.8,2,0,0,0,4,12,0,0,0,1,0,2,0,0.0,2.0,0.0,0
Michael Carter,57337,HB,ARZ,1,1,0,0,0.0,0,0,1,0,0,0,2,0.0,0,0,1,0,0,61.9,55.0,70.5,,,56.6,58.5,,1,0,0,0,3,1,0,0,0,1,0,1,2,2.0,1.0,0.0,1
Jerome Ford,83601,HB,CLV,1,1,0,0,0.0,0,0,-1,1,0,0,1,0.0,0,0,8,0,0,64.6,43.7,78.2,,56.5,30.1,56.4,,-1,0,4,1,10,1,0,0,2,2,0,-1,1,1.0,-1.0,0.4,0
Elijah Moore,84302,WR,BUF,1,1,0,0,,0,0,0,0,0,0,1,0.0,0,0,4,0,0,61.9,50.4,73.3,,,54.0,56.6,59.0,0,0,0,0,7,11,0,0,0,1,0,0,1,1.0,0.0,0.0,0
Hunter Luepke,91319,FB,DAL,1,1,0,0,0.0,0,0,6,0,0,0,1,0.0,0,0,9,0,0,61.9,51.9,75.8,,78.4,54.4,57.4,50.6,6,0,0,0,7,8,0,0,1,1,0,6,1,1.0,6.0,0.0,0
Ashton Dulin,91479,WR,IND,1,1,0,0,0.0,0,0,7,0,0,0,5,0.0,0,0,14,0,0,64.6,73.1,71.7,,,68.5,63.1,60.2,7,0,11,1,6,5,0,0,1,2,0,7,5,5.0,7.0,1.83,0
Ray Davis,101072,HB,BUF,1,1,0,0,0.0,0,0,3,0,0,0,3,0.0,0,0,4,0,1,61.9,51.9,69.2,,,59.7,56.8,60.0,3,0,0,0,1,4,0,0,0,1,0,3,3,3.0,3.0,0.0,0
Jameson Williams,101701,WR,DET,1,1,1,0,0.0,0,0,-3,2,0,1,6,200.0,0,0,11,0,0,66.2,47.0,0.0,,,52.2,56.2,52.3,-3,1,40,2,27,21,0,0,7,3,0,-3,6,6.0,-3.0,1.48,0
Julius Chestnut,109239,HB,TEN,1,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,31,0,0,61.9,56.3,70.5,,70.4,56.9,60.0,,0,0,0,0,5,1,0,0,1,1,0,0,0,0.0,0.0,0.0,1
Andrei Iosivas,109811,WR,CIN,1,1,0,0,0.0,0,0,5,0,1,0,2,100.0,0,0,7,0,0,64.6,55.5,76.6,,65.9,56.9,60.0,60.3,5,0,22,1,27,12,0,0,1,2,0,5,2,2.0,5.0,0.81,0
Marvin Mims Jr.,122937,WR,DEN,1,1,0,1,100.0,16,0,16,0,0,0,3,0.0,1,1,10,0,0,74.9,82.7,78.7,,,80.3,63.1,57.5,16,0,69,6,23,9,0,0,6,7,1,16,3,3.0,16.0,3.0,0
Savion Williams,123101,WR,GB,1,1,0,0,0.0,0,0,1,0,0,0,3,0.0,0,0,12,0,1,69.1,56.5,71.6,,,61.0,57.0,59.5,1,0,22,3,6,4,0,0,3,4,0,1,3,3.0,1.0,3.67,0
Tez Johnson,123709,WR,TB,1,1,0,0,0.0,0,0,5,0,0,0,3,0.0,0,0,30,0,0,64.6,50.9,76.7,,,54.8,56.6,53.7,5,0,8,1,12,11,0,0,1,2,0,5,3,3.0,5.0,0.67,0
Bryce Young,123943,QB,CAR,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,1,5,0,0,78.3,53.7,78.6,51.9,,,62.6,60.0,3,0,0,0,0,21,3,1,0,0,0,3,0,0.0,3.0,,0
Jaylin Noel,125155,WR,HST,1,1,0,0,0.0,0,0,2,0,0,0,2,0.0,0,0,13,0,0,73.5,51.8,72.5,,,55.5,56.6,60.8,2,0,-2,1,9,8,0,0,1,2,0,2,2,2.0,2.0,-0.22,0
Kyle Williams,128374,WR,NE,1,1,0,0,0.0,0,0,-2,0,0,0,4,0.0,0,0,19,0,0,61.9,53.4,73.6,,,55.2,59.2,59.7,-2,0,0,0,6,8,0,0,0,1,0,-2,4,4.0,-2.0,0.0,0
Parker Washington,129799,WR,JAX,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,15,0,0,68.8,46.4,79.2,,,49.9,56.6,42.3,-1,0,0,0,29,26,0,0,2,1,0,-1,0,0.0,-1.0,0.0,0
Chimere Dike,129918,WR,TEN,1,1,0,0,0.0,0,0,-4,0,0,0,3,0.0,0,0,31,0,0,72.6,51.3,73.6,,,53.3,,47.4,-4,0,0,0,9,7,0,0,0,1,0,-4,3,3.0,-4.0,0.0,0
Emeka Egbuka,145055,WR,TB,1,1,0,0,,0,0,0,1,0,0,0,0.0,0,0,30,0,0,68.3,55.0,0.0,,,59.1,56.2,56.2,0,1,101,4,41,20,0,0,10,5,0,0,0,0.0,0.0,2.46,0
Brian Thomas Jr.,146760,WR,JAX,1,1,0,0,0.0,0,0,7,0,0,0,2,0.0,0,1,15,0,0,69.1,63.6,0.0,,,68.2,56.5,56.3,7,1,49,5,29,22,0,0,7,6,0,7,2,2.0,7.0,1.69,0
Matthew Golden,156165,WR,GB,1,1,0,0,0.0,0,0,5,0,2,0,2,66.7,0,1,12,0,0,72.9,63.7,77.6,,,65.8,56.5,53.9,5,0,58,5,34,13,0,0,6,6,0,5,2,2.0,5.0,1.71,0
Ryan Flournoy,159617,WR,DAL,1,1,0,0,0.0,0,0,12,0,0,0,2,0.0,1,1,9,0,0,66.2,71.9,72.9,,,66.0,63.1,75.4,12,0,14,2,9,6,0,0,2,3,0,12,2,2.0,12.0,1.56,0
Harold Fannin Jr.,163104,TE,CLV,1,1,0,0,0.0,0,0,1,1,1,0,1,33.3,0,0,8,0,1,67.4,51.6,0.0,,65.9,58.9,59.6,48.1,1,1,24,2,27,27,0,0,6,3,0,1,1,1.0,1.0,0.89,0
