market_key,player,player_norm,position_market,line,over_price,under_price,season,week,game_total,team_spread,is_favorite,is_underdog,position,projection,team,line_bucket,rows,hist_mean_actual,std_for_sim,var_for_sim,projection_minus_line,p_over,p_under,p_push,fair_over_price,fair_under_price,over_price_decimal,under_price_decimal,ev_over,ev_under,ev_over_percent,ev_under_percent,recommended_side,recommended_prob,recommended_ev,recommended_ev_percent,recommendation,n_sims
player_rush_yds,Rhamondre Stevenson,rhamondre stevenson,RB,47.5,-110.0,-110,2024,16,48.0,14.0,False,True,RB,56.36,NE,40-60,215,54.88837209302326,40.503847108932476,1640.5616306237778,8.86,0.582,0.418,0.0,-139.23444976076553,139.23444976076559,1.9090909090909092,1.9090909090909092,0.11109090909090902,-0.20200000000000007,11.109090909090902,-20.200000000000006,over,0.582,0.11109090909090902,11.109090909090902,over,500
player_rush_yds,Zack Moss,zack moss,RB,32.5,-110.0,-110,2024,7,42.0,-5.5,True,False,RB,40.04,FA,20-40,179,30.76536312849162,33.49704221013505,1122.051836827569,7.539999999999999,0.582,0.418,0.0,-139.23444976076553,139.23444976076559,1.9090909090909092,1.9090909090909092,0.11109090909090902,-0.20200000000000007,11.109090909090902,-20.200000000000006,over,0.582,0.11109090909090902,11.109090909090902,over,500
player_rush_yds,Jordan Mason,jordan mason,RB,75.5,-110.0,-110,2024,2,46.5,-4.5,True,False,RB,84.44,MIN,60-80,188,69.82978723404256,45.35865625348046,2057.407697121402,8.939999999999998,0.582,0.418,0.0,-139.23444976076553,139.23444976076559,1.9090909090909092,1.9090909090909092,0.11109090909090902,-0.20200000000000007,11.109090909090902,-20.200000000000006,over,0.582,0.11109090909090902,11.109090909090902,over,500
player_rush_yds,Najee Harris,najee harris,RB,58.5,-110.0,-110,2024,6,36.5,-3.5,True,False,RB,65.21,LAC,40-60,215,54.88837209302326,40.503847108932476,1640.5616306237778,6.709999999999994,0.582,0.418,0.0,-139.23444976076553,139.23444976076559,1.9090909090909092,1.9090909090909092,0.11109090909090902,-0.20200000000000007,11.109090909090902,-20.200000000000006,over,0.582,0.11109090909090902,11.109090909090902,over,500
player_rush_yds,Saquon Barkley,saquon barkley,RB,72.5,-110.0,-110,2024,3,49.0,2.5,False,True,RB,77.3,PHI,60-80,188,69.82978723404256,45.35865625348046,2057.407697121402,4.799999999999997,0.58,0.42,0.0,-138.09523809523807,138.09523809523813,1.9090909090909092,1.9090909090909092,0.1072727272727273,-0.19818181818181824,10.72727272727273,-19.818181818181824,over,0.58,0.1072727272727273,10.72727272727273,over,500
player_rush_yds,Joe Mixon,joe mixon,RB,78.5,-110.0,-110,2024,15,46.5,-2.5,True,False,RB,84.96,FA,60-80,188,69.82978723404256,45.35865625348046,2057.407697121402,6.459999999999994,0.58,0.42,0.0,-138.09523809523807,138.09523809523813,1.9090909090909092,1.9090909090909092,0.1072727272727273,-0.19818181818181824,10.72727272727273,-19.818181818181824,over,0.58,0.1072727272727273,10.72727272727273,over,500
player_rush_yds,Chase Brown,chase brown,RB,65.5,-110.0,-110,2024,13,46.0,-3.0,True,False,RB,72.45,CIN,60-80,188,69.82978723404256,45.35865625348046,2057.407697121402,6.950000000000003,0.58,0.42,0.0,-138.09523809523807,138.09523809523813,1.9090909090909092,1.9090909090909092,0.1072727272727273,-0.19818181818181824,10.72727272727273,-19.818181818181824,over,0.58,0.1072727272727273,10.72727272727273,over,500
player_rush_yds,Zach Charbonnet,zach charbonnet,RB,60.5,-110.0,-110,2024,2,39.0,-3.5,True,False,RB,67.52,SEA,60-80,188,69.82978723404256,45.35865625348046,2057.407697121402,7.019999999999996,0.58,0.42,0.0,-138.09523809523807,138.09523809523813,1.9090909090909092,1.9090909090909092,0.1072727272727273,-0.19818181818181824,10.72727272727273,-19.818181818181824,over,0.58,0.1072727272727273,10.72727272727273,over,500
player_rush_yds,Jaylen Warren,jaylen warren,RB,20.5,-110.0,-110,2024,6,36.5,-3.5,True,False,RB,25.27,PIT,20-40,179,30.76536312849162,33.49704221013505,1122.051836827569,4.77,0.58,0.42,0.0,-138.09523809523807,138.09523809523813,1.9090909090909092,1.9090909090909092,0.1072727272727273,-0.19818181818181824,10.72727272727273,-19.818181818181824,over,0.58,0.1072727272727273,10.72727272727273,over,500
player_rush_yds,Austin Ekeler,austin ekeler,RB,22.5,-110.0,-110,2024,12,45.0,-10.5,True,False,RB,27.12,FA,20-40,179,30.76536312849162,33.49704221013505,1122.051836827569,4.620000000000001,0.58,0.42,0.0,-138.09523809523807,138.09523809523813,1.9090909090909092,1.9090909090909092,0.1072727272727273,-0.19818181818181824,10.72727272727273,-19.818181818181824,over,0.58,0.1072727272727273,10.72727272727273,over,500
player_rush_yds,Javonte Williams,javonte williams,RB,37.5,-110.0,-110,2024,12,41.5,-6.5,True,False,RB,45.65,DAL,20-40,179,30.76536312849162,33.49704221013505,1122.051836827569,8.149999999999999,0.58,0.42,0.0,-138.09523809523807,138.09523809523813,1.9090909090909092,1.9090909090909092,0.1072727272727273,-0.19818181818181824,10.72727272727273,-19.818181818181824,over,0.58,0.1072727272727273,10.72727272727273,over,500
player_rush_yds,Tyrone Tracy Jr.,tyrone tracy,RB,47.5,-110.0,-110,2024,17,40.5,7.5,False,True,RB,56.95,NYG,40-60,215,54.88837209302326,40.503847108932476,1640.5616306237778,9.450000000000003,0.58,0.42,0.0,-138.09523809523807,138.09523809523813,1.9090909090909092,1.9090909090909092,0.1072727272727273,-0.19818181818181824,10.72727272727273,-19.818181818181824,over,0.58,0.1072727272727273,10.72727272727273,over,500
