player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Julius Chestnut,109239,HB,TEN,1,1,0,0,0.0,0,0,1,0,0,0,1,0.0,0,1,31,0,0,61.9,71.8,68.6,,,59.6,62.4,,1,0,0,0,1,1,0,0,0,1,0,1,1,1.0,1.0,0.0,0
Ollie Gordon II,157792,HB,MIA,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,17,0,0,61.9,55.9,67.5,,,58.3,59.3,,-1,0,0,0,2,1,0,0,0,1,0,-1,0,0.0,-1.0,0.0,0
AJ Barner,129433,TE,SEA,1,1,0,0,0.0,0,0,1,1,0,0,1,0.0,0,1,29,0,0,68.3,70.7,77.9,,73.0,65.1,62.6,69.9,1,0,49,4,36,20,0,0,5,5,0,1,1,1.0,1.0,1.36,0
Wan'Dale Robinson,101735,WR,NYG,1,1,0,0,0.0,0,0,3,0,0,0,2,0.0,0,0,21,0,0,67.4,55.8,80.3,,,54.3,56.6,82.0,3,0,19,3,18,31,0,0,4,4,0,3,2,2.0,3.0,1.06,0
Kalel Mullings,129590,HB,TEN,1,1,0,0,,0,0,0,0,0,0,1,0.0,0,0,31,0,1,61.9,52.2,67.7,,70.4,,57.1,60.0,0,0,0,0,0,4,0,0,0,1,0,0,1,1.0,0.0,,0
Zay Flowers,97268,WR,BLT,1,1,0,1,100.0,18,0,18,0,1,0,2,25.0,1,1,3,1,0,18.6,75.5,78.5,,,73.5,69.8,43.0,18,0,84,7,22,26,0,0,7,8,1,18,2,2.0,18.0,3.82,0
Malik Washington,97108,WR,MIA,1,1,0,0,0.0,0,0,9,0,2,0,1,100.0,0,1,17,0,0,74.6,61.2,76.3,,,56.7,62.8,71.5,9,0,23,1,20,10,0,0,1,2,1,9,1,1.0,9.0,1.15,0
Hunter Luepke,91319,FB,DAL,1,1,0,0,,0,0,0,1,1,0,0,0.0,0,0,9,0,0,64.6,44.8,71.6,,,35.4,58.9,60.0,0,0,14,1,6,2,0,0,2,2,0,0,0,0.0,0.0,2.33,0
Chris Brooks,83644,HB,GB,1,1,0,0,0.0,0,0,4,0,0,0,3,0.0,0,0,12,0,0,61.9,54.9,74.0,,,52.0,59.7,59.0,4,0,0,0,11,4,0,0,0,1,0,4,3,3.0,4.0,0.0,1
Marcus Mariota,9435,QB,WAS,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,32,0,0,74.3,71.8,76.4,70.7,,,60.0,60.0,-1,0,0,0,0,16,0,0,0,1,0,-1,0,0.0,-1.0,,0
Jalen McMillan,131905,WR,TB,1,1,0,0,0.0,0,0,1,1,0,0,1,0.0,0,0,30,0,0,66.2,56.2,76.6,,,54.2,59.2,77.2,1,0,15,2,19,15,0,0,3,3,0,1,1,1.0,1.0,0.79,0
Joe Milton III,82151,QB,DAL,1,1,1,0,0.0,0,0,0,0,0,0,,100.0,0,0,9,1,0,14.2,36.5,69.9,52.0,,,51.2,60.0,7,0,0,0,0,1,7,1,0,0,0,7,0,0.0,7.0,,0
Jayden Reed,78171,WR,GB,1,1,0,0,0.0,0,0,6,0,2,0,0,0.0,0,0,12,0,0,67.4,59.5,0.0,,,61.3,63.1,54.2,6,1,35,3,27,18,0,0,3,4,0,6,0,0.0,6.0,1.3,0
Rashid Shaheed,63707,WR,SEA,1,1,0,1,100.0,31,0,31,0,0,0,8,0.0,1,1,29,0,0,70.6,53.7,76.4,,,51.5,63.1,60.6,31,0,0,0,26,8,0,0,1,1,0,31,8,8.0,31.0,0.0,0
DJ Moore,48267,WR,CHI,1,1,0,0,0.0,0,0,12,0,0,0,4,0.0,1,1,6,0,0,68.0,81.1,78.6,,,80.5,,57.4,12,1,97,5,36,21,0,0,7,6,0,12,4,4.0,12.0,2.69,0
Jimmy Horn Jr.,144483,WR,CAR,1,1,0,1,100.0,25,0,25,0,0,0,9,0.0,1,1,5,0,0,61.9,70.5,72.0,,,55.0,70.0,60.4,25,0,0,0,7,5,0,0,0,1,0,25,9,9.0,25.0,0.0,0
Jakobi Meyers,47468,WR,JAX,1,1,0,0,0.0,0,0,1,0,0,0,2,0.0,0,0,15,0,0,68.3,61.6,78.9,,,60.9,58.7,72.2,1,0,45,4,42,16,0,0,7,5,0,1,2,2.0,1.0,1.07,0
Xavier Worthy,144718,WR,KC,1,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,16,0,0,66.2,61.9,78.1,,,62.2,59.2,60.1,0,0,41,2,29,7,0,0,3,3,0,0,0,0.0,0.0,1.41,0
Josh Johnson,4474,QB,WAS,1,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,32,1,0,20.2,28.6,75.2,41.1,,,60.0,60.0,0,0,0,0,0,11,0,0,0,1,0,0,0,0.0,0.0,,0
Mark Andrews,47436,TE,BLT,1,1,0,0,0.0,0,1,3,0,0,0,1,0.0,0,1,3,0,0,67.4,45.6,0.0,,,49.6,62.6,42.9,3,2,21,2,12,11,0,0,3,3,0,3,1,1.0,3.0,1.75,0
Gardner Minshew,41401,QB,KC,1,1,1,0,0.0,0,0,0,0,0,0,,100.0,0,0,16,0,0,71.4,39.4,74.1,40.7,,,57.9,60.0,8,0,0,0,0,4,8,1,0,0,0,8,0,0.0,8.0,,0
Harold Fannin Jr.,163104,TE,CLV,1,1,0,0,0.0,0,0,1,0,1,0,1,20.0,0,1,8,0,0,68.3,68.7,77.8,,70.4,65.0,62.0,63.3,1,0,34,4,31,23,0,0,5,5,1,1,1,1.0,1.0,1.1,0
Dare Ogunbowale,12329,HB,HST,1,1,0,0,0.0,0,0,-3,0,0,0,1,0.0,0,0,13,0,0,64.6,51.1,72.9,,24.6,58.0,56.5,,-3,0,2,1,8,1,0,0,1,2,0,-3,1,1.0,-3.0,0.25,1
Jeremy McNichols,11917,HB,WAS,1,1,0,0,0.0,0,1,3,0,2,0,1,66.7,0,0,32,0,0,67.8,54.1,0.0,,25.0,67.4,60.7,,3,2,9,2,8,2,0,0,3,3,0,3,1,1.0,3.0,1.13,1
C.J. Ham,11347,FB,MIN,1,1,0,0,0.0,0,0,3,0,0,0,2,0.0,0,0,18,0,1,61.9,55.0,77.1,,79.5,52.9,59.3,53.8,3,0,0,0,7,10,0,0,0,1,0,3,2,2.0,3.0,0.0,0
Jacoby Brissett,10725,QB,ARZ,1,1,0,0,0.0,0,0,5,0,0,0,0,0.0,0,1,1,0,0,78.3,64.6,78.5,62.2,,,62.6,60.0,5,0,0,0,0,23,0,0,0,1,0,5,0,0.0,5.0,,0
Isaiah Bond,163586,WR,CLV,1,1,0,0,0.0,0,0,-1,0,0,0,2,0.0,0,0,8,0,0,61.9,57.1,77.1,,,59.3,56.6,60.7,-1,0,21,0,20,10,0,0,0,1,0,-1,2,2.0,-1.0,1.05,0
Jared Goff,10635,QB,DET,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,11,0,0,81.9,74.2,79.5,72.8,,,60.0,60.0,-1,0,0,0,0,12,0,0,0,1,0,-1,0,0.0,-1.0,,0
Raheem Mostert,9783,HB,LV,1,1,0,0,0.0,0,0,6,0,0,0,5,0.0,0,0,23,0,0,69.1,71.6,69.5,,,61.1,62.2,,6,0,3,1,3,1,0,0,1,2,0,6,5,5.0,6.0,1.0,1
Ke'Shawn Williams,123406,WR,CIN,1,1,0,0,0.0,0,0,1,0,0,0,2,0.0,0,0,7,0,0,72.6,48.4,69.0,,,59.3,60.0,60.0,1,0,0,0,1,3,0,0,0,1,0,1,2,2.0,1.0,0.0,0
Marvin Mims Jr.,122937,WR,DEN,1,1,0,0,0.0,0,0,3,0,0,0,1,0.0,0,0,10,0,0,73.7,61.9,76.0,,,65.4,56.6,61.1,3,0,26,3,15,6,0,0,3,4,0,3,1,1.0,3.0,1.73,0
Josh Downs,122832,WR,IND,1,1,0,0,0.0,0,0,3,0,2,0,2,66.7,0,0,14,0,0,69.1,72.0,77.7,,,74.1,56.6,58.3,3,0,65,5,33,12,0,0,9,6,0,3,2,2.0,3.0,1.97,0
Mason Tipton,109617,WR,NO,1,1,0,0,0.0,0,0,12,0,0,0,14,0.0,1,1,20,0,0,68.3,66.8,78.0,,,62.5,63.1,79.6,12,0,29,4,30,9,0,0,5,5,0,12,14,14.0,12.0,0.97,0
Brady Cook,124199,QB,NYJ,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,22,1,0,29.5,28.5,79.0,29.0,,,53.2,60.0,2,0,0,0,0,21,2,1,0,0,0,2,6,6.0,2.0,,0
