pick,player,position,count,probability
27,Monroe Freeling,OT,149,0.0298
27,Kadyn Proctor,OT,145,0.029
27,Zion Young,EDGE,130,0.026
27,Colton Hood,CB,128,0.0256
27,Olaivavega Ioane,IOL,121,0.0242
27,Peter Woods,DT,91,0.0182
27,Omar Cooper Jr.,WR,73,0.0146
27,Kayden McDonald,DT,70,0.014
27,Dillon Thieneman,S,68,0.0136
27,Emmanuel McNeil-Warren,S,65,0.013
27,Jordyn Tyson,WR,58,0.0116
27,Emmanuel Pregnon,IOL,56,0.0112
27,C.J. Allen,LB,54,0.0108
27,Keldric Faulk,EDGE,54,0.0108
27,Makai Lemon,WR,47,0.0094
27,Akheem Mesidor,EDGE,41,0.0082
27,Chase Bisontis,IOL,39,0.0078
27,Caleb Downs,S,32,0.0064
27,Kenyon Sadiq,TE,28,0.0056
27,Malachi Lawrence,EDGE,27,0.0054
27,Ty Simpson,QB,22,0.0044
27,Caleb Banks,DT,20,0.004
27,Jermod McCoy,CB,19,0.0038
27,Jeremiyah Love,RB,16,0.0032
27,Rueben Bain,EDGE,13,0.0026
27,Sonny Styles,LB,11,0.0022
27,Brandon Cisse,CB,10,0.002
27,Francis Mauigoa,OT,10,0.002
27,Mansoor Delane,CB,10,0.002
27,Chris Johnson,CB,9,0.0018
27,Carnell Tate,WR,5,0.001
27,Jacob Rodriguez,LB,5,0.001
28,Kayden McDonald,DT,805,0.161
28,Max Iheanachor,OT,746,0.1492
28,Peter Woods,DT,640,0.128
28,Caleb Banks,DT,244,0.0488
28,Blake Miller,OT,236,0.0472
28,Caleb Lomu,OT,209,0.0418
28,Olaivavega Ioane,IOL,195,0.039
28,Avieon Terrell,CB,186,0.0372
28,Monroe Freeling,OT,179,0.0358
28,Spencer Fano,OT,175,0.035
28,Kadyn Proctor,OT,163,0.0326
28,Cashius Howell,EDGE,142,0.0284
28,Denzel Boston,WR,136,0.0272
28,T.J. Parker,EDGE,130,0.026
28,Colton Hood,CB,91,0.0182
28,C.J. Allen,LB,84,0.0168
28,Jeremiyah Love,RB,77,0.0154
28,Emmanuel Pregnon,IOL,62,0.0124
28,Kevin Concepcion,WR,60,0.012
28,Chase Bisontis,IOL,55,0.011
28,Ty Simpson,QB,45,0.009
28,Kenyon Sadiq,TE,43,0.0086
28,Chris Johnson,CB,37,0.0074
28,Zion Young,EDGE,34,0.0068
28,Sonny Styles,LB,27,0.0054
28,Jadarian Price,RB,25,0.005
28,Dillon Thieneman,S,20,0.004
28,Emmanuel McNeil-Warren,S,20,0.004
28,Akheem Mesidor,EDGE,19,0.0038
28,Caleb Downs,S,15,0.003
28,Jermod McCoy,CB,15,0.003
28,Omar Cooper Jr.,WR,15,0.003
28,Brandon Cisse,CB,12,0.0024
28,Keldric Faulk,EDGE,10,0.002
28,Jacob Rodriguez,LB,9,0.0018
28,Mansoor Delane,CB,9,0.0018
28,Makai Lemon,WR,8,0.0016
28,Francis Mauigoa,OT,7,0.0014
28,Malachi Lawrence,EDGE,6,0.0012
28,Rueben Bain,EDGE,5,0.001
28,Jordyn Tyson,WR,4,0.0008
29,Avieon Terrell,CB,661,0.1322
29,Cashius Howell,EDGE,649,0.1298
29,T.J. Parker,EDGE,644,0.1288
29,Zion Young,EDGE,512,0.1024
29,Colton Hood,CB,429,0.0858
29,Denzel Boston,WR,398,0.0796
29,Max Iheanachor,OT,211,0.0422
29,Chris Johnson,CB,160,0.032
29,Akheem Mesidor,EDGE,89,0.0178
29,C.J. Allen,LB,85,0.017
29,Kayden McDonald,DT,83,0.0166
29,Kevin Concepcion,WR,80,0.016
29,Blake Miller,OT,75,0.015
29,Emmanuel McNeil-Warren,S,71,0.0142
29,Keldric Faulk,EDGE,70,0.014
29,Dillon Thieneman,S,66,0.0132
29,Spencer Fano,OT,59,0.0118
29,Kadyn Proctor,OT,58,0.0116
29,Malachi Lawrence,EDGE,57,0.0114
29,Jermod McCoy,CB,45,0.009
29,Peter Woods,DT,45,0.009
29,Brandon Cisse,CB,43,0.0086
29,Monroe Freeling,OT,42,0.0084
29,Caleb Lomu,OT,41,0.0082
29,Omar Cooper Jr.,WR,40,0.008
29,Ty Simpson,QB,34,0.0068
29,Caleb Downs,S,30,0.006
29,Caleb Banks,DT,27,0.0054
29,Makai Lemon,WR,27,0.0054
29,Kenyon Sadiq,TE,26,0.0052
29,Mansoor Delane,CB,26,0.0052
29,Chase Bisontis,IOL,23,0.0046
29,Jordyn Tyson,WR,21,0.0042
29,Sonny Styles,LB,18,0.0036
29,Olaivavega Ioane,IOL,13,0.0026
29,Rueben Bain,EDGE,12,0.0024
29,Jeremiyah Love,RB,7,0.0014
29,Jacob Rodriguez,LB,6,0.0012
29,Jadarian Price,RB,5,0.001
29,Christen Miller,DT,4,0.0008
29,Emmanuel Pregnon,IOL,4,0.0008
29,Francis Mauigoa,OT,2,0.0004
29,Carnell Tate,WR,1,0.0002
29,Cole Payton,QB,1,0.0002
30,Colton Hood,CB,778,0.1556
30,Cashius Howell,EDGE,594,0.1188
30,Denzel Boston,WR,475,0.095
30,T.J. Parker,EDGE,327,0.0654
30,Zion Young,EDGE,319,0.0638
30,Avieon Terrell,CB,259,0.0518
30,Chase Bisontis,IOL,220,0.044
30,Chris Johnson,CB,191,0.0382
30,Emmanuel Pregnon,IOL,163,0.0326
30,Kenyon Sadiq,TE,135,0.027
30,C.J. Allen,LB,125,0.025
30,Olaivavega Ioane,IOL,120,0.024
30,Kayden McDonald,DT,107,0.0214
30,Max Iheanachor,OT,93,0.0186
30,Caleb Banks,DT,91,0.0182
30,Emmanuel McNeil-Warren,S,80,0.016
30,Dillon Thieneman,S,72,0.0144
30,Omar Cooper Jr.,WR,71,0.0142
30,Kevin Concepcion,WR,69,0.0138
30,Peter Woods,DT,67,0.0134
30,R Mason Thomas,EDGE,57,0.0114
30,Akheem Mesidor,EDGE,55,0.011
30,Jordyn Tyson,WR,55,0.011
30,Brandon Cisse,CB,51,0.0102
30,Keldric Faulk,EDGE,49,0.0098
30,Ty Simpson,QB,46,0.0092
30,Jermod McCoy,CB,45,0.009
30,Mansoor Delane,CB,34,0.0068
30,Kadyn Proctor,OT,27,0.0054
30,Malachi Lawrence,EDGE,27,0.0054
30,Caleb Downs,S,26,0.0052
30,Blake Miller,OT,25,0.005
30,Makai Lemon,WR,23,0.0046
30,Caleb Lomu,OT,20,0.004
30,Sonny Styles,LB,19,0.0038
30,Jeremiyah Love,RB,15,0.003
30,Monroe Freeling,OT,14,0.0028
30,Spencer Fano,OT,12,0.0024
30,Christen Miller,DT,11,0.0022
30,Jacob Rodriguez,LB,10,0.002
30,Jadarian Price,RB,10,0.002
30,Rueben Bain,EDGE,10,0.002
30,Carnell Tate,WR,2,0.0004
30,Garrett Nussmeier,QB,1,0.0002
31,Cashius Howell,EDGE,737,0.1474
31,Zion Young,EDGE,521,0.1042
31,Max Iheanachor,OT,494,0.0988
31,Kayden McDonald,DT,430,0.086
31,T.J. Parker,EDGE,406,0.0812
31,Caleb Banks,DT,309,0.0618
31,Denzel Boston,WR,281,0.0562
31,C.J. Allen,LB,204,0.0408
31,Kenyon Sadiq,TE,125,0.025
31,Peter Woods,DT,112,0.0224
31,Colton Hood,CB,107,0.0214
31,Blake Miller,OT,105,0.021
31,Keldric Faulk,EDGE,91,0.0182
31,Akheem Mesidor,EDGE,88,0.0176
31,Malachi Lawrence,EDGE,73,0.0146
31,Caleb Lomu,OT,70,0.014
31,Kevin Concepcion,WR,69,0.0138
31,R Mason Thomas,EDGE,68,0.0136
31,Kadyn Proctor,OT,67,0.0134
31,Spencer Fano,OT,65,0.013
31,Chris Johnson,CB,61,0.0122
31,Monroe Freeling,OT,55,0.011
31,Omar Cooper Jr.,WR,53,0.0106
31,Ty Simpson,QB,51,0.0102
31,Brandon Cisse,CB,42,0.0084
31,Christen Miller,DT,38,0.0076
31,Avieon Terrell,CB,33,0.0066
31,Jordyn Tyson,WR,32,0.0064
31,Sonny Styles,LB,31,0.0062
31,Emmanuel Pregnon,IOL,27,0.0054
31,Chase Bisontis,IOL,20,0.004
31,Emmanuel McNeil-Warren,S,19,0.0038
31,Makai Lemon,WR,18,0.0036
31,Anthony Hill Jr.,LB,17,0.0034
31,Dillon Thieneman,S,15,0.003
31,Jermod McCoy,CB,12,0.0024
31,Jacob Rodriguez,LB,11,0.0022
31,Jadarian Price,RB,10,0.002
31,Olaivavega Ioane,IOL,9,0.0018
31,Caleb Downs,S,7,0.0014
31,Jeremiyah Love,RB,6,0.0012
31,Rueben Bain,EDGE,5,0.001
31,Mansoor Delane,CB,4,0.0008
31,Francis Mauigoa,OT,2,0.0004
32,Colton Hood,CB,807,0.1614
32,Zion Young,EDGE,766,0.1532
32,Chris Johnson,CB,603,0.1206
32,Cashius Howell,EDGE,478,0.0956
32,Malachi Lawrence,EDGE,272,0.0544
32,Chase Bisontis,IOL,271,0.0542
32,Brandon Cisse,CB,239,0.0478
32,Avieon Terrell,CB,205,0.041
32,C.J. Allen,LB,161,0.0322
32,Max Iheanachor,OT,125,0.025
32,T.J. Parker,EDGE,124,0.0248
32,Emmanuel Pregnon,IOL,99,0.0198
32,Kayden McDonald,DT,89,0.0178
32,Akheem Mesidor,EDGE,82,0.0164
32,Keldric Faulk,EDGE,76,0.0152
32,Caleb Banks,DT,64,0.0128
32,Olaivavega Ioane,IOL,62,0.0124
32,R Mason Thomas,EDGE,60,0.012
32,Ty Simpson,QB,56,0.0112
32,Denzel Boston,WR,49,0.0098
32,Jermod McCoy,CB,41,0.0082
32,Jadarian Price,RB,32,0.0064
32,Kenyon Sadiq,TE,24,0.0048
32,Jeremiyah Love,RB,21,0.0042
32,Blake Miller,OT,19,0.0038
32,Emmanuel McNeil-Warren,S,15,0.003
32,Caleb Lomu,OT,14,0.0028
32,Mansoor Delane,CB,14,0.0028
32,Monroe Freeling,OT,14,0.0028
32,Dillon Thieneman,S,13,0.0026
32,Christen Miller,DT,12,0.0024
32,Kadyn Proctor,OT,12,0.0024
32,Omar Cooper Jr.,WR,11,0.0022
32,Peter Woods,DT,11,0.0022
32,Sonny Styles,LB,10,0.002
32,Spencer Fano,OT,10,0.002
32,Kevin Concepcion,WR,9,0.0018
32,Anthony Hill Jr.,LB,5,0.001
32,Jacob Rodriguez,LB,5,0.001
32,Jordyn Tyson,WR,5,0.001
32,Lee Hunter,DT,5,0.001
32,Rueben Bain,EDGE,5,0.001
32,Caleb Downs,S,2,0.0004
32,Makai Lemon,WR,2,0.0004
32,Drew Allar,QB,1,0.0002
