player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Trey Benson,131705,HB,ARZ,1,10,4,1,69.0,29,0,42,0,0,4,44,135.4,1,2,1,0,7,74.2,61.6,76.9,,72.4,55.6,64.1,59.1,29,0,9,3,24,14,0,0,3,13,0,42,44,4.4,4.2,0.38,3
Miles Sanders,40555,HB,DAL,1,9,2,0,0.0,0,0,41,0,0,2,28,51.9,0,2,9,0,5,75.0,69.6,76.6,,45.8,63.4,71.7,,8,0,12,3,10,9,0,0,3,12,0,41,28,3.11,4.6,1.2,3
Jalen Hurts,40291,QB,PHI,1,9,0,1,45.0,18,0,38,0,0,0,7,0.0,2,5,24,1,2,80.6,75.0,79.0,69.5,,,75.0,60.0,18,0,0,0,0,27,2,1,0,8,1,40,15,1.67,4.4,,2
James Conner,11860,HB,ARZ,1,9,1,0,0.0,0,1,22,0,3,1,15,55.6,0,3,1,1,6,22.2,54.3,0.0,,73.0,74.2,54.5,,9,1,15,3,9,10,0,0,4,12,0,22,15,1.67,2.4,1.67,2
Nick Chubb,45783,HB,HST,1,9,1,0,0.0,0,0,38,0,0,1,26,24.1,0,1,13,0,5,73.7,53.7,75.5,,19.6,59.5,55.7,60.0,8,0,2,3,17,10,0,0,3,12,0,38,26,2.89,4.2,0.12,4
Breece Hall,97636,HB,NYJ,1,9,0,1,81.0,17,0,21,1,1,0,8,6.8,1,1,22,0,1,74.4,52.4,77.0,,81.7,56.9,48.6,,17,0,31,4,21,10,0,0,6,13,0,21,8,0.89,2.3,1.48,8
Ollie Gordon II,157792,HB,MIA,1,9,4,1,42.1,16,0,38,0,0,4,39,192.6,1,4,17,0,4,72.7,75.5,73.2,,,55.3,75.2,60.0,16,0,0,0,4,10,0,0,0,9,1,38,39,4.33,4.2,0.0,5
Blake Corum,129574,HB,LA,1,8,0,0,0.0,0,0,53,0,0,0,25,0.0,3,4,26,0,3,75.7,69.8,70.6,,52.9,55.5,70.3,60.0,12,0,0,0,4,9,0,0,0,8,0,53,25,3.13,6.6,0.0,5
Tyrod Taylor,6332,QB,NYJ,1,8,3,0,0.0,0,0,-1,0,0,0,0,0.0,2,3,22,1,0,80.6,62.1,79.2,59.5,,,65.7,60.0,14,0,0,0,0,18,49,7,0,1,0,48,47,5.88,6.0,,0
Bo Nix,97790,QB,DEN,1,8,1,0,0.0,0,0,-4,0,0,0,2,0.0,1,0,10,0,0,79.1,57.9,78.1,63.8,,,45.6,60.0,12,0,0,0,0,16,37,5,0,3,0,33,10,1.25,4.1,,1
Zavier Scott,55123,HB,MIN,1,8,0,0,0.0,0,0,30,0,2,0,19,52.8,1,2,18,1,1,19.9,51.1,75.6,,74.2,79.8,44.2,,11,0,20,1,7,7,0,0,1,9,0,30,19,2.38,3.8,2.86,6
Jacory Croskey-Merritt,102382,HB,WAS,1,8,3,0,0.0,0,0,26,0,0,3,30,125.0,0,2,32,0,6,73.1,74.9,72.6,,79.1,58.8,77.4,51.7,9,0,5,1,7,12,0,0,1,9,1,26,30,3.75,3.3,0.71,2
Antonio Gibson,78050,HB,NE,1,7,0,0,0.0,0,0,28,0,0,0,15,0.0,1,2,19,1,3,19.5,45.4,74.4,,78.7,53.4,47.5,60.0,11,0,0,0,7,9,0,0,0,7,0,28,15,2.14,4.0,0.0,3
Kendre Miller,123091,HB,NO,1,7,3,0,0.0,0,0,27,0,1,3,25,158.7,0,0,20,0,2,77.2,71.9,73.9,,80.2,60.0,71.8,,8,0,9,2,8,7,0,0,2,9,0,27,25,3.57,3.9,1.13,5
Nate Carter,147376,HB,ATL,1,7,1,0,0.0,0,0,46,0,0,1,30,61.2,1,2,2,1,1,19.5,56.2,67.7,,,,57.0,,10,0,0,0,0,7,0,0,0,7,0,46,30,4.29,6.6,,6
Lamar Jackson,46416,QB,BLT,1,7,2,0,0.0,0,0,16,0,0,1,7,43.8,2,2,3,1,1,29.6,58.4,78.6,57.0,,58.9,62.6,60.0,13,0,0,0,1,16,19,3,0,4,0,35,19,2.71,5.0,0.0,1
Drake Maye,143969,QB,NE,1,7,2,0,0.0,0,0,3,0,0,0,0,0.0,2,5,19,1,0,28.6,56.4,79.5,53.2,,,66.8,60.0,15,0,0,0,0,24,42,5,0,2,0,45,39,5.57,6.4,,0
Tyrone Tracy,84226,HB,NYG,1,7,0,0,0.0,0,0,29,0,0,0,9,0.0,1,3,21,0,0,72.3,60.5,71.7,,,66.7,59.0,,10,0,7,2,4,7,0,0,2,9,0,29,9,1.29,4.1,1.75,7
Emanuel Wilson,154173,HB,GB,1,6,1,0,0.0,0,0,25,0,0,1,15,41.7,0,1,12,0,2,71.4,58.5,73.3,,80.4,57.1,57.5,,9,0,0,0,4,7,0,0,0,6,0,25,15,2.5,4.2,0.0,4
Woody Marks,124179,HB,HST,1,6,0,0,0.0,0,0,27,0,2,0,16,76.2,0,0,13,0,4,71.1,51.2,77.4,,2.4,56.2,57.9,60.0,8,0,9,1,19,7,0,0,2,7,0,27,16,2.67,4.5,0.47,2
Najee Harris,57121,HB,LAC,1,6,2,0,0.0,0,0,28,0,0,2,22,122.2,0,1,27,0,4,70.6,82.8,68.9,,,55.2,82.3,,7,0,0,0,5,6,0,0,0,6,0,28,22,3.67,4.7,0.0,1
Braelon Allen,145159,HB,NYJ,1,6,1,0,0.0,0,0,30,0,1,1,13,54.2,0,1,22,0,0,74.5,66.3,74.7,,78.7,67.8,64.0,,9,0,17,2,12,7,0,0,2,8,0,30,13,2.17,5.0,1.42,6
Kyler Murray,38334,QB,ARZ,1,6,1,0,0.0,0,0,10,0,0,0,1,0.0,0,2,1,0,1,79.6,80.4,79.2,75.4,,,75.0,60.0,9,2,0,0,0,25,27,4,0,2,0,37,5,0.83,6.2,,1
Bhayshul Tuten,150568,HB,JAX,1,6,1,0,0.0,0,0,21,0,0,1,17,47.2,0,2,15,0,1,70.6,61.3,71.6,,,54.7,62.5,,6,0,0,0,6,6,0,0,1,6,1,21,17,2.83,3.5,0.0,5
Marcus Mariota,9435,QB,WAS,1,6,2,1,55.0,22,0,38,0,0,2,11,88.0,2,2,32,1,3,26.7,86.5,78.5,90.3,,,58.0,60.3,22,1,0,0,0,32,2,1,0,5,1,40,15,2.5,6.7,,1
Kyle Monangai,129891,HB,CHI,1,6,4,0,0.0,0,0,16,0,0,4,5,47.6,0,1,6,0,4,71.1,63.0,74.1,,31.3,56.4,65.5,,8,0,4,1,8,6,0,0,1,7,0,16,5,0.83,2.7,0.5,2
Rachaad White,131633,HB,TB,1,5,0,0,0.0,0,0,12,0,2,0,13,86.7,0,0,30,0,0,72.3,69.2,74.9,,79.3,59.2,69.2,60.0,7,0,2,1,6,8,0,0,1,6,0,12,13,2.6,2.4,0.33,5
Caleb Williams,144622,QB,CHI,1,5,0,0,0.0,0,0,10,0,0,0,2,0.0,0,0,6,0,0,78.5,76.8,79.1,72.4,,,72.4,60.0,7,0,0,0,0,28,2,1,0,4,0,12,2,0.4,2.4,,2
Jacardia Wright,99250,HB,SEA,1,5,1,0,0.0,0,0,20,0,0,1,11,44.0,1,1,29,0,1,69.7,68.3,68.0,,,,66.3,,10,0,0,0,0,5,0,0,0,5,0,20,11,2.2,4.0,,4
Tahj Brooks,123133,HB,CIN,1,5,1,0,0.0,0,0,17,0,0,1,11,44.0,0,0,7,0,1,69.7,58.4,70.2,,15.9,56.1,63.6,,7,0,0,0,4,5,0,0,0,5,0,17,11,2.2,3.4,0.0,4
Zamir White,83665,HB,LV,1,5,0,0,0.0,0,0,19,0,0,0,8,0.0,0,0,23,0,0,71.5,52.2,75.4,,17.5,58.3,55.6,60.0,9,0,4,1,10,6,0,0,2,6,0,19,8,1.6,3.8,0.4,5
Russell Wilson,7077,QB,NYG,1,5,1,0,0.0,0,1,3,0,0,0,4,0.0,1,1,21,0,0,79.6,47.0,78.9,49.2,,,50.1,60.0,14,2,0,0,0,22,24,3,0,2,0,27,14,2.8,5.4,,1
Patrick Mahomes,11765,QB,KC,1,5,1,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,16,2,0,23.0,55.0,79.3,53.5,,,63.5,60.0,4,0,0,0,0,25,5,2,0,3,0,2,13,2.6,0.4,,0
Cam Akers,57206,HB,MIN,1,5,0,0,0.0,0,0,19,1,0,0,24,0.0,1,1,18,0,4,69.7,50.5,72.0,,,26.3,64.2,,14,0,0,0,2,5,0,0,1,5,0,19,24,4.8,3.8,0.0,1
Jeremy McNichols,11917,HB,WAS,1,4,4,1,76.9,60,0,78,0,0,4,75,1875.0,2,3,32,0,1,68.6,84.2,73.9,,74.6,53.7,89.3,58.0,60,0,0,0,6,7,0,0,0,4,1,78,75,18.75,19.5,0.0,3
Jared Goff,10635,QB,DET,1,4,0,0,0.0,0,0,1,0,0,0,10,0.0,0,1,11,1,0,77.9,71.0,79.1,72.1,,,53.9,60.0,5,0,0,0,0,37,5,1,0,3,0,6,10,2.5,1.5,,0
Samaje Perine,11869,HB,CIN,1,4,0,0,0.0,0,0,21,0,0,0,14,0.0,1,2,7,1,1,19.8,45.1,74.1,,77.4,54.5,44.4,,12,0,0,0,7,4,0,0,0,4,0,21,14,3.5,5.3,0.0,3
Aaron Rodgers,2241,QB,PIT,1,4,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,25,0,0,26.5,34.8,0.0,37.5,,,55.8,60.3,3,1,0,0,0,26,3,1,0,3,0,1,1,0.25,0.3,,0
Daniel Jones,39395,QB,IND,1,4,1,0,0.0,0,0,8,0,0,0,3,0.0,1,2,14,0,0,77.7,84.6,78.0,78.8,,,76.1,60.0,17,0,0,0,0,21,19,2,0,2,0,27,44,11.0,6.8,,1
Jordan Love,40306,QB,GB,1,4,0,0,0.0,0,0,14,0,0,0,0,0.0,1,1,12,0,0,78.9,59.0,79.3,62.6,,,47.4,60.5,10,0,0,0,0,31,4,1,0,3,0,18,0,0.0,4.5,,2
Devin Singletary,40485,HB,NYG,1,4,0,0,0.0,0,0,11,0,0,0,9,0.0,0,0,21,0,0,74.3,54.8,72.6,,81.1,59.6,51.7,,4,0,0,0,7,4,0,0,0,4,0,11,9,2.25,2.8,0.0,4
Baker Mayfield,46518,QB,TB,1,4,4,0,0.0,0,0,-1,0,0,0,0,0.0,2,2,30,1,0,26.5,83.9,79.5,80.9,,,69.2,60.0,33,1,0,0,0,32,45,3,0,1,0,44,31,7.75,11.0,,0
Josh Allen,46601,QB,BUF,1,4,0,0,0.0,0,0,2,0,0,0,3,0.0,1,0,4,1,1,78.3,75.7,78.6,74.8,,,61.6,60.0,19,0,0,0,0,26,23,2,0,2,0,25,4,1.0,6.3,,0
Kenneth Gainwell,77737,HB,PIT,1,4,0,0,0.0,0,0,16,0,1,0,9,45.0,1,2,25,0,0,70.7,63.1,72.9,,7.5,63.4,66.2,60.0,13,0,10,1,6,7,0,0,1,5,1,16,9,2.25,4.0,1.67,3
Rhamondre Stevenson,98689,HB,NE,1,4,4,0,0.0,0,0,18,0,0,4,14,200.0,1,1,19,2,3,10.9,41.0,73.9,,75.1,70.4,28.8,60.0,10,0,38,3,11,5,0,0,3,7,0,18,14,3.5,4.5,3.45,1
Anthony Richardson,124393,QB,IND,1,4,0,0,0.0,0,0,-1,0,0,0,1,0.0,0,1,14,0,0,68.6,69.8,71.1,,,,66.7,60.0,2,0,0,0,0,7,0,0,0,4,0,-1,1,0.25,-0.3,,0
C.J. Stroud,129759,QB,HST,1,4,0,0,0.0,0,0,-1,0,0,0,0,0.0,1,1,13,0,0,80.1,63.2,78.9,62.7,,,60.4,60.0,12,0,0,0,0,17,23,3,0,1,0,22,6,1.5,5.5,,0
Ty Johnson,45769,HB,BUF,1,3,0,0,0.0,0,0,13,1,0,0,7,0.0,0,1,4,0,0,68.2,46.8,76.0,,43.4,40.2,56.7,60.0,7,0,8,1,8,5,0,0,2,4,0,13,7,2.33,4.3,1.0,3
DJ Moore,48267,WR,CHI,1,3,0,0,0.0,0,0,7,0,0,0,6,0.0,0,0,6,0,1,70.3,65.5,78.5,,,67.3,61.5,47.4,5,0,21,4,26,25,0,0,5,7,0,7,6,2.0,2.3,0.81,2
Deebo Samuel,48274,WR,WAS,1,3,1,0,0.0,0,0,18,1,1,1,9,120.0,0,0,32,0,1,72.5,47.9,75.7,,,46.8,62.6,34.9,9,0,11,2,11,11,0,0,3,5,0,18,9,3.0,6.0,1.0,1
Matthew Golden,156165,WR,GB,1,3,1,0,0.0,0,0,9,0,0,1,15,71.4,0,0,12,0,0,72.7,62.8,77.7,,,62.7,62.7,53.6,4,0,52,4,26,17,0,0,4,7,0,9,15,5.0,3.0,2.0,1
Cam Ward,133244,QB,TEN,1,3,0,0,0.0,0,0,0,0,0,0,,100.0,0,1,31,0,0,80.4,50.7,79.3,51.0,,,56.7,60.0,7,0,0,0,0,20,12,3,0,0,0,12,15,5.0,4.0,,0
Dylan Laube,88664,HB,LV,1,3,0,0,0.0,0,0,2,0,0,0,3,0.0,0,0,23,0,0,71.6,40.2,71.5,,9.5,58.8,50.8,,2,0,0,0,2,3,0,0,0,3,0,2,3,1.0,0.7,0.0,3
Spencer Rattler,97408,QB,NO,1,2,0,0,0.0,0,0,0,0,0,0,,100.0,0,1,20,0,0,79.9,40.5,79.4,42.3,,,50.2,60.0,5,0,0,0,0,24,10,2,0,0,0,10,14,7.0,5.0,,0
RJ Harvey,99622,HB,DEN,1,2,0,0,0.0,0,0,2,0,0,0,4,0.0,0,0,10,0,0,71.4,60.8,72.9,,,65.8,56.0,60.0,4,0,14,3,10,4,0,0,3,5,0,2,4,2.0,1.0,1.4,2
Tyler Goodson,101659,HB,IND,1,2,0,0,0.0,0,0,6,0,0,0,4,0.0,0,0,14,0,2,65.2,52.1,67.6,,,58.0,54.3,,4,0,0,0,2,2,0,0,0,2,0,6,4,2.0,3.0,0.0,0
Julius Chestnut,109239,HB,TEN,1,2,0,1,103.8,27,0,26,0,0,0,9,0.0,1,1,31,0,0,65.2,77.0,70.5,,,57.1,74.6,60.0,27,0,0,0,3,3,0,0,0,2,0,26,9,4.5,13.0,0.0,2
Savion Williams,123101,WR,GB,1,2,1,0,0.0,0,0,-1,0,0,1,6,150.0,0,0,12,0,1,70.8,46.6,71.1,,,57.3,49.9,60.0,2,0,0,0,3,3,0,0,0,2,0,-1,6,3.0,-0.5,0.0,0
Bryce Young,123943,QB,CAR,1,2,2,0,0.0,0,0,0,0,0,0,,100.0,0,2,5,0,0,77.2,63.9,78.6,56.8,,,77.5,60.0,4,0,0,0,0,28,8,2,0,0,1,8,24,12.0,4.0,,0
Michael Penix Jr.,82134,QB,ATL,1,2,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,2,0,0,78.7,27.9,0.0,29.3,,,54.2,60.0,6,1,0,0,0,13,9,2,0,0,0,9,16,8.0,4.5,,0
Emari Demercado,77763,HB,ARZ,1,2,0,0,,0,0,0,1,0,0,1,0.0,0,0,1,0,1,69.4,43.2,73.6,,81.3,25.7,56.7,,1,0,0,0,2,2,0,0,1,2,0,0,1,0.5,0.0,0.0,1
Trevor Lawrence,77632,QB,JAX,1,2,1,0,0.0,0,0,-1,0,0,0,0,0.0,1,1,15,0,0,80.1,66.7,79.4,64.4,,,65.4,60.0,10,0,0,0,0,24,10,1,0,1,0,9,6,3.0,4.5,,0
Chimere Dike,129918,WR,TEN,1,2,0,0,0.0,0,0,3,0,1,0,8,80.0,0,0,31,0,1,75.3,59.6,75.2,,36.3,62.9,56.4,58.4,2,0,2,3,15,12,0,0,4,5,0,3,8,4.0,1.5,0.13,0
Tua Tagovailoa,60326,QB,MIA,1,2,0,0,0.0,0,0,0,0,0,0,,100.0,0,1,17,1,0,28.2,50.6,78.7,53.6,,,47.0,60.0,8,0,0,0,0,21,10,2,0,0,0,10,3,1.5,5.0,,0
Brashard Smith,143951,HB,KC,1,2,1,0,0.0,0,0,13,0,0,1,14,350.0,0,1,16,0,0,65.8,66.5,70.4,,,78.1,56.5,59.1,8,0,0,0,3,4,0,0,1,2,0,13,14,7.0,6.5,0.0,0
Brian Robinson,57120,HB,SF,1,2,1,1,86.4,19,0,22,0,0,1,9,225.0,1,1,28,0,2,65.2,69.0,68.2,,73.4,57.3,67.5,,19,0,0,0,3,2,0,0,0,2,0,22,9,4.5,11.0,0.0,0
Justin Herbert,28237,QB,LAC,1,2,0,0,0.0,0,0,2,0,0,0,0,0.0,0,1,27,0,0,81.5,74.1,80.0,72.9,,,60.4,60.0,4,0,0,0,0,28,4,1,0,1,0,6,2,1.0,3.0,,0
Carson Wentz,10636,QB,MIN,1,2,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,18,0,0,76.6,61.4,78.1,63.9,,58.4,51.1,60.0,3,0,0,0,0,21,4,2,0,0,0,4,2,1.0,2.0,,0
Jordan Whittington,97623,WR,LA,1,2,0,0,0.0,0,0,7,0,0,0,3,0.0,0,0,26,0,0,67.8,57.7,75.3,,44.9,64.4,50.5,59.6,6,0,7,2,12,19,0,0,2,4,0,7,3,1.5,3.5,0.58,0
Geno Smith,7820,QB,LV,1,2,0,0,0.0,0,0,5,0,0,0,1,0.0,0,2,23,0,0,78.9,84.2,79.0,80.4,,,70.6,60.0,3,0,0,0,0,30,0,0,0,2,0,5,1,0.5,2.5,,0
Malik Washington,97108,WR,MIA,1,2,2,0,0.0,0,0,20,0,1,2,16,480.0,1,2,17,0,0,73.2,72.7,76.6,,,70.2,62.8,59.9,14,0,12,3,25,7,0,0,4,5,0,20,16,8.0,10.0,0.48,0
Luther Burden III,157170,WR,CHI,1,1,1,0,0.0,0,0,7,0,1,1,6,300.0,0,1,6,0,0,69.1,93.0,74.5,,,92.4,63.4,53.5,7,0,101,3,9,8,0,0,3,4,0,7,6,6.0,7.0,11.22,0
DJ Giddens,144595,HB,IND,1,1,0,0,0.0,0,0,3,0,0,0,3,0.0,0,0,14,0,1,61.9,43.4,72.7,,10.9,59.9,57.3,60.0,3,0,0,0,1,5,0,0,0,1,0,3,3,3.0,3.0,0.0,0
Ja'Marr Chase,84270,WR,CIN,1,1,0,0,0.0,0,0,9,0,1,0,0,0.0,0,0,7,1,0,17.9,66.4,80.1,,,64.2,63.1,60.7,9,0,50,5,27,18,0,0,6,6,0,9,0,0.0,9.0,1.85,0
