player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Joe Flacco,4332,QB,CIN,1,1,0,0,0.0,0,0,2,0,0,0,1,0.0,0,1,7,0,0,61.9,66.5,64.6,,,,62.6,,2,0,0,0,0,1,0,0,0,1,0,2,1,1.0,2.0,,0
Matthew Stafford,4924,QB,LA,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,26,0,0,79.6,82.5,79.4,81.8,,,58.3,60.0,3,0,0,0,0,28,3,1,0,0,0,3,0,0.0,3.0,,0
Ameer Abdullah,9487,HB,IND,1,1,0,0,0.0,0,0,1,0,2,0,1,66.7,0,0,14,0,0,69.8,62.9,73.3,,,78.7,56.7,,1,0,24,2,7,1,0,0,2,3,0,1,1,1.0,1.0,3.43,1
C.J. Ham,11347,FB,MIN,1,1,0,0,0.0,0,0,1,0,0,0,2,0.0,0,1,18,0,0,64.6,64.1,74.5,,55.0,74.2,62.0,55.2,1,0,6,1,4,14,0,0,1,2,1,1,2,2.0,1.0,1.5,0
Jonnu Smith,11855,TE,PIT,1,1,0,0,0.0,0,0,2,0,0,0,2,0.0,0,0,25,0,0,64.6,40.3,76.1,,,49.9,56.3,39.4,2,0,2,1,16,16,0,0,2,2,0,2,2,2.0,2.0,0.13,1
Jeremy McNichols,11917,HB,WAS,1,1,0,0,0.0,0,0,3,0,0,0,2,0.0,0,0,32,0,1,64.6,49.6,75.6,,5.2,53.3,59.6,60.0,3,0,8,1,11,2,0,0,1,2,0,3,2,2.0,3.0,0.73,0
Dare Ogunbowale,12329,HB,HST,1,1,0,0,0.0,0,0,3,1,0,0,3,0.0,0,0,13,0,0,64.6,46.8,72.4,,80.3,29.0,59.5,,3,0,6,1,5,1,0,0,2,2,0,3,3,3.0,3.0,1.2,1
Shane Buechele,12659,QB,KC,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,16,0,0,75.1,51.2,76.1,54.2,,,55.3,60.0,4,0,0,0,0,9,4,1,0,0,0,4,0,0.0,4.0,,0
Chris Oladokun,40364,QB,KC,1,1,1,0,,0,0,0,0,0,1,1,100.0,0,0,16,2,0,17.2,29.9,76.8,35.9,,,43.0,60.0,0,0,0,0,0,13,0,0,0,1,0,0,1,1.0,0.0,,1
Trayveon Williams,45775,HB,CLV,1,1,0,0,0.0,0,0,7,0,0,0,5,0.0,0,0,8,0,0,70.5,55.0,72.8,,75.0,55.7,56.5,,7,0,13,1,9,1,0,0,1,2,0,7,5,5.0,7.0,1.44,1
KaVontae Turpin,47658,WR,DAL,1,1,0,0,0.0,0,0,7,0,0,0,2,0.0,0,0,9,0,0,74.0,42.4,71.2,,,54.6,56.6,31.4,7,0,0,0,5,4,0,0,1,1,0,7,2,2.0,7.0,0.0,0
Davis Mills,52269,QB,HST,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,1,1,13,0,0,71.4,78.6,75.3,71.9,,,65.6,60.0,12,0,0,0,0,14,12,1,0,0,0,12,1,1.0,12.0,,0
Kenny Pickett,60515,QB,LV,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,1,23,0,0,69.6,23.9,72.6,22.0,,,63.3,60.0,9,0,0,0,0,4,9,1,0,0,0,9,2,2.0,9.0,,0
Aidan O'Connell,60516,QB,LV,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,23,0,0,76.3,65.7,78.2,66.9,,,55.7,60.0,7,0,0,0,0,26,7,1,0,0,0,7,14,14.0,7.0,,0
Isaiah Pola-Mao,60781,S,LV,1,1,0,0,0.0,0,0,3,0,0,0,4,0.0,0,0,23,0,0,61.9,55.9,60.4,,,,57.0,,3,0,0,0,0,1,0,0,0,1,0,3,4,4.0,3.0,,0
Jerry Jeudy,61103,WR,CLV,1,1,0,0,0.0,0,0,5,0,1,0,2,66.7,0,1,8,0,0,66.2,61.6,79.2,,,59.3,63.1,60.8,5,0,17,2,27,19,0,0,5,3,0,5,2,2.0,5.0,0.63,0
Justin Jefferson,61398,WR,MIN,1,1,0,0,0.0,0,0,3,0,2,0,1,22.2,0,0,18,0,0,70.1,88.8,78.1,,,85.2,,81.2,3,0,101,8,31,20,0,0,10,9,0,3,1,1.0,3.0,3.26,0
Zamir White,83665,HB,LV,1,1,2,0,0.0,0,0,5,0,0,2,5,500.0,0,1,23,0,0,72.7,67.5,67.0,,,65.4,62.8,60.0,5,0,5,1,1,2,0,0,1,2,0,5,5,5.0,5.0,5.0,1
Hassan Haskins,83701,HB,LAC,1,1,1,0,0.0,0,0,3,0,0,1,4,400.0,0,1,27,0,0,61.9,64.9,65.5,,65.8,,61.9,60.0,3,0,0,0,0,2,0,0,0,1,0,3,4,4.0,3.0,,1
Shedrick Jackson,84136,WR,LV,1,1,0,0,0.0,0,0,3,0,0,0,2,0.0,0,0,23,0,0,64.6,72.1,72.5,,,73.1,59.7,60.0,3,0,11,1,4,2,0,0,1,2,0,3,2,2.0,3.0,2.75,1
Tre Tucker,101106,WR,LV,1,1,0,0,0.0,0,0,4,0,0,0,3,0.0,0,0,23,0,0,66.2,60.8,79.3,,,62.0,56.6,61.8,4,0,30,2,31,29,0,0,6,3,0,4,3,3.0,4.0,0.97,0
Tyler Goodson,101659,HB,IND,1,1,0,0,0.0,0,0,3,0,0,0,4,0.0,0,0,14,0,1,61.9,55.6,67.4,,,56.0,59.7,,3,0,0,0,3,1,0,0,0,1,0,3,4,4.0,3.0,0.0,0
Rasheen Ali,121717,HB,BLT,1,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,3,0,1,68.2,49.6,71.6,,22.4,58.5,60.0,59.3,0,0,0,0,2,3,0,0,0,1,0,0,0,0.0,0.0,0.0,0
Josh Downs,122832,WR,IND,1,1,0,0,0.0,0,0,-5,0,0,0,0,0.0,0,0,14,0,0,70.6,73.7,78.2,,,73.0,,58.9,-5,0,61,4,26,15,0,0,4,5,0,-5,0,0.0,-5.0,2.35,0
Ke'Shawn Williams,123406,WR,CIN,1,1,0,0,0.0,0,0,9,0,0,0,5,0.0,0,0,7,0,0,75.3,69.5,66.3,,,,63.1,59.8,9,0,0,0,0,2,0,0,0,1,0,9,5,5.0,9.0,,0
Tez Johnson,123709,WR,TB,1,1,0,0,0.0,0,0,5,0,0,0,3,0.0,0,0,30,0,0,64.6,66.4,71.7,,,71.5,56.6,60.3,5,0,17,1,4,5,0,0,1,2,0,5,3,3.0,5.0,4.25,0
Arian Smith,124039,WR,NYJ,1,1,0,0,0.0,0,0,2,0,0,0,0,0.0,0,0,22,0,0,61.9,59.3,74.3,,,54.8,59.2,78.7,2,0,0,0,8,8,0,0,1,1,0,2,0,0.0,2.0,0.0,0
Quinn Ewers,127253,QB,MIA,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,17,0,0,77.4,46.6,78.3,43.2,,,65.6,60.0,9,0,0,0,0,23,9,1,0,0,0,9,0,0.0,9.0,,0
Kyle Williams,128374,WR,NE,1,1,0,0,0.0,0,0,5,0,0,0,5,0.0,0,0,19,0,0,61.9,52.6,76.2,,,53.0,59.2,59.1,5,0,0,0,9,17,0,0,0,1,0,5,5,5.0,5.0,0.0,0
Aaron Rodgers,2241,QB,PIT,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,1,1,25,0,0,80.6,69.5,79.6,67.3,,,63.9,60.1,20,0,0,0,0,23,20,1,0,0,0,20,0,0.0,20.0,,0
Caleb Williams,144622,QB,CHI,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,6,1,0,27.8,57.7,78.5,58.0,,,58.3,60.0,1,1,0,0,0,18,1,1,0,0,0,1,0,0.0,1.0,,0
Luther Burden III,157170,WR,CHI,1,1,1,0,0.0,0,0,10,1,0,1,13,325.0,1,1,6,0,0,67.4,67.1,76.5,,,64.9,62.8,59.7,10,0,35,3,23,9,0,0,4,4,0,10,13,13.0,10.0,1.52,0
Isaiah Bond,163586,WR,CLV,1,1,0,0,0.0,0,0,4,0,0,0,2,0.0,0,0,8,0,0,64.6,57.7,75.5,,,60.0,56.6,59.6,4,0,13,1,21,7,0,0,2,2,0,4,2,2.0,4.0,0.62,0
