player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
John Metchie III,97400,WR,NYJ,1,1,0,0,0.0,0,0,-2,2,0,0,2,0.0,0,0,22,0,0,68.3,41.6,79.2,,68.1,43.8,58.5,37.9,-2,1,19,4,40,21,0,0,8,5,0,-2,2,2.0,-2.0,0.48,0
Chimere Dike,129918,WR,TEN,1,1,1,0,0.0,0,0,1,0,0,1,2,100.0,0,0,31,0,0,23.0,48.5,77.8,,,49.2,59.2,59.9,1,0,8,1,35,7,0,0,4,2,0,1,2,2.0,1.0,0.23,0
Shedeur Sanders,131396,QB,CLV,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,8,0,0,77.6,56.1,0.0,60.2,,,55.3,60.1,6,1,0,0,0,30,6,1,0,0,0,6,0,0.0,6.0,,0
Harold Fannin Jr.,163104,TE,CLV,1,1,0,0,,0,0,0,1,2,0,0,0.0,0,0,8,1,0,15.4,46.5,80.2,,80.7,55.7,47.0,60.8,0,0,43,3,28,27,0,0,5,4,0,0,0,0.0,0.0,1.54,0
Cam Ward,133244,QB,TEN,1,1,1,0,0.0,0,0,0,0,0,0,,100.0,0,1,31,1,0,29.4,44.7,0.0,45.3,,,63.9,60.0,7,1,0,0,0,13,7,1,0,0,0,7,6,6.0,7.0,,0
Deven Thompkins,84480,WR,ATL,1,1,0,0,0.0,0,0,5,0,0,0,2,0.0,0,0,2,0,0,71.1,76.0,71.9,,,72.2,62.8,59.0,5,0,23,2,4,5,0,0,2,3,0,5,2,2.0,5.0,5.75,0
Christian Watson,66581,WR,GB,1,1,0,0,0.0,0,0,3,0,0,0,0,0.0,0,0,12,0,0,68.3,79.4,77.0,,,81.2,56.6,58.7,3,0,80,4,27,16,0,0,10,5,0,3,0,0.0,3.0,2.96,0
Aaron Rodgers,2241,QB,PIT,1,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,25,1,0,24.2,45.7,76.8,45.7,,,60.0,60.0,0,0,0,0,0,14,0,0,0,1,0,0,0,0.0,0.0,,0
Malachi Corley,66272,WR,CLV,1,1,1,0,0.0,0,0,9,0,0,1,12,1.2e3,0,0,8,0,0,71.2,61.4,79.6,,,57.2,63.1,55.8,9,0,0,0,1,20,0,0,0,1,0,9,12,12.0,9.0,0.0,0
Isaiah Bond,163586,WR,CLV,1,1,1,0,0.0,0,0,9,0,0,1,6,300.0,0,1,8,0,0,64.6,66.6,73.5,,,63.6,62.1,60.5,9,0,18,1,13,5,0,0,2,2,0,9,6,6.0,9.0,1.38,0
Daniel Jones,39395,QB,IND,1,1,0,0,0.0,0,0,1,0,0,0,-1,0.0,0,0,14,1,0,77.6,84.2,78.3,83.1,,,60.0,60.0,1,1,0,0,0,23,0,0,0,1,0,1,-1,-1.0,1.0,,1
Rashid Shaheed,63707,WR,SEA,1,1,0,0,0.0,0,0,9,0,0,0,2,0.0,0,0,29,0,1,73.5,56.1,76.8,,,52.9,63.7,61.2,9,0,7,1,19,12,0,0,2,2,0,9,2,2.0,9.0,0.37,0
Jamie Gillan,63303,P,NYG,1,1,0,0,0.0,0,0,-13,0,0,0,-1,0.0,0,0,21,0,0,61.9,60.0,60.5,,,,60.0,,-13,0,0,0,0,1,0,0,0,1,0,-13,-1,-1.0,-13.0,,0
Nico Collins,61441,WR,HST,1,1,0,0,0.0,0,0,7,0,0,0,3,0.0,0,1,13,0,0,69.1,82.6,79.5,,,79.9,63.1,68.4,7,0,98,5,30,24,0,0,9,6,1,7,3,3.0,7.0,3.27,0
Taysom Hill,12112,TE,NO,1,1,0,0,0.0,0,0,2,0,0,0,3,0.0,0,0,20,0,1,64.6,56.1,72.4,,69.6,57.4,59.5,58.3,2,0,5,1,5,6,0,0,1,2,0,2,3,3.0,2.0,1.0,0
DJ Moore,48267,WR,CHI,1,1,0,0,0.0,0,0,10,0,0,0,0,0.0,1,1,6,0,0,66.2,62.1,79.9,,,59.0,63.1,67.2,10,0,17,2,39,38,0,0,4,3,0,10,0,0.0,10.0,0.44,0
Adam Prentice,35639,FB,DEN,1,1,0,0,0.0,0,0,3,0,0,0,2,0.0,0,1,10,0,0,64.6,70.6,75.3,,,71.1,61.4,65.0,3,0,11,1,7,9,0,0,1,2,0,3,2,2.0,3.0,1.57,0
Jakobi Meyers,47468,WR,JAX,1,1,0,0,0.0,0,1,3,0,0,0,1,0.0,0,0,15,0,0,69.8,74.7,78.2,,,80.2,56.6,30.3,3,2,90,6,30,25,0,0,6,7,0,3,1,1.0,3.0,3.0,0
Luther Burden III,157170,WR,CHI,1,1,0,0,0.0,0,0,3,0,2,0,2,80.0,0,0,6,0,0,68.3,57.9,76.5,,,60.6,56.2,53.3,3,0,33,4,23,19,0,0,6,5,0,3,2,2.0,3.0,1.43,0
Mason Tipton,109617,WR,NO,1,1,0,0,0.0,0,0,-1,0,1,0,1,25.0,0,0,20,0,0,70.4,53.5,78.7,,,55.2,56.2,55.5,-1,0,20,3,40,18,0,0,4,4,0,-1,1,1.0,-1.0,0.5,0
Demarcus Robinson,10760,WR,SF,1,1,0,0,0.0,0,0,6,0,0,0,1,0.0,0,0,28,0,0,61.9,49.5,76.4,,,52.2,56.6,59.6,6,0,0,0,13,14,0,0,0,1,0,6,1,1.0,6.0,0.0,0
Marvin Mims Jr.,122937,WR,DEN,1,1,0,0,0.0,0,0,9,0,0,0,1,0.0,0,0,10,0,0,74.3,62.8,75.2,,,60.2,63.1,60.0,9,0,8,2,20,3,0,0,2,3,0,9,1,1.0,9.0,0.4,0
Matthew Stafford,4924,QB,LA,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,26,1,0,26.3,54.2,0.0,55.8,,,60.0,60.0,-1,1,0,0,0,22,0,0,0,1,0,-1,0,0.0,-1.0,,0
Max Brosmer,105568,QB,MIN,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,18,0,0,78.5,22.0,78.2,22.8,,,60.0,60.0,-1,0,0,0,0,17,0,0,0,1,0,-1,0,0.0,-1.0,,0
