player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Brock Purdy,77672,QB,SF,1,1,0,0,0.0,0,0,-7,0,0,0,0,0.0,0,0,28,0,0,77.6,61.9,78.0,61.6,,,59.4,60.0,-7,0,0,0,0,20,0,0,0,1,0,-7,0,0.0,-7.0,,1
Jared Goff,10635,QB,DET,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,11,0,0,79.1,42.5,78.7,42.9,,,60.0,60.0,-1,1,0,0,0,20,0,0,0,1,0,-1,0,0.0,-1.0,,0
Joe Flacco,4332,QB,CIN,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,7,0,0,79.5,37.8,0.0,41.7,,,60.0,60.2,-1,2,0,0,0,24,0,0,0,1,0,-1,0,0.0,-1.0,,0
Mark Andrews,47436,TE,BLT,1,1,0,1,100.0,35,0,35,0,0,0,0,0.0,1,1,3,0,0,67.4,78.1,78.4,,,72.2,70.6,54.0,35,0,32,3,21,15,0,0,5,4,1,35,0,0.0,35.0,1.52,0
Isaiah Bond,163586,WR,CLV,1,1,1,0,0.0,0,0,8,0,0,1,14,1.4e3,0,0,8,0,0,61.9,56.5,75.7,,,53.4,63.1,58.7,8,0,0,0,16,7,0,0,1,1,0,8,14,14.0,8.0,0.0,0
Jerome Ford,83601,HB,CLV,1,1,0,0,0.0,0,0,2,0,0,0,1,0.0,0,0,8,0,0,61.9,49.9,75.8,,28.0,53.8,59.7,,2,0,0,0,9,1,0,0,0,1,0,2,1,1.0,2.0,0.0,1
Travis Homer,45859,HB,CHI,1,1,0,0,0.0,0,0,-2,0,0,0,4,0.0,0,0,6,0,1,61.9,53.9,62.5,,,,56.7,,-2,0,0,0,0,1,0,0,0,1,0,-2,4,4.0,-2.0,,0
Rashid Shaheed,63707,WR,SEA,1,1,0,0,0.0,0,0,2,0,0,0,1,0.0,0,0,29,0,1,73.4,57.7,77.3,,,59.8,53.3,60.5,2,0,27,2,34,9,0,0,4,3,0,2,1,1.0,2.0,0.79,0
Dylan Sampson,163772,HB,CLV,1,1,1,1,100.0,19,0,19,0,0,1,22,2.2e3,1,1,8,0,0,68.2,63.4,70.7,,,56.2,62.8,59.4,19,0,0,0,3,3,0,0,1,1,0,19,22,22.0,19.0,0.0,1
Teddy Bridgewater,8667,QB,TB,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,30,0,0,61.9,60.0,64.6,,,,60.0,,-1,0,0,0,0,1,0,0,0,1,0,-1,0,0.0,-1.0,,0
Zay Flowers,97268,WR,BLT,1,1,1,0,0.0,0,0,5,0,0,1,3,75.0,0,0,3,0,0,67.4,71.4,79.9,,,69.8,63.1,56.8,5,0,78,3,29,24,0,0,5,4,0,5,3,3.0,5.0,2.69,0
Jameson Williams,101701,WR,DET,1,1,0,0,0.0,0,0,9,1,1,0,3,60.0,0,0,11,0,0,68.3,67.2,0.0,,,67.8,63.1,59.7,9,1,88,4,38,18,0,0,6,5,0,9,3,3.0,9.0,2.32,0
Ty Johnson,45769,HB,BUF,1,1,1,0,0.0,0,0,9,0,2,1,7,700.0,0,0,4,1,1,14.1,64.3,74.0,,57.7,58.5,63.4,,9,0,61,2,13,1,0,0,2,3,0,9,7,7.0,9.0,4.69,0
Demario Douglas,104155,WR,NE,1,1,0,0,0.0,0,0,-5,0,0,0,0,0.0,0,0,19,0,0,67.4,68.4,72.4,,,70.8,56.6,59.6,-5,0,36,3,15,4,0,0,3,4,0,-5,0,0.0,-5.0,2.4,0
Kirk Cousins,7102,QB,ATL,1,1,0,0,0.0,0,0,2,0,0,0,0,0.0,0,1,2,0,0,74.3,55.1,75.5,52.3,,,62.6,60.0,2,0,0,0,0,9,0,0,0,1,0,2,0,0.0,2.0,,0
Marvin Mims Jr.,122937,WR,DEN,1,1,0,0,0.0,0,0,2,0,0,0,1,0.0,0,0,10,0,0,69.5,52.4,76.2,,,53.1,,58.8,2,0,0,0,13,2,0,0,0,1,0,2,1,1.0,2.0,0.0,0
Jaylen Wright,146934,HB,MIA,1,1,0,0,0.0,0,0,4,0,0,0,3,0.0,0,0,17,0,1,61.9,54.0,62.8,,,,56.5,,4,0,0,0,0,1,0,0,0,1,0,4,3,3.0,4.0,,0
