player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Ray-Ray McCloud III,47895,WR,SF,1,1,0,0,0.0,0,0,7,0,0,0,2,0.0,0,0,28,0,0,70.9,63.9,75.7,,,61.7,62.9,59.8,7,0,22,3,23,12,0,0,4,4,0,7,2,2.0,7.0,0.96,1
KaVontae Turpin,47658,WR,DAL,1,1,0,0,0.0,0,0,5,0,0,0,2,0.0,0,0,9,0,0,68.5,60.0,70.7,,,54.8,62.9,60.2,5,0,0,0,5,5,0,0,0,1,0,5,2,2.0,5.0,0.0,1
Jakobi Meyers,47468,WR,LV,1,1,0,0,0.0,0,0,0,0,0,0,,0.0,0,1,23,0,0,67.0,63.6,79.5,,,66.6,62.6,35.6,5,0,61,3,32,25,5,1,5,3,1,5,3,3.0,5.0,1.91,0
Logan Woodside,46517,QB,ATL,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,2,0,0,68.9,24.8,72.6,24.9,,,58.3,60.0,6,0,0,0,0,4,6,1,0,0,0,6,0,0.0,6.0,,0
Trayveon Williams,45775,HB,CIN,1,1,0,0,0.0,0,0,-2,0,0,0,2,0.0,0,0,7,0,0,61.9,59.0,62.8,,,,59.7,,-2,0,0,0,0,1,0,0,0,1,0,-2,2,2.0,-2.0,,1
George Pickens,99229,WR,PIT,1,1,1,0,0.0,0,0,3,0,0,1,5,500.0,0,1,25,0,0,61.9,51.1,79.5,,,51.6,62.0,41.9,3,0,0,0,22,29,0,0,0,1,0,3,5,5.0,3.0,0.0,0
Ty Zentner,99465,P,TEN,1,1,0,0,0.0,0,0,-6,0,0,0,4,0.0,0,0,31,1,0,16.2,60.0,65.7,,,,60.0,,-6,0,0,0,0,1,0,0,0,1,0,-6,4,4.0,-6.0,,0
Ty Johnson,45769,HB,BUF,1,1,0,0,0.0,0,0,5,0,0,0,2,0.0,0,0,4,0,1,64.6,64.5,73.7,,56.7,57.1,62.2,60.0,5,0,9,1,8,2,0,0,1,2,0,5,2,2.0,5.0,1.13,0
Tre Tucker,101106,WR,LV,1,1,1,0,0.0,0,0,11,0,0,1,3,50.0,1,1,23,0,0,69.1,80.7,76.4,,,79.3,63.1,54.5,11,0,79,5,26,16,0,0,5,6,0,11,3,3.0,11.0,3.04,0
Demario Douglas,104155,WR,NE,1,1,0,0,,0,0,0,0,1,0,1,33.3,0,0,19,0,0,66.2,53.1,0.0,,,55.2,59.2,66.8,0,1,13,2,39,17,0,0,5,3,0,0,1,1.0,0.0,0.33,0
D'Ernest Johnson,45734,HB,JAX,1,1,0,0,0.0,0,0,-1,0,0,0,2,0.0,0,0,15,0,1,61.9,57.1,76.3,,79.1,51.9,59.3,,-1,0,0,0,9,1,0,0,0,1,0,-1,2,2.0,-1.0,0.0,0
Marvin Mims Jr.,122937,WR,DEN,1,1,0,0,0.0,0,0,1,0,0,0,1,0.0,0,0,10,0,0,72.6,60.0,75.9,,,59.7,,60.1,1,0,16,1,22,4,0,0,1,2,0,1,1,1.0,1.0,0.73,0
Gardner Minshew,41401,QB,IND,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,14,0,0,77.2,64.4,79.2,60.4,,,65.6,60.0,9,1,0,0,0,37,9,1,0,0,0,9,0,0.0,9.0,,0
Zach Evans,123072,HB,LA,1,1,0,0,0.0,0,0,3,0,0,0,3,0.0,0,0,26,0,1,61.9,52.5,70.5,,,58.5,56.8,60.0,3,0,0,0,2,4,0,0,0,1,0,3,3,3.0,3.0,0.0,0
Quentin Johnston,123085,WR,LAC,1,1,0,0,0.0,0,0,6,0,1,0,1,33.3,0,0,27,0,0,66.2,54.7,81.6,,,53.7,62.9,53.3,6,0,17,2,50,20,0,0,5,3,0,6,1,1.0,6.0,0.34,1
Derrick Gore,32342,HB,WAS,1,1,0,0,0.0,0,0,3,0,0,0,3,0.0,0,0,32,0,0,61.9,56.8,65.0,,,,58.3,,3,0,0,0,0,1,0,0,0,1,0,3,3,3.0,3.0,,1
Cameron Johnston,12255,P,HST,1,1,0,0,0.0,0,0,-23,0,0,0,9,0.0,0,0,13,0,0,61.9,60.0,65.7,,,,60.0,,-23,0,0,0,0,1,0,0,0,1,0,-23,9,9.0,-23.0,,0
Brandin Cooks,8655,WR,DAL,1,1,0,0,0.0,0,0,3,0,0,0,2,0.0,0,0,9,0,0,68.8,72.3,78.5,,,71.9,,56.5,3,0,39,6,36,21,0,0,8,7,0,3,2,2.0,3.0,1.08,0
Chris Godwin,11839,WR,TB,1,1,0,0,0.0,0,0,4,0,0,0,7,0.0,0,1,30,0,0,69.8,60.2,78.5,,,63.1,56.5,50.2,4,0,51,6,32,17,0,0,7,7,0,4,7,7.0,4.0,1.59,0
Curtis Samuel,11795,WR,WAS,1,1,0,1,100.0,15,0,15,0,1,0,5,166.7,1,1,32,0,0,66.2,70.4,74.7,,66.4,67.7,63.1,59.7,15,0,15,2,18,9,0,0,4,3,0,15,5,5.0,15.0,0.83,0
Sterling Shepard,10674,WR,NYG,1,1,0,0,0.0,0,0,6,0,0,0,5,0.0,0,0,21,0,0,67.0,64.9,75.3,,,65.4,,54.0,6,0,18,3,10,6,0,0,5,4,0,6,5,5.0,6.0,1.8,0
Derek Carr,8671,QB,NO,1,1,0,0,0.0,0,0,6,0,0,0,3,0.0,0,0,20,1,0,77.6,72.3,78.8,73.0,,,56.0,60.0,6,0,0,0,0,28,0,0,0,1,0,6,3,3.0,6.0,,0
Clayton Tune,77652,QB,ARZ,1,1,0,0,0.0,0,0,1,0,0,0,1,0.0,0,1,1,0,0,61.9,66.8,66.9,,,,62.6,60.0,1,0,0,0,0,2,0,0,0,1,0,1,1,1.0,1.0,,0
