team,player,position,count,probability
PHI,Caleb Lomu,OT,719,0.1438
PHI,Kevin Concepcion,WR,460,0.092
PHI,Omar Cooper Jr.,WR,460,0.092
PHI,T.J. Parker,EDGE,353,0.0706
PHI,Denzel Boston,WR,341,0.0682
PHI,Akheem Mesidor,EDGE,267,0.0534
PHI,Emmanuel McNeil-Warren,S,261,0.0522
PHI,Monroe Freeling,OT,218,0.0436
PHI,Spencer Fano,OT,186,0.0372
PHI,Cashius Howell,EDGE,123,0.0246
PHI,Kadyn Proctor,OT,119,0.0238
PHI,Keldric Faulk,EDGE,102,0.0204
PHI,Jordyn Tyson,WR,64,0.0128
PHI,Kenyon Sadiq,TE,64,0.0128
PHI,Dillon Thieneman,S,61,0.0122
PHI,Makai Lemon,WR,53,0.0106
PHI,Francis Mauigoa,OT,51,0.0102
PHI,Avieon Terrell,CB,48,0.0096
PHI,Peter Woods,DT,46,0.0092
PHI,Caleb Downs,S,42,0.0084
PHI,Rueben Bain,EDGE,35,0.007
PHI,Zion Young,EDGE,35,0.007
PHI,Max Iheanachor,OT,32,0.0064
PHI,Kayden McDonald,DT,21,0.0042
PHI,Jeremiyah Love,RB,18,0.0036
PHI,Olaivavega Ioane,IOL,15,0.003
PHI,Sonny Styles,LB,15,0.003
PHI,C.J. Allen,LB,10,0.002
PHI,Carnell Tate,WR,8,0.0016
PHI,Colton Hood,CB,6,0.0012
PHI,Ty Simpson,QB,4,0.0008
PHI,Chris Johnson,CB,3,0.0006
PHI,Jermod McCoy,CB,2,0.0004
PHI,Caleb Banks,DT,1,0.0002
PHI,Mansoor Delane,CB,1,0.0002
PIT,Caleb Lomu,OT,759,0.1518
PIT,Kadyn Proctor,OT,713,0.1426
PIT,Blake Miller,OT,707,0.1414
PIT,Omar Cooper Jr.,WR,435,0.087
PIT,Avieon Terrell,CB,350,0.07
PIT,Kevin Concepcion,WR,349,0.0698
PIT,Spencer Fano,OT,273,0.0546
PIT,Monroe Freeling,OT,265,0.053
PIT,Jeremiyah Love,RB,191,0.0382
PIT,Francis Mauigoa,OT,114,0.0228
PIT,Denzel Boston,WR,100,0.02
PIT,Ty Simpson,QB,94,0.0188
PIT,Olaivavega Ioane,IOL,85,0.017
PIT,Colton Hood,CB,53,0.0106
PIT,Emmanuel McNeil-Warren,S,53,0.0106
PIT,Jermod McCoy,CB,51,0.0102
PIT,Akheem Mesidor,EDGE,49,0.0098
PIT,Max Iheanachor,OT,49,0.0098
PIT,Keldric Faulk,EDGE,39,0.0078
PIT,Jordyn Tyson,WR,36,0.0072
PIT,Makai Lemon,WR,32,0.0064
PIT,T.J. Parker,EDGE,29,0.0058
PIT,Mansoor Delane,CB,28,0.0056
PIT,Peter Woods,DT,24,0.0048
PIT,Cashius Howell,EDGE,17,0.0034
PIT,Kayden McDonald,DT,17,0.0034
PIT,Carnell Tate,WR,14,0.0028
PIT,Kenyon Sadiq,TE,12,0.0024
PIT,Caleb Downs,S,11,0.0022
PIT,Dillon Thieneman,S,10,0.002
PIT,Sonny Styles,LB,10,0.002
PIT,Garrett Nussmeier,QB,7,0.0014
PIT,Caleb Banks,DT,6,0.0012
PIT,Rueben Bain,EDGE,6,0.0012
PIT,Zion Young,EDGE,4,0.0008
PIT,C.J. Allen,LB,3,0.0006
PIT,Drew Allar,QB,3,0.0006
PIT,Cole Payton,QB,2,0.0004
SEA,Colton Hood,CB,839,0.1678
SEA,Zion Young,EDGE,790,0.158
SEA,Chris Johnson,CB,659,0.1318
SEA,Cashius Howell,EDGE,507,0.1014
SEA,Malachi Lawrence,EDGE,272,0.0544
SEA,Chase Bisontis,IOL,271,0.0542
SEA,Brandon Cisse,CB,265,0.053
SEA,Avieon Terrell,CB,242,0.0484
SEA,T.J. Parker,EDGE,129,0.0258
SEA,C.J. Allen,LB,116,0.0232
SEA,Emmanuel Pregnon,IOL,90,0.018
SEA,Akheem Mesidor,EDGE,83,0.0166
SEA,Max Iheanachor,OT,80,0.016
SEA,Kayden McDonald,DT,69,0.0138
SEA,R Mason Thomas,EDGE,69,0.0138
SEA,Denzel Boston,WR,58,0.0116
SEA,Caleb Banks,DT,52,0.0104
SEA,Keldric Faulk,EDGE,51,0.0102
SEA,Olaivavega Ioane,IOL,48,0.0096
SEA,Jermod McCoy,CB,38,0.0076
SEA,Jadarian Price,RB,35,0.007
SEA,Jeremiyah Love,RB,33,0.0066
SEA,Ty Simpson,QB,33,0.0066
SEA,Blake Miller,OT,16,0.0032
SEA,Kevin Concepcion,WR,15,0.003
SEA,Dillon Thieneman,S,14,0.0028
SEA,Kenyon Sadiq,TE,14,0.0028
SEA,Spencer Fano,OT,11,0.0022
SEA,Peter Woods,DT,10,0.002
SEA,Emmanuel McNeil-Warren,S,9,0.0018
SEA,Mansoor Delane,CB,9,0.0018
SEA,Monroe Freeling,OT,9,0.0018
SEA,Omar Cooper Jr.,WR,9,0.0018
SEA,Caleb Lomu,OT,8,0.0016
SEA,Kadyn Proctor,OT,8,0.0016
SEA,Rueben Bain,EDGE,7,0.0014
SEA,Jacob Rodriguez,LB,6,0.0012
SEA,Sonny Styles,LB,5,0.001
SEA,Caleb Downs,S,4,0.0008
SEA,Lee Hunter,DT,4,0.0008
SEA,Makai Lemon,WR,4,0.0008
SEA,Anthony Hill Jr.,LB,3,0.0006
SEA,Christen Miller,DT,3,0.0006
SEA,Jordyn Tyson,WR,2,0.0004
SEA,Drew Allar,QB,1,0.0002
SF,Denzel Boston,WR,638,0.1276
SF,Caleb Lomu,OT,495,0.099
SF,T.J. Parker,EDGE,470,0.094
SF,Kevin Concepcion,WR,439,0.0878
SF,Cashius Howell,EDGE,385,0.077
SF,Blake Miller,OT,315,0.063
SF,Max Iheanachor,OT,241,0.0482
SF,Spencer Fano,OT,226,0.0452
SF,Avieon Terrell,CB,206,0.0412
SF,Kadyn Proctor,OT,164,0.0328
SF,Monroe Freeling,OT,150,0.03
SF,Olaivavega Ioane,IOL,130,0.026
SF,Omar Cooper Jr.,WR,108,0.0216
SF,Zion Young,EDGE,103,0.0206
SF,Colton Hood,CB,101,0.0202
SF,Peter Woods,DT,68,0.0136
SF,Dillon Thieneman,S,66,0.0132
SF,Emmanuel McNeil-Warren,S,64,0.0128
SF,Chase Bisontis,IOL,61,0.0122
SF,Kayden McDonald,DT,60,0.012
SF,Jordyn Tyson,WR,55,0.011
SF,Makai Lemon,WR,47,0.0094
SF,C.J. Allen,LB,46,0.0092
SF,Keldric Faulk,EDGE,44,0.0088
SF,Akheem Mesidor,EDGE,42,0.0084
SF,Emmanuel Pregnon,IOL,42,0.0084
SF,Jeremiyah Love,RB,36,0.0072
SF,Caleb Downs,S,30,0.006
SF,Malachi Lawrence,EDGE,29,0.0058
SF,Francis Mauigoa,OT,19,0.0038
SF,Kenyon Sadiq,TE,19,0.0038
SF,Caleb Banks,DT,14,0.0028
SF,Sonny Styles,LB,14,0.0028
SF,Brandon Cisse,CB,13,0.0026
SF,Rueben Bain,EDGE,13,0.0026
SF,Ty Simpson,QB,13,0.0026
SF,Jermod McCoy,CB,11,0.0022
SF,Mansoor Delane,CB,11,0.0022
SF,Chris Johnson,CB,6,0.0012
SF,Carnell Tate,WR,4,0.0008
SF,Jacob Rodriguez,LB,2,0.0004
TB,Keldric Faulk,EDGE,1380,0.276
TB,Kenyon Sadiq,TE,1057,0.2114
TB,Akheem Mesidor,EDGE,826,0.1652
TB,Jermod McCoy,CB,456,0.0912
TB,Olaivavega Ioane,IOL,375,0.075
TB,Rueben Bain,EDGE,161,0.0322
TB,Kadyn Proctor,OT,101,0.0202
TB,Jeremiyah Love,RB,84,0.0168
TB,Mansoor Delane,CB,70,0.014
TB,Dillon Thieneman,S,64,0.0128
TB,Monroe Freeling,OT,53,0.0106
TB,Jordyn Tyson,WR,44,0.0088
TB,Sonny Styles,LB,42,0.0084
TB,Avieon Terrell,CB,35,0.007
TB,Francis Mauigoa,OT,35,0.007
TB,Makai Lemon,WR,33,0.0066
TB,Omar Cooper Jr.,WR,33,0.0066
TB,David Bailey,EDGE,31,0.0062
TB,Spencer Fano,OT,26,0.0052
TB,Blake Miller,OT,23,0.0046
TB,Caleb Lomu,OT,21,0.0042
TB,Emmanuel McNeil-Warren,S,20,0.004
TB,Kevin Concepcion,WR,14,0.0028
TB,Caleb Downs,S,10,0.002
TB,Carnell Tate,WR,4,0.0008
TB,Arvell Reese,LB,1,0.0002
TB,Peter Woods,DT,1,0.0002
TEN,Jeremiyah Love,RB,1529,0.3058
TEN,David Bailey,EDGE,991,0.1982
TEN,Carnell Tate,WR,669,0.1338
TEN,Arvell Reese,LB,592,0.1184
TEN,Rueben Bain,EDGE,583,0.1166
TEN,Sonny Styles,LB,369,0.0738
TEN,Francis Mauigoa,OT,108,0.0216
TEN,Makai Lemon,WR,62,0.0124
TEN,Caleb Downs,S,41,0.0082
TEN,Mansoor Delane,CB,24,0.0048
TEN,Monroe Freeling,OT,16,0.0032
TEN,Spencer Fano,OT,16,0.0032
WAS,Rueben Bain,EDGE,1381,0.2762
WAS,Sonny Styles,LB,637,0.1274
WAS,Carnell Tate,WR,558,0.1116
WAS,Caleb Downs,S,492,0.0984
WAS,Jeremiyah Love,RB,389,0.0778
WAS,Makai Lemon,WR,328,0.0656
WAS,Jordyn Tyson,WR,320,0.064
WAS,David Bailey,EDGE,302,0.0604
WAS,Arvell Reese,LB,156,0.0312
WAS,Francis Mauigoa,OT,127,0.0254
WAS,Mansoor Delane,CB,117,0.0234
WAS,Spencer Fano,OT,55,0.011
WAS,Monroe Freeling,OT,46,0.0092
WAS,Jermod McCoy,CB,45,0.009
WAS,Dillon Thieneman,S,37,0.0074
WAS,Kenyon Sadiq,TE,6,0.0012
WAS,Olaivavega Ioane,IOL,4,0.0008
