position,line_bucket,is_favorite,total_bucket,rows,over_hit_rate,under_hit_rate,push_rate,avg_over_price,avg_under_price,blind_over_roi,blind_under_roi
WR,3.5,True,high_total_47_plus,104.0,0.4230769230769231,0.5769230769230769,0.0,1.9576923076923076,1.8893269230769232,-0.19701923076923078,0.07125000000000001
WR,4.5,False,low_total_<42,139.0,0.4748201438848921,0.5251798561151079,0.0,1.9872661870503598,1.8345323741007191,-0.05999999999999997,-0.04100719424460433
WR,4.5,False,mid_total_42_47,179.0,0.4692737430167598,0.5307262569832403,0.0,1.9429608938547485,1.8757541899441341,-0.12251396648044692,-0.034357541899441325
WR,4.5,False,high_total_47_plus,78.0,0.41025641025641024,0.5897435897435898,0.0,1.984102564102564,1.8406410256410255,-0.21038461538461534,0.06512820512820514
WR,4.5,True,low_total_<42,144.0,0.4166666666666667,0.5833333333333334,0.0,1.942638888888889,1.8783333333333334,-0.19041666666666665,0.09770833333333334
WR,4.5,True,mid_total_42_47,198.0,0.48484848484848486,0.5151515151515151,0.0,1.9525252525252526,1.871868686868687,-0.0901010101010101,-0.07095959595959596
WR,4.5,True,high_total_47_plus,90.0,0.45555555555555555,0.5444444444444444,0.0,1.9145555555555556,1.912111111111111,-0.13377777777777777,0.02855555555555557
WR,5.5,False,low_total_<42,117.0,0.46153846153846156,0.5384615384615384,0.0,1.9544444444444447,1.8547008547008548,-0.11504273504273503,-0.020085470085470077
WR,5.5,False,mid_total_42_47,212.0,0.4716981132075472,0.5283018867924528,0.0,1.9115566037735847,1.898632075471698,-0.1090566037735849,-0.0052830188679245165
WR,5.5,False,high_total_47_plus,81.0,0.48148148148148145,0.5185185185185185,0.0,1.885185185185185,1.9259259259259258,-0.12753086419753085,-0.035185185185185174
WR,5.5,True,low_total_<42,92.0,0.5108695652173914,0.4891304347826087,0.0,1.9563043478260866,1.857934782608696,-0.029565217391304355,-0.11815217391304347
WR,5.5,True,mid_total_42_47,185.0,0.41621621621621624,0.5837837837837838,0.0,1.9395675675675674,1.8723243243243244,-0.1923783783783784,0.09254054054054055
WR,5.5,True,high_total_47_plus,89.0,0.47191011235955055,0.5280898876404494,0.0,1.9240449438202247,1.886629213483146,-0.09370786516853932,-0.009325842696629219
WR,6.5,False,low_total_<42,59.0,0.4406779661016949,0.559322033898305,0.0,1.9732203389830507,1.8335593220338984,-0.15457627118644068,0.004406779661016953
WR,6.5,False,mid_total_42_47,106.0,0.4339622641509434,0.5660377358490566,0.0,1.9434905660377357,1.8661320754716981,-0.16047169811320752,0.049905660377358496
WR,6.5,False,high_total_47_plus,55.0,0.4,0.6,0.0,2.0090909090909093,1.8094545454545456,-0.22763636363636364,0.05763636363636364
WR,6.5,True,low_total_<42,41.0,0.5121951219512195,0.4878048780487805,0.0,1.9785365853658539,1.8285365853658533,0.0007317073170731985,-0.12
WR,6.5,True,mid_total_42_47,92.0,0.4782608695652174,0.5217391304347826,0.0,1.9485869565217389,1.8639130434782607,-0.0725,-0.029999999999999992
WR,6.5,True,high_total_47_plus,57.0,0.49122807017543857,0.5087719298245614,0.0,1.9056140350877195,1.909298245614035,-0.06385964912280698,-0.028947368421052635
WR,7+,False,low_total_<42,24.0,0.4583333333333333,0.5416666666666666,0.0,1.9754166666666666,1.83375,-0.10999999999999995,-0.027500000000000035
WR,7+,False,mid_total_42_47,66.0,0.48484848484848486,0.5151515151515151,0.0,1.9242424242424243,1.8807575757575756,-0.0787878787878788,-0.03757575757575758
WR,7+,False,high_total_47_plus,79.0,0.4050632911392405,0.5949367088607594,0.0,1.9089873417721515,1.888227848101266,-0.2522784810126582,0.09721518987341776
WR,7+,True,low_total_<42,8.0,0.625,0.375,0.0,2.0387500000000003,1.77,0.30125,-0.31375
WR,7+,True,mid_total_42_47,37.0,0.43243243243243246,0.5675675675675675,0.0,2.048378378378378,1.754864864864865,-0.1262162162162162,-0.012972972972972997
WR,7+,True,high_total_47_plus,47.0,0.46808510638297873,0.5319148936170213,0.0,1.9095744680851063,1.8874468085106382,-0.13234042553191488,-0.02404255319148936
