player,player_norm,player_id,season,week,team,opponent,game_id,market_key,line,over_price,under_price,projection,projection_minus_line,edge,recommended_side,recommended_prob,recommended_ev_percent,recommendation
Trey Benson,trey benson,25388,2024,4,ARI,,b0461ea737b89685d0aee3050bca0cc5,player_rush_yds,14.5,-110.0,-110,19.49,4.989999999999998,4.989999999999998,over,0.57645,10.049545454545461,over
Bijan Robinson,bijan robinson,23133,2024,7,ATL,Seattle Seahawks,514ad4e46861e2aa51571079d75856b5,player_rush_yds,60.5,-110.0,-110,68.85,8.349999999999994,8.349999999999994,over,0.57545,9.858636363636375,over
Breece Hall,breece hall,22982,2024,17,NYJ,Buffalo Bills,eb5a71180b3558fdc20a896e98c00385,player_rush_yds,53.5,-110.0,-110,60.42,6.920000000000002,6.920000000000002,over,0.5753,9.830000000000016,over
Rhamondre Stevenson,rhamondre stevenson,22726,2024,3,NE,New York Jets,ff0f310a02a527f105b5b37dbd61c502,player_rush_yds,63.5,-110.0,-110,72.62,9.120000000000005,9.120000000000005,over,0.5752,9.810909090909103,over
J.K. Dobbins,jk dobbins,19245,2024,1,DEN,,a2f9dcdf49ccacf33036a0b795413a6e,player_rush_yds,36.5,-110.0,-110,42.5,6.0,6.0,over,0.5752,9.810909090909103,over
James Cook,james cook,22958,2024,9,BUF,Miami Dolphins,7c2d09c53f3c271b20f53db0b21f1498,player_rush_yds,64.5,-110.0,-110,72.95,8.450000000000003,8.450000000000003,over,0.5752,9.810909090909103,over
Breece Hall,breece hall,22982,2024,9,NYJ,Houston Texans,edde9aeb8a9114f38b30b45c7cffbfa8,player_rush_yds,65.5,-110.0,-110,74.02,8.519999999999996,8.519999999999996,over,0.57505,9.782272727272723,over
Alexander Mattison,alexander mattison,18621,2024,2,FA,,5a2bfc721fb2300d4578743aee7ad891,player_rush_yds,21.5,-110.0,-110,27.77,6.27,6.27,over,0.57465,9.705909090909092,over
Rico Dowdle,rico dowdle,19647,2024,2,PIT,,5b05775b536cda3f2efab93935af4f54,player_rush_yds,32.5,-110.0,-110,38.99,6.490000000000002,6.490000000000002,over,0.5746,9.696363636363635,over
Ray Davis,ray davis,26191,2024,17,BUF,New York Jets,eb5a71180b3558fdc20a896e98c00385,player_rush_yds,24.5,-110.0,-110,18.15,-6.350000000000001,-6.350000000000001,under,0.57425,9.629545454545463,under
Josh Jacobs,josh jacobs,18269,2024,2,GB,Indianapolis Colts,c4e5642a8746f3e8fbb09d59a611ffe4,player_rush_yds,63.5,-110.0,-110,71.85,8.349999999999994,8.349999999999994,over,0.5742,9.620000000000017,over
Javonte Williams,javonte williams,22739,2024,15,DAL,,f3f5d87420f5bc34d3affc8f44a1c934,player_rush_yds,28.5,-110.0,-110,34.79,6.289999999999999,6.289999999999999,over,0.57395,9.572272727272724,over
Travis Etienne Jr.,travis etienne,19231,2024,6,NO,,c1bcc8bbec33008ae587584b1b3de2d0,player_rush_yds,41.5,-110.0,-110,48.97,7.469999999999999,7.469999999999999,over,0.5739,9.562727272727267,over
Rhamondre Stevenson,rhamondre stevenson,22726,2024,8,NE,New York Jets,7679451910267ad5cd8620cf63870aaa,player_rush_yds,48.5,-110.0,-110,55.74,7.240000000000002,7.240000000000002,over,0.5735,9.486363636363649,over
David Montgomery,david montgomery,18239,2024,8,HOU,,5fd9657af1356ec2a567b07d75a8e6a3,player_rush_yds,54.5,-110.0,-110,62.25,7.75,7.75,over,0.57335,9.45772727272728,over
Braelon Allen,braelon allen,24346,2024,17,NYJ,Buffalo Bills,eb5a71180b3558fdc20a896e98c00385,player_rush_yds,11.5,-110.0,-110,16.14,4.640000000000001,4.640000000000001,over,0.5733,9.448181818181833,over
Rhamondre Stevenson,rhamondre stevenson,22726,2024,13,NE,Indianapolis Colts,8b7a76ee61f07cddbb60fc1e079bfeed,player_rush_yds,52.5,-110.0,-110,59.71,7.210000000000001,7.210000000000001,over,0.5733,9.448181818181833,over
Alvin Kamara,alvin kamara,16421,2024,1,NO,Carolina Panthers,022add645ca37d612dbb69e8ef02f6b9,player_rush_yds,51.5,-110.0,-110,58.65,7.149999999999999,7.149999999999999,over,0.5732,9.42909090909092,over
Devin Singletary,devin singletary,18280,2024,3,NYG,Cleveland Browns,200c20527d1d6f44257155548cdac1e8,player_rush_yds,56.5,-110.0,-110,63.83,7.329999999999998,7.329999999999998,over,0.57285,9.362272727272725,over
Aaron Jones,aaron jones,16673,2024,3,MIN,Houston Texans,fc293a1ac914f24cb110ed2b8250292d,player_rush_yds,47.5,-110.0,-110,55.2,7.700000000000003,7.700000000000003,over,0.57275,9.343181818181822,over
Tony Pollard,tony pollard,18705,2024,7,TEN,Buffalo Bills,4084732a953c2a15d46aca93da86fe87,player_rush_yds,68.5,-110.0,-110,76.77,8.269999999999996,8.269999999999996,over,0.57245,9.285909090909094,over
Derrick Henry,derrick henry,15514,2024,13,BAL,Philadelphia Eagles,afa7eb720baa94269de839965e41b8b3,player_rush_yds,84.5,-110.0,-110,93.88,9.379999999999995,9.379999999999995,over,0.57225,9.24772727272728,over
Nick Chubb,nick chubb,17246,2024,12,FA,,3544bdfabe61cc6d4389984a5ca83955,player_rush_yds,52.5,-110.0,-110,60.53,8.030000000000001,8.030000000000001,over,0.5722,9.238181818181834,over
Braelon Allen,braelon allen,24346,2024,14,NYJ,Miami Dolphins,b8419de1f0e84d8b18da62151ab69596,player_rush_yds,52.5,-110.0,-110,59.92,7.420000000000002,7.420000000000002,over,0.57145,9.09500000000001,over
Rhamondre Stevenson,rhamondre stevenson,22726,2024,4,NE,San Francisco 49ers,2536f23add2224ed79c070c55af28bbf,player_rush_yds,56.5,-110.0,-110,63.74,7.240000000000002,7.240000000000002,over,0.5714,9.085454545454553,over
Antonio Gibson,antonio gibson,19624,2024,3,FA,,ff0f310a02a527f105b5b37dbd61c502,player_rush_yds,22.5,-110.0,-110,29.13,6.629999999999999,6.629999999999999,over,0.57125,9.056818181818194,over
Tyrone Tracy Jr.,tyrone tracy,22980,2024,13,NYG,Dallas Cowboys,1c53fc0f9537ba80e2c121bb58979a24,player_rush_yds,63.5,-110.0,-110,72.29,8.790000000000006,8.790000000000006,over,0.5711,9.028181818181835,over
Chuba Hubbard,chuba hubbard,19792,2024,12,CAR,Kansas City Chiefs,2c895731f7e3bd3effe4e87779fbdcc2,player_rush_yds,55.5,-110.0,-110,62.82,7.32,7.32,over,0.57105,9.018636363636357,over
Roschon Johnson,roschon johnson,25322,2024,6,CHI,Jacksonville Jaguars,c1bcc8bbec33008ae587584b1b3de2d0,player_rush_yds,24.5,-110.0,-110,30.68,6.18,6.18,over,0.5709,8.989999999999998,over
Pierre Strong Jr.,pierre strong,24173,2024,7,GB,,63e9b5302666e36b47431100bcb22973,player_rush_yds,15.5,-110.0,-110,19.63,4.129999999999999,4.129999999999999,over,0.57075,8.96136363636364,over
Jaylen Warren,jaylen warren,24209,2024,3,PIT,Los Angeles Chargers,2ee776f967540a404694111f27822004,player_rush_yds,26.5,-110.0,-110,33.08,6.579999999999998,6.579999999999998,over,0.57065,8.942272727272726,over
Jonathan Taylor,jonathan taylor,19217,2024,4,IND,Pittsburgh Steelers,a0a3ae18f5a26bdaa0e2f32aa8af7ce0,player_rush_yds,76.5,-110.0,-110,84.82,8.319999999999993,8.319999999999993,over,0.5704,8.894545454545465,over
Travis Etienne Jr.,travis etienne,19231,2024,11,NO,,d0f73537e153be7455c87ae97864ef7d,player_rush_yds,49.5,-110.0,-110,56.81,7.310000000000002,7.310000000000002,over,0.5703,8.875454545454552,over
Tyler Allgeier,tyler allgeier,24172,2024,13,ARI,,45b543405582d30cef04650884f45c6d,player_rush_yds,28.5,-110.0,-110,34.73,6.229999999999997,6.229999999999997,over,0.57025,8.865909090909108,over
James Cook,james cook,22958,2024,1,BUF,Arizona Cardinals,7a5e353202d40a844491fa5753bc3097,player_rush_yds,60.5,-110.0,-110,68.45,7.950000000000003,7.950000000000003,over,0.57015,8.846818181818195,over
D'Andre Swift,dandre swift,19210,2024,3,CHI,Indianapolis Colts,e46e4c9f5d6884910657cd6581da3978,player_rush_yds,51.5,-110.0,-110,58.41,6.909999999999997,6.909999999999997,over,0.57015,8.846818181818195,over
Deebo Samuel,deebo samuel,18244,2024,16,FA,,b0e2f4e7023b4f29ca1e1e64f93726f2,player_rush_yds,13.5,-110.0,-110,11.41,-2.09,-2.09,under,0.5695,8.722727272727282,under
Rachaad White,rachaad white,23891,2024,12,WAS,,28c6ab7cb99a26666b9c7d649bbd46f3,player_rush_yds,34.5,-110.0,-110,39.91,5.409999999999997,5.409999999999997,over,0.56945,8.713181818181825,over
Chuba Hubbard,chuba hubbard,19792,2024,9,CAR,New Orleans Saints,3de2d54334c462aa393418b75994fee1,player_rush_yds,68.5,-110.0,-110,75.85,7.349999999999994,7.349999999999994,over,0.56925,8.675000000000011,over
Bijan Robinson,bijan robinson,23133,2024,10,ATL,New Orleans Saints,a6383a73f7e6937fcdc376b50d4dc510,player_rush_yds,71.5,-110.0,-110,78.97,7.469999999999999,7.469999999999999,over,0.5692,8.665454545454555,over
Joe Mixon,joe mixon,16420,2024,1,FA,,60fdc65ee27ab7dbe07dc06ef35afadc,player_rush_yds,58.5,-110.0,-110,64.99,6.489999999999995,6.489999999999995,over,0.56915,8.655909090909109,over
Travis Etienne Jr.,travis etienne,19231,2024,3,NO,,96be3ba73fc562e49a0120b5923c3213,player_rush_yds,51.5,-110.0,-110,58.54,7.039999999999999,7.039999999999999,over,0.5691,8.646363636363652,over
Travis Etienne Jr.,travis etienne,19231,2024,15,NO,,7b58ba499776572737bf4335349ee5ca,player_rush_yds,28.5,-110.0,-110,34.08,5.579999999999998,5.579999999999998,over,0.56845,8.522272727272739,over
James Cook,james cook,22958,2024,2,BUF,Miami Dolphins,ddd9b67cf1d68282e1e8652000c0d015,player_rush_yds,59.5,-110.0,-110,66.86,7.359999999999999,7.359999999999999,over,0.56835,8.503181818181826,over
Jahmyr Gibbs,jahmyr gibbs,22968,2024,4,DET,Seattle Seahawks,2b7f812133cedc184625d7bc8362564a,player_rush_yds,51.5,-110.0,-110,58.52,7.020000000000003,7.020000000000003,over,0.5683,8.49363636363637,over
Jahmyr Gibbs,jahmyr gibbs,22968,2024,2,DET,Tampa Bay Buccaneers,787ae4144b2b45d7ef8a9c7b1ab6abd8,player_rush_yds,48.5,-110.0,-110,55.61,7.109999999999999,7.109999999999999,over,0.568,8.43636363636363,over
Jerome Ford,jerome ford,22921,2024,14,WAS,,7ae6be20a581839e77dd6b3f4eab564b,player_rush_yds,22.5,-110.0,-110,27.95,5.449999999999999,5.449999999999999,over,0.56795,8.426818181818174,over
James Cook,james cook,22958,2024,3,BUF,Jacksonville Jaguars,96be3ba73fc562e49a0120b5923c3213,player_rush_yds,62.5,-110.0,-110,70.06,7.560000000000002,7.560000000000002,over,0.5679,8.417272727272728,over
Breece Hall,breece hall,22982,2024,4,NYJ,Denver Broncos,701d98795b391636de6d0860c6782f2d,player_rush_yds,66.5,-110.0,-110,74.18,7.680000000000007,7.680000000000007,over,0.5679,8.417272727272728,over
Tyrone Tracy Jr.,tyrone tracy,22980,2024,6,NYG,Cincinnati Bengals,245c50e05349966d749c7e3f05699647,player_rush_yds,57.5,-110.0,-110,64.47,6.969999999999999,6.969999999999999,over,0.5677,8.379090909090914,over
Zack Moss,zack moss,19263,2024,2,FA,,faaeaab20409da65e7314cc1857ccfba,player_rush_yds,45.5,-110.0,-110,52.58,7.079999999999998,7.079999999999998,over,0.5675,8.340909090909099,over
David Montgomery,david montgomery,18239,2024,10,HOU,Detroit Lions,e27b5c11ba461a77a8e7773b2ea30238,player_rush_yds,55.5,-110.0,-110,62.68,7.18,7.18,over,0.5675,8.340909090909099,over
Ty Chandler,ty chandler,19471,2024,5,NO,,b782886bcc4874123d3bb50e5d1e88c3,player_rush_yds,21.5,-110.0,-110,27.29,5.789999999999999,5.789999999999999,over,0.5674,8.321818181818186,over
Ezekiel Elliott,ezekiel elliott,15498,2024,2,FA,,5b05775b536cda3f2efab93935af4f54,player_rush_yds,39.5,-110.0,-110,45.32,5.82,5.82,over,0.5673,8.302727272727283,over
Najee Harris,najee harris,19302,2024,1,LAC,,92665529cce6b8089e793d1e7d5e4b66,player_rush_yds,50.5,-110.0,-110,57.39,6.890000000000001,6.890000000000001,over,0.567,8.245454545454544,over
Zach Charbonnet,zach charbonnet,23152,2024,13,SEA,New York Jets,63057e9eb2da9cc89ac93911769b9a3e,player_rush_yds,15.5,-110.0,-110,19.65,4.149999999999999,4.149999999999999,over,0.56695,8.235909090909088,over
Chuba Hubbard,chuba hubbard,19792,2024,13,CAR,Tampa Bay Buccaneers,59ffd762ad2b5d96196f4f58037ab670,player_rush_yds,65.5,-110.0,-110,73.57,8.069999999999993,8.069999999999993,over,0.56635,8.121363636363643,over
De'Von Achane,devon achane,23136,2024,14,MIA,New York Jets,b8419de1f0e84d8b18da62151ab69596,player_rush_yds,60.5,-110.0,-110,68.31,7.810000000000002,7.810000000000002,over,0.56635,8.121363636363643,over
Josh Jacobs,josh jacobs,18269,2024,3,GB,Tennessee Titans,81cee90c26bf0ec45c3bc946b8143e19,player_rush_yds,74.5,-110.0,-110,82.16,7.659999999999997,7.659999999999997,over,0.5661,8.073636363636382,over
Jerome Ford,jerome ford,22921,2024,2,WAS,,111ac41e21c6f16a2d3d1511f07e2004,player_rush_yds,52.5,-110.0,-110,59.48,6.979999999999997,6.979999999999997,over,0.56605,8.064090909090925,over
Bucky Irving,bucky irving,25981,2024,3,TB,Denver Broncos,8b6897f314b84276526a4ba371d67e20,player_rush_yds,32.5,-110.0,-110,38.1,5.600000000000001,5.600000000000001,over,0.56595,8.044999999999991,over
Miles Sanders,miles sanders,18283,2024,5,FA,,b727380f1b93218185ba53da28e0f6a7,player_rush_yds,21.5,-110.0,-110,26.93,5.43,5.43,over,0.56575,8.006818181818186,over
Tyjae Spears,tyjae spears,25323,2024,11,TEN,Minnesota Vikings,6aa05bdde84274ea82472f0bc79baaad,player_rush_yds,24.5,-110.0,-110,30.03,5.530000000000001,5.530000000000001,over,0.5656,7.978181818181818,over
Najee Harris,najee harris,19302,2024,6,LAC,,81df9672b5e68bc84e98641d5de2505b,player_rush_yds,58.5,-110.0,-110,65.21,6.709999999999994,6.709999999999994,over,0.56545,7.94954545454546,over
Brian Robinson Jr.,brian robinson,20094,2024,7,ATL,,205e5260b14ecb55558ddb85f419edaf,player_rush_yds,59.5,-110.0,-110,65.5,6.0,6.0,over,0.5652,7.901818181818198,over
David Montgomery,david montgomery,18239,2024,7,HOU,,497242e77fc7f2e1fa4cc70a2bd37b20,player_rush_yds,52.5,-110.0,-110,59.3,6.799999999999997,6.799999999999997,over,0.56505,7.873181818181829,over
De'Von Achane,devon achane,23136,2024,9,MIA,Buffalo Bills,7c2d09c53f3c271b20f53db0b21f1498,player_rush_yds,49.5,-110.0,-110,56.09,6.590000000000003,6.590000000000003,over,0.56495,7.854090909090905,over
Travis Etienne Jr.,travis etienne,19231,2024,13,NO,,0693d63a0af985e361e21fa59fdd8bed,player_rush_yds,34.5,-110.0,-110,40.18,5.68,5.68,over,0.5642,7.710909090909102,over
Trey Benson,trey benson,25388,2024,15,ARI,,c562ac548944fe897e62f4a142de4d54,player_rush_yds,21.5,-110.0,-110,27.13,5.629999999999999,5.629999999999999,over,0.56405,7.682272727272743,over
Chase Brown,chase brown,25324,2024,4,CIN,Carolina Panthers,82483a4f1a2ae000d00778810d85d13c,player_rush_yds,31.5,-110.0,-110,26.2,-5.300000000000001,-5.300000000000001,under,0.564,7.672727272727265,under
J.K. Dobbins,jk dobbins,19245,2024,8,DEN,,70c540bd6e70676319e44a7dd02cbd38,player_rush_yds,74.5,-110.0,-110,82.49,7.989999999999995,7.989999999999995,over,0.5639,7.6536363636363625,over
Jaleel McLaughlin,jaleel mclaughlin,25876,2024,8,DEN,Carolina Panthers,bba53e1026b6121c0255771479517a2f,player_rush_yds,19.5,-110.0,-110,23.48,3.9800000000000004,3.9800000000000004,over,0.5636,7.596363636363634,over
James Cook,james cook,22958,2024,14,BUF,Los Angeles Rams,5188cb03fd7577d7448874486c26dccb,player_rush_yds,61.5,-110.0,-110,68.69,7.189999999999998,7.189999999999998,over,0.5634,7.558181818181831,over
D'Ernest Johnson,dernest johnson,19111,2024,7,FA,,964d089b9bbbf792a705da3b3f355312,player_rush_yds,26.5,-110.0,-110,31.65,5.149999999999999,5.149999999999999,over,0.56335,7.5486363636363745,over
Antonio Gibson,antonio gibson,19624,2024,6,FA,,febb2d674e85a32c8636ff900fffb5d2,player_rush_yds,51.5,-110.0,-110,58.24,6.740000000000002,6.740000000000002,over,0.56335,7.5486363636363745,over
Emanuel Wilson,emanuel wilson,25885,2024,13,SEA,,e6b414e1b7a012e57d1a0746769f28a2,player_rush_yds,16.5,-110.0,-110,20.57,4.07,4.07,over,0.5632,7.520000000000016,over
Kareem Hunt,kareem hunt,16425,2024,16,FA,,5000078dc935bf60015a51c01eaee016,player_rush_yds,28.5,-110.0,-110,33.97,5.469999999999999,5.469999999999999,over,0.5632,7.520000000000016,over
Jerome Ford,jerome ford,22921,2024,5,WAS,Cleveland Browns,43f21c8e455914cc71d00ca0001ae85b,player_rush_yds,46.5,-110.0,-110,53.44,6.939999999999998,6.939999999999998,over,0.56305,7.491363636363646,over
Devin Singletary,devin singletary,18280,2024,8,NYG,Pittsburgh Steelers,86278ec4bbdcadd945d79df6c695c2ec,player_rush_yds,28.5,-110.0,-110,34.05,5.549999999999997,5.549999999999997,over,0.56275,7.434090909090907,over
Marvin Mims Jr.,marvin mims,23080,2024,13,DEN,Cleveland Browns,e73de417d2fd01292ed12cea2a906903,player_rush_yds,7.5,-110.0,-110,5.57,-1.9299999999999997,-1.9299999999999997,under,0.56265,7.4150000000000045,under
Isiah Pacheco,isiah pacheco,24333,2024,17,DET,,ce94e5673c8b7a0834f1948f1c5f52c7,player_rush_yds,40.5,-110.0,-110,46.61,6.109999999999999,6.109999999999999,over,0.56245,7.37681818181819,over
Najee Harris,najee harris,19302,2024,7,LAC,,6103604599da91e8a44ce683292242ec,player_rush_yds,56.5,-110.0,-110,62.58,6.079999999999998,6.079999999999998,over,0.56245,7.37681818181819,over
Breece Hall,breece hall,22982,2024,10,NYJ,Arizona Cardinals,1c2195dfc898e85136f4d40b4ac512fb,player_rush_yds,65.5,-110.0,-110,72.23,6.730000000000004,6.730000000000004,over,0.5624,7.367272727272733,over
Breece Hall,breece hall,22982,2024,2,NYJ,Tennessee Titans,17d4d840f9f4094d76c6e9b53b18ac05,player_rush_yds,74.5,-110.0,-110,81.21,6.709999999999994,6.709999999999994,over,0.5623,7.348181818181832,over
Jonathan Taylor,jonathan taylor,19217,2024,9,IND,Minnesota Vikings,d555bf749139691c613e4aec350592c1,player_rush_yds,74.5,-110.0,-110,81.41,6.909999999999997,6.909999999999997,over,0.56205,7.30045454545456,over
Gus Edwards,gus edwards,17687,2024,3,FA,,2ee776f967540a404694111f27822004,player_rush_yds,37.5,-110.0,-110,42.88,5.380000000000003,5.380000000000003,over,0.5619,7.27181818181818,over
Blake Corum,blake corum,23013,2024,8,LAR,Minnesota Vikings,1f22f5d9de70779ac521b9c1de59162f,player_rush_yds,13.5,-110.0,-110,17.58,4.079999999999998,4.079999999999998,over,0.5619,7.27181818181818,over
Deebo Samuel,deebo samuel,18244,2024,5,FA,,a0877d6a0f0a97e5790884008b9974c9,player_rush_yds,15.5,-110.0,-110,13.73,-1.7699999999999996,-1.7699999999999996,under,0.56185,7.262272727272723,under
Chase Brown,chase brown,25324,2024,13,CIN,Pittsburgh Steelers,041764a17c3ecb1fccd45fc75b7a2b49,player_rush_yds,65.5,-110.0,-110,72.45,6.950000000000003,6.950000000000003,over,0.56165,7.224090909090908,over
Kenneth Gainwell,kenneth gainwell,23310,2024,12,TB,,40c0ee76eb698fbd5d42139045c27c3e,player_rush_yds,12.5,-110.0,-110,16.15,3.6499999999999986,3.6499999999999986,over,0.56155,7.205000000000005,over
Cam Akers,cam akers,19268,2024,4,FA,,3855431777952837560f29bff9d6b4e3,player_rush_yds,58.5,-110.0,-110,52.53,-5.969999999999999,-5.969999999999999,under,0.5615,7.195454545454549,under
Kareem Hunt,kareem hunt,16425,2024,11,FA,,2ac4732d168fd3fd0958719e2b11aad1,player_rush_yds,64.5,-110.0,-110,72.2,7.700000000000003,7.700000000000003,over,0.5614,7.176363636363647,over
Zack Moss,zack moss,19263,2024,6,FA,,245c50e05349966d749c7e3f05699647,player_rush_yds,41.5,-110.0,-110,48.24,6.740000000000002,6.740000000000002,over,0.5614,7.176363636363647,over
Aaron Jones,aaron jones,16673,2024,11,MIN,Tennessee Titans,6aa05bdde84274ea82472f0bc79baaad,player_rush_yds,64.5,-110.0,-110,71.79,7.290000000000006,7.290000000000006,over,0.56115,7.128636363636376,over
Najee Harris,najee harris,19302,2024,8,LAC,,86278ec4bbdcadd945d79df6c695c2ec,player_rush_yds,67.5,-110.0,-110,75.0,7.5,7.5,over,0.56085,7.071363636363637,over
Austin Ekeler,austin ekeler,16483,2024,1,FA,,ba439e5505ce1ee745d2e48f2d2f31e6,player_rush_yds,26.5,-110.0,-110,31.43,4.93,4.93,over,0.5605,7.004545454545463,over
Travis Etienne Jr.,travis etienne,19231,2024,4,NO,,3855431777952837560f29bff9d6b4e3,player_rush_yds,53.5,-110.0,-110,59.25,5.75,5.75,over,0.55995,6.899545454545453,over
Tyler Allgeier,tyler allgeier,24172,2024,7,ARI,,514ad4e46861e2aa51571079d75856b5,player_rush_yds,40.5,-110.0,-110,45.63,5.130000000000003,5.130000000000003,over,0.55975,6.861363636363638,over
Carson Steele,carson steele,26372,2024,8,PHI,,ccc621108fb48382b825128007dc8120,player_rush_yds,15.5,-110.0,-110,19.33,3.8299999999999983,3.8299999999999983,over,0.55975,6.861363636363638,over
Joe Mixon,joe mixon,16420,2024,15,FA,,79eb6a96467e443fcd884f1aab38fb40,player_rush_yds,78.5,-110.0,-110,84.96,6.459999999999994,6.459999999999994,over,0.55975,6.861363636363638,over
Chuba Hubbard,chuba hubbard,19792,2024,5,CAR,Chicago Bears,b727380f1b93218185ba53da28e0f6a7,player_rush_yds,62.5,-110.0,-110,68.64,6.140000000000001,6.140000000000001,over,0.55955,6.823181818181823,over
Cam Akers,cam akers,19268,2024,13,FA,,2be5371e838993958fd7eb2eda6fc412,player_rush_yds,18.5,-110.0,-110,22.63,4.129999999999999,4.129999999999999,over,0.55935,6.785000000000007,over
Jaylen Warren,jaylen warren,24209,2024,6,PIT,Las Vegas Raiders,81df9672b5e68bc84e98641d5de2505b,player_rush_yds,20.5,-110.0,-110,25.27,4.77,4.77,over,0.5592,6.756363636363649,over
Jonathan Taylor,jonathan taylor,19217,2024,11,IND,New York Jets,e552bfd99b12a0acd319b922f7a9fa7c,player_rush_yds,81.5,-110.0,-110,88.14,6.640000000000001,6.640000000000001,over,0.55885,6.689545454545454,over
Austin Ekeler,austin ekeler,16483,2024,12,FA,,3c833a498591fa8934c84aa7f3215b7f,player_rush_yds,22.5,-110.0,-110,27.12,4.620000000000001,4.620000000000001,over,0.5588,6.679999999999997,over
Jerome Ford,jerome ford,22921,2024,1,WAS,,a1682ca5d9e0c4b14d19ed69d6299806,player_rush_yds,49.5,-110.0,-110,55.23,5.729999999999997,5.729999999999997,over,0.55875,6.6704545454545405,over
Bijan Robinson,bijan robinson,23133,2024,1,ATL,Pittsburgh Steelers,92665529cce6b8089e793d1e7d5e4b66,player_rush_yds,62.5,-110.0,-110,68.77,6.269999999999996,6.269999999999996,over,0.5585,6.62272727272728,over
Eric Gray,eric gray,23075,2024,6,NYG,Cincinnati Bengals,245c50e05349966d749c7e3f05699647,player_rush_yds,15.5,-110.0,-110,19.7,4.199999999999999,4.199999999999999,over,0.5585,6.62272727272728,over
Rachaad White,rachaad white,23891,2024,1,WAS,Tampa Bay Buccaneers,ba439e5505ce1ee745d2e48f2d2f31e6,player_rush_yds,57.5,-110.0,-110,63.27,5.770000000000003,5.770000000000003,over,0.5584,6.603636363636367,over
Zach Charbonnet,zach charbonnet,23152,2024,2,SEA,New England Patriots,42d27889b51ada96c20671b30129ce4e,player_rush_yds,60.5,-110.0,-110,67.52,7.019999999999996,7.019999999999996,over,0.55835,6.594090909090911,over
Zamir White,zamir white,20095,2024,4,LV,Cleveland Browns,3f180e883b429700dd32ff2133ac37ef,player_rush_yds,44.5,-110.0,-110,50.41,5.909999999999997,5.909999999999997,over,0.55835,6.594090909090911,over
Javonte Williams,javonte williams,22739,2024,7,DAL,,cc1d6e0125f5444f70609ce9e0829fa9,player_rush_yds,45.5,-110.0,-110,51.33,5.829999999999998,5.829999999999998,over,0.55835,6.594090909090911,over
Alexander Mattison,alexander mattison,18621,2024,5,FA,,9a9219cd7180fe6481e6bd9e460a7622,player_rush_yds,53.5,-110.0,-110,59.62,6.119999999999997,6.119999999999997,over,0.5582,6.565454545454552,over
Chuba Hubbard,chuba hubbard,19792,2024,6,CAR,Atlanta Falcons,67c389265b00a40407a23054e45d8e45,player_rush_yds,65.5,-110.0,-110,72.28,6.780000000000001,6.780000000000001,over,0.558,6.527272727272737,over
Zach Charbonnet,zach charbonnet,23152,2024,1,SEA,Denver Broncos,afb7e137dbb2a3de38d2d3cb68897e3b,player_rush_yds,25.5,-110.0,-110,30.14,4.640000000000001,4.640000000000001,over,0.558,6.527272727272737,over
Khalil Herbert,khalil herbert,22763,2024,3,FA,,e46e4c9f5d6884910657cd6581da3978,player_rush_yds,20.5,-110.0,-110,25.15,4.649999999999999,4.649999999999999,over,0.55795,6.517727272727269,over
Jaleel McLaughlin,jaleel mclaughlin,25876,2024,2,DEN,Pittsburgh Steelers,3a300e2fb659ca896b5e60252f13150c,player_rush_yds,31.5,-110.0,-110,36.51,5.009999999999998,5.009999999999998,over,0.55785,6.498636363636356,over
James Conner,james conner,16447,2024,7,ARI,,c38d6ebf21ca6194da4757c090eac3a2,player_rush_yds,61.5,-110.0,-110,68.4,6.900000000000006,6.900000000000006,over,0.55755,6.44136363636364,over
Chase Brown,chase brown,25324,2024,15,CIN,Tennessee Titans,f6d5d91ea4480042265698647a6120f6,player_rush_yds,66.5,-110.0,-110,73.18,6.680000000000007,6.680000000000007,over,0.55725,6.384090909090922,over
Cam Akers,cam akers,19268,2024,5,FA,,2eb8e0798cb1b1f9d0f0d414253b4e37,player_rush_yds,50.5,-110.0,-110,56.39,5.890000000000001,5.890000000000001,over,0.55715,6.365000000000009,over
Deebo Samuel,deebo samuel,18244,2024,11,FA,,cc4a0f06f87d64f4a02816ca7da514fa,player_rush_yds,10.5,-110.0,-110,12.4,1.9000000000000004,1.9000000000000004,over,0.5569,6.3172727272727265,over
Bijan Robinson,bijan robinson,23133,2024,4,ATL,New Orleans Saints,3858ab1dfdb4db4987218c709a51d1bf,player_rush_yds,70.5,-110.0,-110,77.3,6.799999999999997,6.799999999999997,over,0.55685,6.30772727272727,over
Tyjae Spears,tyjae spears,25323,2024,2,TEN,New York Jets,17d4d840f9f4094d76c6e9b53b18ac05,player_rush_yds,24.5,-110.0,-110,29.78,5.280000000000001,5.280000000000001,over,0.5567,6.279090909090912,over
Alexander Mattison,alexander mattison,18621,2024,11,FA,,7614724acc0987e643d0a60e73167b2e,player_rush_yds,41.5,-110.0,-110,46.91,5.409999999999997,5.409999999999997,over,0.5566,6.259999999999999,over
Najee Harris,najee harris,19302,2024,2,LAC,,3a300e2fb659ca896b5e60252f13150c,player_rush_yds,61.5,-110.0,-110,67.84,6.340000000000003,6.340000000000003,over,0.5564,6.221818181818184,over
De'Von Achane,devon achane,23136,2024,10,MIA,Los Angeles Rams,d6eab9011bd146fdbb2639f6e8c07056,player_rush_yds,54.5,-110.0,-110,60.53,6.030000000000001,6.030000000000001,over,0.55635,6.2122727272727385,over
