decimal_odds,breakeven_prob,projection_minus_line,p_over,edge_prob,ev_per_1_unit,ev_percent
1.87,0.53475935828877,29,0.6640093232806821,0.1292499649919121,0.24169743453487558,24.16974345348756
1.87,0.53475935828877,30,0.6693182132617195,0.1345588549729495,0.25162505879941544,25.162505879941545
1.87,0.53475935828877,31,0.6745932580452039,0.1398338997564339,0.2614893925445313,26.14893925445313
1.87,0.53475935828877,32,0.6798335561198192,0.14507419783104925,0.27128874994406205,27.128874994406203
1.87,0.53475935828877,33,0.6850382266772079,0.15027886838843796,0.28102148388637893,28.102148388637893
1.87,0.53475935828877,34,0.6902064100347889,0.15544705174601892,0.2906859867650553,29.06859867650553
1.87,0.53475935828877,35,0.6953372680377502,0.16057790974898023,0.300280691230593,30.028069123059296
1.87,0.53475935828877,36,0.7004299844399333,0.16567062615116335,0.30980407090267537,30.980407090267537
1.87,0.53475935828877,37,0.7054837652633545,0.17072440697458457,0.31925464104247303,31.925464104247304
1.87,0.53475935828877,38,0.7104978391361388,0.17573848084736887,0.32863095918457974,32.86309591845797
1.87,0.53475935828877,39,0.71547145760867,0.18071209931990007,0.337931625728213,33.7931625728213
1.87,0.53475935828877,40,0.72040389544779,0.18564453715902007,0.34715528448736743,34.71552844873674
1.9,0.5263157894736842,0,0.5,-0.02631578947368418,-0.050000000000000044,-5.000000000000004
1.9,0.5263157894736842,1,0.5058247669357622,-0.02049102253792201,-0.0389329428220519,-3.89329428220519
1.9,0.5263157894736842,2,0.5116482922409993,-0.0146674972326849,-0.027868244742101422,-2.7868244742101425
1.9,0.5263157894736842,3,0.5174693350791425,-0.00884645439454168,-0.016808263349629315,-1.6808263349629315
1.9,0.5263157894736842,4,0.5232866562006897,-0.0030291332729944775,-0.005755353218689585,-0.5755353218689585
1.9,0.5263157894736842,5,0.5290990187346243,0.002783229260940101,0.005288135595786114,0.5288135595786114
1.9,0.5263157894736842,6,0.5349051889773018,0.00858939950361759,0.01631985905687333,1.6319859056873331
1.9,0.5263157894736842,7,0.5407039371779638,0.014388147704279652,0.02733748063813124,2.733748063813124
1.9,0.5263157894736842,8,0.5464940383200472,0.02017824884636299,0.03833867280808956,3.833867280808956
1.9,0.5263157894736842,9,0.5522742728974601,0.025958483423775935,0.04932111850517418,4.932111850517417
1.9,0.5263157894736842,10,0.5580434276850068,0.03172763821132263,0.06028251260151285,6.0282512601512845
1.9,0.5263157894736842,11,0.5638002965021484,0.037484507028464176,0.07122056335408178,7.122056335408178
1.9,0.5263157894736842,12,0.5695436809692986,0.04322789149561446,0.08213299384166739,8.213299384166739
1.9,0.5263157894736842,13,0.5752723912558668,0.04895660178218264,0.09301754338614687,9.301754338614687
1.9,0.5263157894736842,14,0.5809852468192658,0.054669457345581596,0.10387196895660489,10.38719689566049
1.9,0.5263157894736842,15,0.5866810771341253,0.060365287660441136,0.11469404655483806,11.469404655483807
1.9,0.5263157894736842,16,0.5923587224109577,0.06604293293727348,0.1254815725808195,12.548157258081948
