player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Trevor Etienne,157730,HB,CAR,1,1,0,0,0.0,0,0,4,0,0,0,2,0.0,0,0,5,0,1,70.1,57.7,65.2,,,,59.7,59.8,4,0,0,0,0,2,0,0,0,1,0,4,2,2.0,4.0,,0
Dak Prescott,10769,QB,DAL,1,1,2,0,0.0,0,0,0,0,0,0,,100.0,0,0,9,0,0,79.0,90.0,78.7,86.1,,,65.6,60.0,3,0,0,0,0,21,3,1,0,0,0,3,13,13.0,3.0,,0
Emanuel Wilson,154173,HB,GB,1,1,0,0,0.0,0,0,4,0,0,0,3,0.0,0,0,12,0,0,61.9,56.4,66.9,,,,58.8,60.0,4,0,0,0,0,2,0,0,0,1,0,4,3,3.0,4.0,,1
Ashton Dulin,91479,WR,IND,1,1,2,1,100.0,15,0,15,0,0,2,10,2.0e3,1,1,14,0,0,65.8,81.5,70.6,,,,70.0,50.7,15,0,0,0,0,10,0,0,0,1,0,15,10,10.0,15.0,,0
Malik Washington,97108,WR,MIA,1,1,0,0,0.0,0,0,9,0,1,0,6,200.0,0,0,17,0,1,72.3,55.6,75.8,,,53.4,62.9,60.0,9,0,20,2,26,2,0,0,5,3,0,9,6,6.0,9.0,0.77,0
Jared Goff,10635,QB,DET,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,11,0,0,27.3,45.5,79.0,45.7,,,60.0,60.0,-1,0,0,0,0,23,0,0,0,1,0,-1,0,0.0,-1.0,,0
Chris Brooks,83644,HB,GB,1,1,0,0,0.0,0,0,1,0,0,0,2,0.0,0,0,12,0,1,64.6,66.8,75.5,,81.9,59.5,59.5,76.7,1,0,2,1,3,3,0,0,1,2,0,1,2,2.0,1.0,0.67,0
Ulysses Bentley IV,97200,HB,IND,1,1,0,0,,0,0,0,0,0,0,1,0.0,0,0,14,0,0,61.9,55.5,66.4,,,59.9,58.5,,0,0,0,0,1,1,0,0,0,1,0,0,1,1.0,0.0,0.0,1
Najee Harris,57121,HB,LAC,1,1,0,0,0.0,0,0,5,0,0,0,4,0.0,0,0,27,0,0,64.6,60.6,72.5,,21.4,58.5,62.6,,5,0,5,1,6,1,0,0,1,2,0,5,4,4.0,5.0,0.83,1
Jordan Whittington,97623,WR,LA,1,1,0,0,0.0,0,0,5,0,0,0,2,0.0,0,0,26,0,0,69.1,60.6,77.1,,,66.4,56.6,53.4,5,0,0,0,10,19,0,0,0,1,0,5,2,2.0,5.0,0.0,0
LeQuint Allen,158290,HB,JAX,1,1,0,0,0.0,0,0,7,0,0,0,4,0.0,0,1,15,0,0,64.6,64.1,75.0,,79.4,59.1,61.5,,7,0,4,1,6,1,0,0,1,2,0,7,4,4.0,7.0,0.67,1
Zach Wilson,82096,QB,MIA,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,17,0,0,70.9,47.7,71.9,49.7,,,58.3,,3,0,0,0,0,0,3,1,0,0,0,3,0,0.0,3.0,,0
Derius Davis,78196,WR,LAC,1,1,2,0,0.0,0,0,3,0,0,2,5,1.0e3,0,0,27,0,0,66.2,63.5,72.0,,,57.3,63.1,59.0,3,0,0,0,3,5,0,0,0,1,0,3,5,5.0,3.0,0.0,0
Puka Nacua,100632,WR,LA,1,1,0,0,0.0,0,0,1,0,3,0,1,27.3,0,0,26,0,0,71.7,91.6,75.6,,,92.3,56.6,50.3,1,0,130,10,22,15,0,0,11,11,0,1,1,1.0,1.0,5.91,1
Ray Davis,101072,HB,BUF,1,1,0,0,0.0,0,0,2,0,0,0,2,0.0,0,0,4,0,0,66.7,51.6,72.5,,,57.2,52.6,60.0,2,0,-1,1,6,3,0,0,1,2,0,2,2,2.0,2.0,-0.17,1
Jameson Williams,101701,WR,DET,1,1,1,0,0.0,0,0,3,0,0,1,8,160.0,0,0,11,0,0,68.3,53.7,0.0,,,55.5,56.6,78.5,3,1,23,4,43,21,0,0,5,5,0,3,8,8.0,3.0,0.53,0
Antonio Gibson,78050,HB,NE,1,1,0,0,0.0,0,0,3,0,0,0,4,0.0,0,0,19,0,0,68.2,47.9,70.9,,,45.9,56.7,60.0,3,0,0,0,3,2,0,0,1,1,0,3,4,4.0,3.0,0.0,1
Tucker Kraft,104034,TE,GB,1,1,0,0,0.0,0,0,3,0,0,0,1,0.0,0,0,12,0,0,66.2,63.9,74.5,,72.9,68.2,57.2,58.2,3,0,16,2,18,21,0,0,4,3,0,3,1,1.0,3.0,0.89,0
Demario Douglas,104155,WR,NE,1,1,0,0,0.0,0,0,4,1,2,0,2,133.3,0,0,19,0,0,66.2,48.6,77.0,,,50.5,56.6,57.2,4,0,-2,2,39,5,0,0,5,3,0,4,2,2.0,4.0,-0.05,0
Rasheen Ali,121717,HB,BLT,1,1,0,0,0.0,0,0,5,0,0,0,3,0.0,0,0,3,0,1,73.2,64.4,62.8,,,,62.6,,5,0,0,0,0,1,0,0,0,1,0,5,3,3.0,5.0,,0
Xavier Hutchinson,122518,WR,HST,1,1,1,0,0.0,0,0,5,0,0,1,3,100.0,0,1,13,0,0,66.2,60.8,78.3,,,59.3,62.1,56.3,5,0,30,2,23,17,0,0,2,3,0,5,3,3.0,5.0,1.3,0
Sean Tucker,123056,HB,TB,1,1,0,0,0.0,0,0,2,0,0,0,1,0.0,0,0,30,0,0,70.8,63.9,66.4,,,,62.8,,2,0,0,0,0,2,0,0,0,1,0,2,1,1.0,2.0,,1
Harold Fannin Jr.,163104,TE,CLV,1,1,1,0,0.0,0,0,3,1,1,1,3,75.0,0,0,8,0,1,70.8,54.3,0.0,,66.3,60.4,59.5,49.5,3,1,63,7,31,19,0,0,9,8,0,3,3,3.0,3.0,2.03,0
Tyler Conklin,47124,TE,LAC,1,1,0,0,0.0,0,0,2,0,0,0,2,0.0,0,1,27,1,0,14.1,57.4,75.9,,,44.1,62.6,67.4,2,0,50,2,12,14,0,0,2,3,0,2,2,2.0,2.0,4.17,0
Justin Jefferson,61398,WR,MIN,1,1,0,0,0.0,0,0,4,2,1,0,3,60.0,0,0,18,0,0,67.0,58.3,78.5,,,57.8,,61.1,4,0,44,4,25,25,0,0,7,5,0,4,3,3.0,4.0,1.76,0
Tua Tagovailoa,60326,QB,MIA,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,17,1,0,25.5,52.5,77.1,53.2,,,58.3,60.0,7,0,0,0,0,10,7,1,0,0,0,7,0,0.0,7.0,,0
AJ Barner,129433,TE,SEA,1,1,0,0,0.0,0,0,2,0,0,0,1,0.0,0,1,29,0,0,64.6,60.1,74.7,,72.1,46.7,62.6,68.7,2,0,0,1,19,21,0,0,2,2,0,2,1,1.0,2.0,0.0,0
Blake Corum,129574,HB,LA,1,1,0,0,0.0,0,0,2,0,0,0,5,0.0,0,0,26,0,0,64.6,60.5,71.8,,75.7,73.3,56.7,60.0,2,0,14,1,5,2,0,0,1,2,0,2,5,5.0,2.0,2.8,1
Tyler Warren,129798,TE,IND,1,1,0,0,0.0,0,0,3,0,1,0,2,25.0,0,1,14,0,0,70.8,90.4,79.2,,78.3,79.0,62.4,88.6,3,0,76,7,24,25,0,0,9,8,0,3,2,2.0,3.0,3.17,0
Chimere Dike,129918,WR,TEN,1,1,1,0,0.0,0,0,9,0,0,1,5,500.0,0,0,31,0,0,74.5,59.4,72.9,,,55.4,63.1,53.1,9,0,0,0,5,5,0,0,1,1,0,9,5,5.0,9.0,0.0,0
