player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Reggie Gilliam,40951,FB,BUF,1,2,0,0,0.0,0,0,3,0,0,0,5,0.0,0,0,4,0,0,65.2,55.0,78.5,,,56.9,62.3,48.9,4,0,0,0,3,12,0,0,0,2,0,3,5,2.5,1.5,0.0,0
KaVontae Turpin,47658,WR,DAL,1,2,0,0,0.0,0,0,18,1,0,0,9,0.0,1,1,9,0,0,70.1,57.0,77.2,,,51.9,68.0,58.8,12,0,16,1,19,13,0,0,4,3,0,18,9,4.5,9.0,0.84,2
Rhamondre Stevenson,98689,HB,NE,1,2,0,0,0.0,0,0,1,0,0,0,3,0.0,0,0,19,0,1,67.8,61.8,74.3,,18.7,61.7,66.4,60.0,5,0,0,0,16,3,0,0,0,2,0,1,3,1.5,0.5,0.0,1
Michael Penix Jr.,82134,QB,ATL,1,2,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,2,2,0,21.9,53.0,78.9,54.3,,,53.9,60.5,3,0,0,0,0,22,3,1,0,1,0,3,2,1.0,1.5,,0
C.J. Stroud,129759,QB,HST,1,1,1,0,0.0,0,0,0,0,0,0,,100.0,0,0,13,0,0,78.9,52.6,77.9,50.2,,,65.9,60.0,7,0,0,0,0,10,7,1,0,0,0,7,1,1.0,7.0,,0
Joshua Dobbs,11890,QB,SF,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,1,28,0,0,68.0,80.0,69.9,73.9,,,64.4,,7,0,0,0,0,0,7,1,0,0,1,7,0,0.0,7.0,,0
Jalen McMillan,131905,WR,TB,1,1,0,0,0.0,0,0,9,0,0,0,3,0.0,0,1,30,0,0,69.1,71.9,79.0,,,71.6,62.0,54.1,9,0,51,5,30,21,0,0,5,6,0,9,3,3.0,9.0,1.7,0
Kameron Johnson,165866,WR,TB,1,1,0,0,0.0,0,0,11,0,0,0,1,0.0,1,1,30,0,0,61.9,63.7,70.5,,,58.0,62.8,58.6,11,0,0,0,2,5,0,0,0,1,0,11,1,1.0,11.0,0.0,0
Patrick Mahomes,11765,QB,KC,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,1,1,16,0,0,79.5,84.9,78.8,81.0,,,71.7,60.0,12,0,0,0,0,19,12,1,0,0,0,12,0,0.0,12.0,,0
Derius Davis,78196,WR,LAC,1,1,0,0,0.0,0,0,-3,0,0,0,1,0.0,0,0,27,0,0,72.0,78.7,73.7,,,77.0,,59.3,-3,0,29,2,7,7,0,0,2,3,0,-3,1,1.0,-3.0,4.14,0
Malik Washington,97108,WR,MIA,1,1,2,0,0.0,0,0,-11,1,1,2,0,0.0,0,0,17,0,0,71.4,58.0,78.5,,,62.0,56.6,38.2,-11,0,41,4,32,18,0,0,5,5,0,-11,0,0.0,-11.0,1.28,0
Michael Wilson,84423,WR,ARZ,1,1,1,0,0.0,0,0,7,0,1,1,4,160.0,0,0,1,0,0,68.3,62.7,0.0,,,64.2,60.0,60.2,7,2,22,4,47,19,0,0,5,5,0,7,4,4.0,7.0,0.47,0
Chigoziem Okonkwo,84000,TE,TEN,1,1,0,1,100.0,17,0,17,0,0,0,3,0.0,1,1,31,0,0,69.1,61.7,79.0,,,62.4,63.1,46.5,17,0,42,5,34,14,0,0,6,6,0,17,3,3.0,17.0,1.24,0
Taylor Heinicke,9896,QB,LAC,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,1,27,0,0,65.5,80.8,72.3,72.9,,,64.4,60.0,8,0,0,0,0,7,8,1,0,0,0,8,0,0.0,8.0,,0
Trey Lance,91399,QB,DAL,1,1,1,0,0.0,0,0,0,0,0,0,,100.0,0,0,9,0,0,63.6,52.4,68.2,60.1,,,55.7,60.0,1,0,0,0,0,1,1,1,0,0,0,1,8,8.0,1.0,,0
Calvin Ridley,48262,WR,TEN,1,1,0,0,0.0,0,0,7,0,1,0,0,0.0,0,0,31,0,0,69.1,80.6,79.7,,,82.7,53.9,60.8,7,0,84,5,37,24,0,0,6,6,0,7,0,0.0,7.0,2.27,0
Ray-Ray McCloud III,47895,WR,ATL,1,1,0,0,0.0,0,0,14,0,0,0,3,0.0,1,1,2,0,0,64.6,58.2,75.9,,,57.1,63.1,49.7,14,0,13,1,26,12,0,0,1,2,0,14,3,3.0,14.0,0.5,0
Brock Bowers,146715,TE,LV,1,1,0,0,0.0,0,0,-1,0,0,0,2,0.0,0,0,23,0,0,70.3,75.7,78.9,,74.2,79.7,56.6,60.0,-1,0,77,7,29,37,0,0,7,8,0,-1,2,2.0,-1.0,2.66,0
Baker Mayfield,46518,QB,TB,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,30,0,0,78.7,90.8,79.0,90.5,,,58.3,60.0,2,0,0,0,0,28,2,1,0,0,0,2,0,0.0,2.0,,0
Olamide Zaccheaus,44920,WR,WAS,1,1,0,0,0.0,0,0,8,1,5,0,5,277.8,0,1,32,0,0,71.3,84.2,79.6,,,82.2,62.8,59.5,8,0,85,8,39,20,0,0,9,9,0,8,5,5.0,8.0,2.18,0
Tre Tucker,101106,WR,LV,1,1,0,0,0.0,0,0,5,1,0,0,0,0.0,0,0,23,0,0,70.3,53.6,79.4,,,54.5,57.2,59.6,5,0,24,2,35,34,0,0,8,3,0,5,0,0.0,5.0,0.69,0
Brian Thomas Jr.,146760,WR,JAX,1,1,0,1,100.0,18,0,18,0,0,0,2,0.0,1,1,15,0,0,70.3,84.3,80.0,,,82.9,62.8,57.0,18,0,91,7,26,24,0,0,10,8,0,18,2,2.0,18.0,3.5,0
Rasheen Ali,121717,HB,BLT,1,1,0,0,0.0,0,0,-3,0,0,0,2,0.0,0,0,3,0,0,65.8,53.3,73.9,,74.1,58.2,56.5,60.0,-3,0,0,0,2,2,0,0,0,1,0,-3,2,2.0,-3.0,0.0,1
Marvin Mims Jr.,122937,WR,DEN,1,1,0,0,0.0,0,0,-1,0,0,0,1,0.0,0,0,10,1,1,20.9,88.5,78.6,,,91.0,59.7,59.0,-1,0,103,8,18,10,0,0,8,9,0,-1,1,1.0,-1.0,5.72,0
Velus Jones Jr.,40573,HB,CAR,1,1,0,0,,0,0,0,0,0,0,1,0.0,0,0,5,0,0,65.8,52.4,67.4,,,58.1,58.5,,0,0,0,0,2,1,0,0,0,1,0,0,1,1.0,0.0,0.0,0
Cordarrelle Patterson,7810,HB,PIT,1,1,0,0,0.0,0,0,2,0,0,0,3,0.0,0,0,25,0,1,68.2,59.0,65.0,,,,59.7,,2,0,0,0,0,1,0,0,0,1,0,2,3,3.0,2.0,,0
Jordan Love,40306,QB,GB,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,12,0,0,78.7,72.3,78.8,72.5,,,56.8,60.0,6,0,0,0,0,24,6,1,0,0,0,6,10,10.0,6.0,,0
Cooper Rush,12324,QB,DAL,1,1,0,0,0.0,0,0,2,0,0,0,0,0.0,0,1,9,0,0,78.0,51.3,78.6,49.3,,,62.6,60.0,2,0,0,0,0,27,0,0,0,1,0,2,0,0.0,2.0,,0
Jeremy McNichols,11917,HB,WAS,1,1,0,0,0.0,0,0,5,0,0,0,3,0.0,0,0,32,0,0,66.2,69.0,79.5,,76.1,63.8,62.8,60.0,5,0,5,2,18,2,0,0,3,3,0,5,3,3.0,5.0,0.28,1
Joe Flacco,4332,QB,IND,1,1,0,0,0.0,0,0,1,0,0,0,1,0.0,0,0,14,1,0,29.6,76.9,79.6,76.8,,,56.3,60.0,1,0,0,0,0,33,0,0,0,1,0,1,1,1.0,1.0,,1
