season,week,source,scoring,position,player,player_clean,team,fpid,mflid,filename,fp_points_std,fp_points_half,fp_points_ppr,fp_receptions,fp_receiving_yds,fp_receiving_tds,fp_rush_att,fp_rush_yds,fp_rush_tds,fp_pass_att,fp_pass_cmp,fp_pass_yds,fp_pass_tds,fp_pass_int,fp_fumbles,fp_ret_tds,fp_2pt_tds
2024,1,fantasypros_api,STD,RB,Brittain Brown,brittain brown,CHI,24572,15953.0,brittain-brown.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Caleb Huntley,caleb huntley,FA,19368,15505.0,caleb-huntley.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Chris Brooks,chris brooks,GB,25823,16387.0,christopher-brooks.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Chris Rodriguez Jr.,chris rodriguez,JAC,22986,16174.0,chris-rodriguez-jr.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Corey Clement,corey clement,FA,16446,13136.0,corey-clement.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Cullen Gillaspia,cullen gillaspia,FA,18697,14287.0,cullen-gillaspia.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Damien Harris,damien harris,FA,18230,14075.0,damien-harris-rb.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Damien Williams,damien williams,FA,12334,11886.0,damien-williams.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Dante Miller,dante miller,NYG,26446,16687.0,dante-miller.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Darrel Williams,darrel williams,FA,17514,13623.0,darrel-williams.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Darrell Henderson Jr.,darrell henderson,FA,18588,14087.0,darrell-henderson.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,David Johnson,david johnson,FA,13948,12171.0,david-johnson-rb.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Demetric Felton Jr.,demetric felton,FA,20105,15270.0,demetric-felton.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Deneric Prince,deneric prince,FA,25770,16380.0,deneric-prince.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Deon Jackson,deon jackson,FA,20097,15277.0,deon-jackson.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Derek Watt,derek watt,FA,15792,12823.0,derek-watt.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Derrick Gore,derrick gore,FA,19113,15533.0,derrick-gore.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Devine Ozigbo,devine ozigbo,FA,18630,14096.0,devine-ozigbo.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,DeWayne McBride,dewayne mcbride,FA,25265,16179.0,dewayne-mcbride.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Dontrell Hilliard,dontrell hilliard,FA,18037,13871.0,dontrell-hilliard.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Duke Johnson Jr.,duke johnson,FA,13939,12157.0,duke-johnson.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,D'Vonte Price,dvonte price,FA,23874,15744.0,dvonte-price.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Dwayne Washington,dwayne washington,FA,15850,12845.0,dwayne-washington.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Elijah Dotson,elijah dotson,FA,25558,16409.0,elijah-dotson.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Ellis Merriweather,ellis merriweather,FA,25918,16438.0,ellis-merriweather.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Eno Benjamin,eno benjamin,FA,19361,14801.0,eno-benjamin.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Evan Hull,evan hull,HOU,25325,16180.0,evan-hull.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Gary Brightwell,gary brightwell,CIN,23293,15462.0,gary-brightwell.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Gerrid Doaks,gerrid doaks,FA,23286,15488.0,gerrid-doaks.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Giovani Bernard,giovani bernard,FA,11644,11193.0,giovani-bernard.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Godwin Igwebuike,godwin igwebuike,FA,17352,14011.0,godwin-igwebuike.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Isaiah Spiller,isaiah spiller,FA,23143,15709.0,isaiah-spiller.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Jacob Saylors,jacob saylors,DET,25693,16850.0,jacob-saylors.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Jacques Patrick,jacques patrick,FA,18368,14917.0,jacques-patrick.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Jake Funk,jake funk,FA,23190,15480.0,jake-funk.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Jakob Johnson,jakob johnson,FA,18673,14359.0,jakob-johnson.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,James Robinson,james robinson,FA,19631,14813.0,james-robinson.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,JaQuan Hardy,jaquan hardy,FA,23334,15661.0,jaquan-hardy.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Jaret Patterson,jaret patterson,LAC,20155,15260.0,jaret-patterson.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Jashaun Corbin,jashaun corbin,FA,22948,15729.0,jashaun-corbin.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Javian Hawkins,javian hawkins,TEN,22762,15268.0,javian-hawkins.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Jawhar Jordan,jawhar jordan,HOU,26329,16773.0,jawhar-jordan.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,J.D. McKissic,jd mckissic,FA,16230,13108.0,jd-mckissic.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Jerick McKinnon,jerick mckinnon,FA,12209,11761.0,jerick-mckinnon.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Jermar Jefferson,jermar jefferson,FA,20088,15262.0,jermar-jefferson.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,J.J. Taylor,jj taylor,FA,19438,14827.0,jj-taylor.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,John Kelly Jr.,john kelly,FA,17304,13619.0,john-kelly.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Jonathan Ward,jonathan ward,FA,19974,15042.0,ward-jonathan.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Jonathan Williams,jonathan williams,FA,15611,12635.0,jonathan-williams.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Jordan Howard,jordan howard,FA,15585,12634.0,jordan-howard.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Jordan Wilkins,jordan wilkins,FA,17497,13789.0,jordan-wilkins.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Josh Johnson,josh johnson,FA,23505,15502.0,josh-johnson-rb.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Joshua Kelley,joshua kelley,FA,19445,14807.0,joshua-kelley.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Justin Jackson,justin jackson,FA,17300,13620.0,justin-jackson-rb.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Kareem Hunt,kareem hunt,FA,16425,13138.0,kareem-hunt.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Keaontay Ingram,keaontay ingram,FA,23162,15734.0,keaontay-ingram.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Keaton Mitchell,keaton mitchell,LAC,25360,16178.0,keaton-mitchell.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Keith Smith,keith smith,FA,13192,12040.0,keith-smith.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Kene Nwangwu,kene nwangwu,NYJ,23249,15414.0,kene-nwangwu.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Kenyan Drake,kenyan drake,FA,15637,12630.0,kenyan-drake.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Ke'Shawn Vaughn,keshawn vaughn,FA,19351,14810.0,keshawn-vaughn.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Kylin Hill,kylin hill,FA,19323,15265.0,kylin-hill.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,La'Mical Perine,lamical perine,FA,19333,14806.0,lamical-perine.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Larry Rountree III,larry rountree,FA,19537,15272.0,larry-rountree.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Latavius Murray,latavius murray,FA,11821,11390.0,latavius-murray.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Leonard Fournette,leonard fournette,FA,16378,13129.0,leonard-fournette.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Lew Nichols III,lew nichols,PIT,25443,16359.0,lew-nichols.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Louis Rees-Zammit,louis rees-zammit,FA,26443,16683.0,louis-rees-zammit.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Malcolm Brown,malcolm brown,FA,13953,12386.0,malcolm-brown.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Malik Davis,malik davis,DAL,24205,15738.0,malik-davis.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Mark Ingram II,mark ingram,FA,9872,10276.0,mark-ingram.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Marlon Mack,marlon mack,FA,16444,13234.0,marlon-mack.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Mataeo Durant,mataeo durant,FA,23899,15966.0,mataeo-durant.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Matt Breida,matt breida,FA,17058,13378.0,matt-breida.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Mekhi Sargent,mekhi sargent,FA,20107,15269.0,mekhi-sargent.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Melvin Gordon III,melvin gordon,FA,13903,12151.0,melvin-gordon.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Michael Carter,michael carter,TEN,22728,15258.0,michael-carter-rb.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Michael Wiley,michael wiley,FA,26380,16811.0,michael-wiley-rb.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Mike Boone,mike boone,FA,17813,13868.0,mike-boone.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Mike Davis,mike davis,FA,13943,12164.0,mike-davis-rb.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Mohamed Ibrahim,mohamed ibrahim,FA,20153,16172.0,mohamed-ibrahim.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Myles Gaskin,myles gaskin,FA,17251,14081.0,myles-gaskin.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Nate McCrary,nate mccrary,FA,23512,15503.0,nate-mccrary.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Nick Bawden,nick bawden,FA,17587,13838.0,nick-bawden.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Nick Ralston,nick ralston,FA,23385,15593.0,nick-ralston.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Patrick Laird,patrick laird,FA,18332,14612.0,patrick-laird.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Phillip Lindsay,phillip lindsay,FA,17498,13614.0,phillip-lindsay.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Qadree Ollison,qadree ollison,FA,18480,14097.0,qadree-ollison.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Reggie Bonnafon,reggie bonnafon,FA,17867,14435.0,reggie-bonnafon.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Rex Burkhead,rex burkhead,FA,11655,11182.0,rex-burkhead.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Ronald Jones II,ronald jones,FA,17243,13606.0,ronald-jones-ii.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Royce Freeman,royce freeman,FA,17245,13617.0,royce-freeman.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Salvon Ahmed,salvon ahmed,CHI,19449,14811.0,salvon-ahmed.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,SaRodorick Thompson Jr.,sarodorick thompson,FA,25540,16402.0,sarodorick-thompson-jr.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Sione Vaki,sione vaki,DET,26309,16678.0,sione-vaki.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Snoop Conner,snoop conner,FA,23027,15725.0,snoop-conner.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Sony Michel,sony michel,FA,17309,13607.0,sony-michel.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Spencer Brown,spencer brown,FA,23264,15276.0,spencer-brown-rb.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Taiwan Jones,taiwan jones,FA,9962,10368.0,taiwan-jones.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Tevin Coleman,tevin coleman,FA,13926,12152.0,tevin-coleman.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Tony Jones Jr.,tony jones,FA,19482,14828.0,tony-jones-rb.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Tory Carter,tory carter,FA,23327,15588.0,tory-carter.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Trenton Cannon,trenton cannon,FA,17538,13816.0,trenton-cannon.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Trestan Ebner,trestan ebner,FA,24047,15748.0,trestan-ebner.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Trey Ragas,trey ragas,FA,20160,15274.0,trey-ragas.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Troy Hairston II,troy hairston,FA,24872,16025.0,troy-hairston-ii.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Ty Montgomery II,ty montgomery,FA,13977,12261.0,ty-montgomery.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Tyler Badie,tyler badie,DEN,23812,15718.0,tyler-badie.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Tyrion Davis-Price,tyrion davis-price,FA,22992,15746.0,tyrion-davis-price.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Ty'Son Williams,tyson williams,FA,19636,15040.0,tyson-williams.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Xazavian Valladay,xazavian valladay,FA,25357,16386.0,xazavian-valladay.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Zach Evans,zach evans,FA,23122,16163.0,zach-evans.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,RB,Zander Horvath,zander horvath,FA,23933,15960.0,zander-horvath.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2024,1,fantasypros_api,STD,TE,Travis Kelce,travis kelce,KC,11594,11244.0,travis-kelce.php,9.07,11.97,14.88,5.81,61.38,0.49,,,,,,,,,0.03,0.0,0.0
2024,1,fantasypros_api,STD,TE,Sam LaPorta,sam laporta,DET,22978,16214.0,sam-laporta.php,8.88,11.68,14.47,5.58,59.31,0.5,,,,,,,,,0.03,0.0,0.0
2024,1,fantasypros_api,STD,TE,Mark Andrews,mark andrews,BAL,17269,13671.0,mark-andrews.php,7.93,10.29,12.65,4.72,54.07,0.43,,,,,,,,,0.03,0.0,0.0
2024,1,fantasypros_api,STD,TE,Trey McBride,trey mcbride,ARI,22936,15794.0,trey-mcbride.php,7.21,9.93,12.64,5.43,54.94,0.3,,,,,,,,,0.03,0.0,0.0
2024,1,fantasypros_api,STD,TE,Evan Engram,evan engram,DEN,16411,13189.0,evan-engram.php,6.74,9.59,12.44,5.7,52.19,0.28,,,,,,,,,0.07,0.0,0.0
2024,1,fantasypros_api,STD,TE,Dalton Kincaid,dalton kincaid,BUF,25247,16213.0,dalton-kincaid.php,7.29,9.85,12.42,5.13,52.89,0.35,,,,,,,,,0.06,0.0,0.0
2024,1,fantasypros_api,STD,TE,Kyle Pitts Sr.,kyle pitts,ATL,20164,15329.0,kyle-pitts.php,7.57,9.74,11.92,4.35,56.3,0.33,,,,,,,,,0.03,0.0,0.0
2024,1,fantasypros_api,STD,TE,George Kittle,george kittle,SF,16499,13299.0,george-kittle.php,7.35,9.43,11.52,4.17,52.8,0.35,,,,,,,,,0.03,0.0,0.0
2024,1,fantasypros_api,STD,TE,David Njoku,david njoku,LAC,16399,13192.0,david-njoku.php,6.65,8.81,10.97,4.32,48.19,0.33,,,,,,,,,0.07,0.0,0.0
2024,1,fantasypros_api,STD,TE,Jake Ferguson,jake ferguson,DAL,22718,15799.0,jake-ferguson.php,6.36,8.52,10.68,4.32,44.94,0.32,,,,,,,,,0.02,0.0,0.0
2024,1,fantasypros_api,STD,TE,Dallas Goedert,dallas goedert,PHI,17270,13674.0,dallas-goedert.php,5.88,8.0,10.12,4.24,44.98,0.24,,,,,,,,,0.03,0.0,0.0
2024,1,fantasypros_api,STD,TE,Brock Bowers,brock bowers,LV,22955,16641.0,brock-bowers.php,5.82,7.7,9.58,3.76,42.96,0.27,,,,,,,,,0.06,0.0,0.0
2024,1,fantasypros_api,STD,TE,Dalton Schultz,dalton schultz,HOU,17349,13772.0,dalton-schultz.php,5.62,7.44,9.25,3.62,39.48,0.29,,,,,,,,,0.03,0.0,0.0
2024,1,fantasypros_api,STD,TE,Pat Freiermuth,pat freiermuth,PIT,20163,15331.0,pat-freiermuth.php,4.85,6.5,8.15,3.3,35.51,0.23,,,,,,,,,0.03,0.0,0.0
2024,1,fantasypros_api,STD,TE,Cole Kmet,cole kmet,CHI,19229,14867.0,cole-kmet.php,4.57,6.21,7.84,3.27,31.36,0.25,,,,,,,,,0.03,0.0,0.0
