season,week,source,position,player,player_raw,player_clean,team,fp_receptions,fp_receiving_yds,fp_receiving_tds,fp_rush_att,fp_rush_yds,fp_rush_tds,fp_fantasy_points
2021,2,fantasypros_web,TE,Durham Smythe,Durham Smythe BAL,durham smythe,BAL,1.2,11.0,0.1,,,,1.6
2021,2,fantasypros_web,TE,Drew Sample,Drew Sample CIN,drew sample,CIN,1.3,10.6,0.0,,,,1.3
2021,2,fantasypros_web,TE,Chris Manhertz,Chris Manhertz NYG,chris manhertz,NYG,0.9,10.9,0.0,,,,1.3
2021,2,fantasypros_web,TE,Noah Gray,Noah Gray KC,noah gray,KC,0.9,8.6,0.1,,,,1.2
2021,2,fantasypros_web,TE,Ian Thomas,Ian Thomas LV,ian thomas,LV,1.0,8.7,0.0,,,,1.1
2021,2,fantasypros_web,TE,Eric Saubert,Eric Saubert SEA,eric saubert,SEA,0.6,5.9,0.1,,,,1.0
2021,2,fantasypros_web,TE,Josh Oliver,Josh Oliver MIN,josh oliver,MIN,0.7,7.6,0.0,,,,0.9
2021,2,fantasypros_web,TE,Foster Moreau,Foster Moreau HOU,foster moreau,HOU,0.5,5.8,0.1,,,,0.9
2021,2,fantasypros_web,TE,Luke Farrell,Luke Farrell SF,luke farrell,SF,0.6,5.7,0.1,,,,0.9
2021,2,fantasypros_web,TE,Tommy Tremble,Tommy Tremble CAR,tommy tremble,CAR,0.5,5.2,0.0,,,,0.7
2021,2,fantasypros_web,TE,Johnny Mundt,Johnny Mundt PHI,johnny mundt,PHI,0.6,6.0,0.0,,,,0.7
2021,2,fantasypros_web,TE,John Bates,John Bates WAS,john bates,WSH,0.7,5.8,0.0,,,,0.7
2021,2,fantasypros_web,TE,Hunter Long,Hunter Long JAC,hunter long,JAX,0.7,6.0,0.0,,,,0.6
2021,2,fantasypros_web,TE,Reggie Gilliam,Reggie Gilliam NE,reggie gilliam,NE,0.3,2.9,0.1,,,,0.6
2021,2,fantasypros_web,TE,Charlie Woerner,Charlie Woerner ATL,charlie woerner,ATL,0.3,3.6,0.0,,,,0.4
2021,2,fantasypros_web,TE,Jack Stoll,Jack Stoll CLE,jack stoll,CLE,0.2,3.0,0.0,,,,0.3
2021,2,fantasypros_web,TE,Kylen Granson,Kylen Granson TEN,kylen granson,TEN,0.2,2.0,0.0,,,,0.2
2021,2,fantasypros_web,TE,Sean McKeon,Sean McKeon IND,sean mckeon,IND,0.1,0.6,0.0,,,,0.1
2021,2,fantasypros_web,TE,Colby Parkinson,Colby Parkinson LAR,colby parkinson,LAR,0.1,0.5,0.0,,,,0.1
2021,2,fantasypros_web,WR,Davante Adams,Davante Adams LAR,davante adams,LAR,7.3,97.2,0.9,0.0,0.0,0.0,14.9
2021,2,fantasypros_web,WR,DeAndre Hopkins,DeAndre Hopkins BAL,deandre hopkins,BAL,7.2,91.0,0.8,0.0,0.3,0.0,13.7
2021,2,fantasypros_web,WR,A.J. Brown,A.J. Brown PHI,aj brown,PHI,6.0,88.0,0.7,0.1,0.7,0.0,13.3
2021,2,fantasypros_web,WR,DK Metcalf,DK Metcalf PIT,dk metcalf,PIT,5.8,87.3,0.8,0.0,0.2,0.0,13.2
2021,2,fantasypros_web,WR,Calvin Ridley,Calvin Ridley TEN,calvin ridley,TEN,6.6,91.9,0.6,0.3,0.9,0.0,13.1
2021,2,fantasypros_web,WR,Justin Jefferson,Justin Jefferson MIN,justin jefferson,MIN,6.1,87.0,0.6,0.1,0.2,0.0,12.1
2021,2,fantasypros_web,WR,Keenan Allen,Keenan Allen LAC,keenan allen,LAC,7.0,82.3,0.6,0.1,0.8,0.0,12.1
2021,2,fantasypros_web,WR,Tyler Lockett,Tyler Lockett LV,tyler lockett,LV,6.0,75.3,0.7,0.1,0.3,0.0,11.6
2021,2,fantasypros_web,WR,CeeDee Lamb,CeeDee Lamb DAL,ceedee lamb,DAL,5.7,75.3,0.6,0.5,3.2,0.0,11.4
2021,2,fantasypros_web,WR,Cooper Kupp,Cooper Kupp SEA,cooper kupp,SEA,5.9,74.4,0.6,0.2,0.8,0.0,11.0
2021,2,fantasypros_web,WR,Chris Godwin Jr.,Chris Godwin Jr. TB,chris godwin,TB,5.5,73.2,0.6,0.0,0.2,0.0,10.9
2021,2,fantasypros_web,WR,Mike Evans,Mike Evans SF,mike evans,SF,4.6,68.4,0.7,0.0,0.0,0.0,10.8
2021,2,fantasypros_web,WR,Tee Higgins,Tee Higgins CIN,tee higgins,CIN,5.2,71.8,0.6,0.1,0.8,0.0,10.5
2021,2,fantasypros_web,WR,Terry McLaurin,Terry McLaurin WAS,terry mclaurin,WSH,5.5,74.3,0.5,0.1,0.6,0.0,10.3
2021,2,fantasypros_web,WR,DJ Moore,DJ Moore BUF,dj moore,BUF,4.8,68.2,0.4,0.3,1.6,0.0,9.5
2021,2,fantasypros_web,WR,Hollywood Brown,Hollywood Brown PHI,hollywood brown,PHI,4.5,59.4,0.6,0.1,0.7,0.0,9.5
2021,2,fantasypros_web,WR,Ja'Marr Chase,Ja'Marr Chase CIN,jamarr chase,CIN,4.7,64.0,0.5,0.2,0.8,0.0,9.4
2021,2,fantasypros_web,WR,Jakobi Meyers,Jakobi Meyers JAC,jakobi meyers,JAX,5.3,64.7,0.4,0.1,0.5,0.0,8.9
2021,2,fantasypros_web,WR,DeVonta Smith,DeVonta Smith PHI,devonta smith,PHI,4.4,58.5,0.5,0.1,0.7,0.0,8.9
2021,2,fantasypros_web,WR,Courtland Sutton,Courtland Sutton DEN,courtland sutton,DEN,4.1,59.8,0.3,0.1,0.7,0.0,8.1
2021,2,fantasypros_web,WR,Jaylen Waddle,Jaylen Waddle DEN,jaylen waddle,DEN,4.4,57.9,0.3,0.2,1.3,0.0,7.7
2021,2,fantasypros_web,WR,Christian Kirk,Christian Kirk SF,christian kirk,SF,3.7,44.1,0.3,0.3,1.7,0.0,6.6
2021,2,fantasypros_web,WR,Mecole Hardman Jr.,Mecole Hardman Jr. BUF,mecole hardman,BUF,3.5,46.8,0.3,0.3,2.4,0.0,6.6
2021,2,fantasypros_web,WR,Michael Pittman Jr.,Michael Pittman Jr. PIT,michael pittman,PIT,4.2,50.5,0.2,0.2,1.2,0.0,6.6
2021,2,fantasypros_web,WR,Tim Patrick,Tim Patrick NYJ,tim patrick,NYJ,3.7,48.6,0.3,0.0,0.0,0.0,6.5
2021,2,fantasypros_web,WR,Darnell Mooney,Darnell Mooney NYG,darnell mooney,NYG,4.2,47.3,0.3,0.2,1.1,0.0,6.5
2021,2,fantasypros_web,WR,Marquez Valdes-Scantling,Marquez Valdes-Scantling DAL,marquez valdesscantling,DAL,2.6,45.8,0.2,0.1,0.9,0.0,6.0
2021,2,fantasypros_web,WR,Van Jefferson,Van Jefferson WAS,van jefferson,WSH,3.1,41.8,0.3,0.1,0.2,0.0,5.8
2021,2,fantasypros_web,WR,Elijah Moore,Elijah Moore PHI,elijah moore,PHI,3.4,42.1,0.2,0.0,0.6,0.0,5.4
2021,2,fantasypros_web,WR,Darius Slayton,Darius Slayton NYG,darius slayton,NYG,3.2,42.5,0.2,0.1,0.2,0.0,5.3
2021,2,fantasypros_web,WR,Brandon Aiyuk,Brandon Aiyuk SF,brandon aiyuk,SF,2.4,32.7,0.2,0.7,4.1,0.0,5.1
2021,2,fantasypros_web,WR,Amon-Ra St. Brown,Amon-Ra St. Brown DET,amonra st brown,DET,3.2,39.7,0.2,0.0,0.2,0.0,4.9
2021,2,fantasypros_web,WR,Terrace Marshall Jr.,Terrace Marshall Jr. MIA,terrace marshall,MIA,2.6,35.0,0.2,0.0,0.2,0.0,4.6
2021,2,fantasypros_web,WR,Juwan Johnson,Juwan Johnson NO,juwan johnson,NO,2.8,21.3,0.4,0.0,0.0,0.0,4.5
2021,2,fantasypros_web,WR,Kalif Raymond,Kalif Raymond CHI,kalif raymond,CHI,2.5,35.8,0.1,0.2,0.8,0.0,4.4
2021,2,fantasypros_web,WR,Dyami Brown,Dyami Brown WAS,dyami brown,WSH,2.6,32.4,0.2,0.0,0.2,0.0,4.2
2021,2,fantasypros_web,WR,Nico Collins,Nico Collins HOU,nico collins,HOU,2.5,31.5,0.2,0.0,0.2,0.0,4.1
2021,2,fantasypros_web,WR,K.J. Osborn,K.J. Osborn TEN,kj osborn,TEN,2.6,32.1,0.1,0.0,0.3,0.0,3.9
2021,2,fantasypros_web,WR,Trent Sherfield Sr.,Trent Sherfield Sr. BUF,trent sherfield,BUF,2.2,26.9,0.2,0.0,0.1,0.0,3.8
2021,2,fantasypros_web,WR,Demarcus Robinson,Demarcus Robinson SF,demarcus robinson,SF,2.4,27.9,0.2,0.0,0.0,0.0,3.8
2021,2,fantasypros_web,WR,Kendrick Bourne,Kendrick Bourne ARI,kendrick bourne,ARI,2.2,26.9,0.2,0.0,0.0,0.0,3.7
2021,2,fantasypros_web,WR,Quez Watkins,Quez Watkins PHI,quez watkins,PHI,2.1,26.6,0.1,0.0,0.1,0.0,3.4
2021,2,fantasypros_web,WR,Devin Duvernay,Devin Duvernay ARI,devin duvernay,ARI,1.7,19.9,0.1,0.1,0.8,0.0,2.8
2021,2,fantasypros_web,WR,Lil'Jordan Humphrey,Lil'Jordan Humphrey DEN,liljordan humphrey,DEN,1.1,13.8,0.1,0.1,0.8,0.0,2.1
2021,2,fantasypros_web,WR,Olamide Zaccheaus,Olamide Zaccheaus ATL,olamide zaccheaus,ATL,1.2,14.9,0.1,0.0,0.1,0.0,1.8
2021,2,fantasypros_web,WR,Laquon Treadwell,Laquon Treadwell IND,laquon treadwell,IND,0.9,12.9,0.1,0.0,0.1,0.0,1.7
2021,2,fantasypros_web,WR,Tutu Atwell,Tutu Atwell MIA,tutu atwell,MIA,0.8,11.2,0.0,0.0,0.3,0.0,1.4
2021,2,fantasypros_web,WR,Scotty Miller,Scotty Miller CHI,scotty miller,CHI,0.7,9.6,0.0,0.1,0.6,0.0,1.2
2021,2,fantasypros_web,WR,Ashton Dulin,Ashton Dulin IND,ashton dulin,IND,0.7,8.7,0.0,0.0,0.2,0.0,1.1
2021,2,fantasypros_web,WR,Joshua Palmer,Joshua Palmer BUF,joshua palmer,BUF,0.7,8.9,0.0,0.1,0.3,0.0,1.0
2021,2,fantasypros_web,WR,Nick Westbrook-Ikhine,Nick Westbrook-Ikhine IND,nick westbrookikhine,IND,0.6,6.5,0.1,0.0,0.0,0.0,1.0
2021,2,fantasypros_web,WR,Tylan Wallace,Tylan Wallace CLE,tylan wallace,CLE,0.5,6.8,0.0,0.0,0.3,0.0,0.9
2021,2,fantasypros_web,WR,Jauan Jennings,Jauan Jennings MIN,jauan jennings,MIN,0.4,5.5,0.0,0.0,0.2,0.0,0.7
2021,2,fantasypros_web,WR,Tom Kennedy,Tom Kennedy DET,tom kennedy,DET,0.4,5.8,0.0,0.0,0.1,0.0,0.7
2021,2,fantasypros_web,WR,Simi Fehoko,Simi Fehoko ARI,simi fehoko,ARI,0.3,4.2,0.0,0.0,0.1,0.0,0.6
2021,2,fantasypros_web,WR,Malik Turner,Malik Turner SF,malik turner,SF,0.3,4.2,0.0,0.0,0.0,0.0,0.5
2021,2,fantasypros_web,WR,Tyler Johnson,Tyler Johnson DAL,tyler johnson,DAL,0.2,3.6,0.0,0.0,0.0,0.0,0.5
2021,2,fantasypros_web,WR,Ihmir Smith-Marsette,Ihmir Smith-Marsette ARI,ihmir smithmarsette,ARI,0.2,2.9,0.0,0.0,0.1,0.0,0.4
2021,2,fantasypros_web,WR,Gunner Olszewski,Gunner Olszewski NYG,gunner olszewski,NYG,0.2,2.6,0.0,0.1,0.4,0.0,0.4
2021,2,fantasypros_web,WR,Mack Hollins,Mack Hollins NE,mack hollins,NE,0.1,2.5,0.0,0.0,0.0,0.0,0.3
2021,2,fantasypros_web,WR,Dante Pettis,Dante Pettis NO,dante pettis,NO,0.0,0.5,0.0,0.0,0.0,0.0,0.1
2021,2,fantasypros_web,WR,Phillip Dorsett II,Phillip Dorsett II LV,phillip dorsett,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3,fantasypros_web,RB,Christian McCaffrey,Christian McCaffrey SF,christian mccaffrey,SF,5.9,50.2,0.2,19.7,88.9,0.9,19.8
2021,3,fantasypros_web,RB,Derrick Henry,Derrick Henry BAL,derrick henry,BAL,2.3,18.4,0.1,23.5,107.2,0.9,18.2
2021,3,fantasypros_web,RB,Alvin Kamara,Alvin Kamara NO,alvin kamara,NO,5.3,45.9,0.2,14.7,66.4,0.6,16.1
2021,3,fantasypros_web,RB,Aaron Jones Sr.,Aaron Jones Sr. MIN,aaron jones,MIN,3.8,31.4,0.2,15.0,72.1,0.7,15.5
2021,3,fantasypros_web,RB,Jonathan Taylor,Jonathan Taylor IND,jonathan taylor,IND,2.7,23.1,0.1,17.1,76.4,0.7,14.5
2021,3,fantasypros_web,RB,Najee Harris,Najee Harris LAC,najee harris,LAC,3.5,29.3,0.2,17.0,70.7,0.6,14.1
2021,3,fantasypros_web,RB,Saquon Barkley,Saquon Barkley PHI,saquon barkley,PHI,3.0,22.9,0.1,15.8,66.8,0.6,13.0
2021,3,fantasypros_web,RB,David Montgomery,David Montgomery HOU,david montgomery,HOU,2.8,21.3,0.1,17.3,70.4,0.5,12.8
2021,3,fantasypros_web,RB,D'Andre Swift,D'Andre Swift CHI,dandre swift,CHI,4.8,40.9,0.3,10.2,43.6,0.3,12.0
2021,3,fantasypros_web,RB,Chase Edmonds,Chase Edmonds WAS,chase edmonds,WSH,3.5,28.7,0.2,10.3,43.9,0.2,9.4
2021,3,fantasypros_web,RB,Devin Singletary,Devin Singletary NYG,devin singletary,NYG,2.0,14.8,0.1,12.4,52.0,0.4,9.0
2021,3,fantasypros_web,RB,Javonte Williams,Javonte Williams DAL,javonte williams,DAL,1.4,10.9,0.1,12.1,49.3,0.4,8.7
2021,3,fantasypros_web,RB,James Conner,James Conner ARI,james conner,ARI,1.0,7.3,0.0,11.9,48.1,0.3,7.2
2021,3,fantasypros_web,RB,Tony Pollard,Tony Pollard TEN,tony pollard,TEN,2.0,16.3,0.1,7.0,32.5,0.2,6.4
2021,3,fantasypros_web,RB,Michael Carter,Michael Carter TEN,michael carter,TEN,1.6,12.9,0.0,9.5,36.4,0.2,6.0
2021,3,fantasypros_web,RB,Ty Johnson,Ty Johnson BUF,ty johnson,BUF,1.4,10.3,0.0,7.9,35.2,0.1,5.5
2021,3,fantasypros_web,RB,Kenneth Gainwell,Kenneth Gainwell TB,kenneth gainwell,TB,1.6,14.5,0.1,6.1,24.8,0.2,5.4
2021,3,fantasypros_web,RB,AJ Dillon,AJ Dillon CAR,aj dillon,CAR,0.9,7.5,0.0,6.5,28.3,0.2,4.7
2021,3,fantasypros_web,RB,Ameer Abdullah,Ameer Abdullah JAC,ameer abdullah,JAX,1.0,8.0,0.1,5.2,19.9,0.1,3.6
2021,3,fantasypros_web,RB,Kyle Juszczyk,Kyle Juszczyk SF,kyle juszczyk,SF,1.4,12.9,0.1,0.8,3.2,0.0,2.3
2021,3,fantasypros_web,RB,Jeremy McNichols,Jeremy McNichols WAS,jeremy mcnichols,WSH,1.1,8.5,0.0,2.7,10.0,0.0,2.3
2021,3,fantasypros_web,RB,Chuba Hubbard,Chuba Hubbard CAR,chuba hubbard,CAR,0.7,5.5,0.0,3.0,11.3,0.1,2.3
2021,3,fantasypros_web,RB,Samaje Perine,Samaje Perine CIN,samaje perine,CIN,0.8,5.7,0.0,2.8,12.0,0.1,2.3
2021,3,fantasypros_web,RB,Travis Homer,Travis Homer PIT,travis homer,PIT,1.0,8.2,0.0,2.1,8.3,0.0,2.0
2021,3,fantasypros_web,RB,Gary Brightwell,Gary Brightwell CIN,gary brightwell,CIN,0.6,5.2,0.0,2.2,9.1,0.1,2.0
2021,3,fantasypros_web,RB,DeeJay Dallas,DeeJay Dallas JAC,deejay dallas,JAX,0.7,5.4,0.0,1.8,7.4,0.0,1.8
2021,3,fantasypros_web,RB,Patrick Ricard,Patrick Ricard NYG,patrick ricard,NYG,1.0,7.8,0.1,0.2,0.4,0.0,1.2
2021,3,fantasypros_web,RB,Alec Ingold,Alec Ingold LAC,alec ingold,LAC,0.8,7.0,0.0,0.4,1.2,0.0,1.1
2021,3,fantasypros_web,RB,Jaret Patterson,Jaret Patterson LAC,jaret patterson,LAC,0.2,1.6,0.0,0.9,4.5,0.0,0.8
2021,3,fantasypros_web,RB,Michael Burton,Michael Burton CLE,michael burton,CLE,0.3,2.5,0.0,0.4,1.5,0.0,0.5
2021,3,fantasypros_web,RB,Nick Bellore,Nick Bellore WAS,nick bellore,WSH,0.1,1.0,0.0,0.3,0.6,0.0,0.2
2021,3,fantasypros_web,RB,Reggie Gilliam,Reggie Gilliam NE,reggie gilliam,NE,0.1,1.0,0.0,0.0,0.0,0.0,0.1
2021,3,fantasypros_web,RB,Andrew Beck,Andrew Beck NYJ,andrew beck,NYJ,0.1,0.3,0.0,0.1,0.3,0.0,0.1
2021,3,fantasypros_web,RB,Patrick Taylor Jr.,Patrick Taylor Jr. SF,patrick taylor,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3,fantasypros_web,RB,Kene Nwangwu,Kene Nwangwu NYJ,kene nwangwu,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3,fantasypros_web,TE,Travis Kelce,Travis Kelce KC,travis kelce,KC,6.9,88.4,0.8,,,,13.5
2021,3,fantasypros_web,TE,George Kittle,George Kittle SF,george kittle,SF,5.2,64.9,0.5,,,,9.5
2021,3,fantasypros_web,TE,Mark Andrews,Mark Andrews BAL,mark andrews,BAL,4.8,58.8,0.6,,,,9.5
2021,3,fantasypros_web,TE,T.J. Hockenson,T.J. Hockenson MIN,tj hockenson,MIN,5.6,63.2,0.5,,,,9.3
2021,3,fantasypros_web,TE,Noah Fant,Noah Fant NO,noah fant,NO,4.5,51.4,0.5,,,,7.9
2021,3,fantasypros_web,TE,Kyle Pitts Sr.,Kyle Pitts Sr. ATL,kyle pitts,ATL,4.6,52.9,0.4,,,,7.6
2021,3,fantasypros_web,TE,Tyler Higbee,Tyler Higbee LAR,tyler higbee,LAR,4.0,44.6,0.4,,,,6.9
2021,3,fantasypros_web,TE,Dallas Goedert,Dallas Goedert PHI,dallas goedert,PHI,3.5,39.8,0.3,,,,5.8
2021,3,fantasypros_web,TE,Austin Hooper,Austin Hooper ATL,austin hooper,ATL,3.4,35.4,0.2,,,,5.0
2021,3,fantasypros_web,TE,Mike Gesicki,Mike Gesicki CIN,mike gesicki,CIN,2.8,34.1,0.2,,,,4.7
2021,3,fantasypros_web,TE,Hunter Henry,Hunter Henry NE,hunter henry,NE,2.9,34.4,0.2,,,,4.7
2021,3,fantasypros_web,TE,Dawson Knox,Dawson Knox BUF,dawson knox,BUF,2.6,29.8,0.2,,,,4.5
2021,3,fantasypros_web,TE,Cole Kmet,Cole Kmet CHI,cole kmet,CHI,3.1,32.4,0.2,,,,4.4
2021,3,fantasypros_web,TE,Dalton Schultz,Dalton Schultz HOU,dalton schultz,HOU,3.0,29.5,0.2,,,,3.9
2021,3,fantasypros_web,TE,Evan Engram,Evan Engram DEN,evan engram,DEN,2.8,28.9,0.2,,,,3.8
2021,3,fantasypros_web,TE,David Njoku,David Njoku LAC,david njoku,LAC,2.1,26.8,0.2,,,,3.6
2021,3,fantasypros_web,TE,Tyler Conklin,Tyler Conklin DET,tyler conklin,DET,2.6,27.1,0.1,,,,3.5
2021,3,fantasypros_web,TE,Pat Freiermuth,Pat Freiermuth PIT,pat freiermuth,PIT,2.3,25.4,0.1,,,,3.3
2021,3,fantasypros_web,TE,Adam Trautman,Adam Trautman DEN,adam trautman,DEN,2.2,25.3,0.1,,,,3.3
2021,3,fantasypros_web,TE,Juwan Johnson,Juwan Johnson NO,juwan johnson,NO,1.9,22.8,0.1,,,,3.1
2021,3,fantasypros_web,TE,Albert Okwuegbunam Jr.,Albert Okwuegbunam Jr. LV,albert okwuegbunam,LV,2.2,22.9,0.2,,,,3.1
2021,3,fantasypros_web,TE,Luke Farrell,Luke Farrell SF,luke farrell,SF,1.7,18.5,0.1,,,,2.6
2021,3,fantasypros_web,TE,Harrison Bryant,Harrison Bryant SEA,harrison bryant,SEA,1.6,18.1,0.1,,,,2.6
2021,3,fantasypros_web,TE,Mo Alie-Cox,Mo Alie-Cox IND,mo aliecox,IND,1.5,17.8,0.1,,,,2.3
2021,3,fantasypros_web,TE,Chris Manhertz,Chris Manhertz NYG,chris manhertz,NYG,1.5,17.1,0.1,,,,2.2
2021,3,fantasypros_web,TE,Tommy Tremble,Tommy Tremble CAR,tommy tremble,CAR,1.0,10.9,0.1,,,,1.7
2021,3,fantasypros_web,TE,Ian Thomas,Ian Thomas LV,ian thomas,LV,1.1,10.8,0.1,,,,1.5
2021,3,fantasypros_web,TE,Foster Moreau,Foster Moreau HOU,foster moreau,HOU,0.7,7.6,0.1,,,,1.2
2021,3,fantasypros_web,TE,Drew Sample,Drew Sample CIN,drew sample,CIN,1.2,10.4,0.0,,,,1.2
2021,3,fantasypros_web,TE,Hunter Long,Hunter Long JAC,hunter long,JAX,1.1,10.4,0.0,,,,1.1
2021,3,fantasypros_web,TE,Josh Oliver,Josh Oliver MIN,josh oliver,MIN,0.8,8.2,0.0,,,,1.1
2021,3,fantasypros_web,TE,Noah Gray,Noah Gray KC,noah gray,KC,0.8,7.8,0.1,,,,1.1
2021,3,fantasypros_web,TE,Eric Saubert,Eric Saubert SEA,eric saubert,SEA,0.8,7.0,0.1,,,,1.0
2021,3,fantasypros_web,TE,Durham Smythe,Durham Smythe BAL,durham smythe,BAL,0.8,7.3,0.0,,,,0.9
2021,3,fantasypros_web,TE,Reggie Gilliam,Reggie Gilliam NE,reggie gilliam,NE,0.4,3.6,0.1,,,,0.8
2021,3,fantasypros_web,TE,John Bates,John Bates WAS,john bates,WSH,0.7,5.9,0.0,,,,0.7
2021,3,fantasypros_web,TE,Andrew Beck,Andrew Beck NYJ,andrew beck,NYJ,0.3,2.7,0.1,,,,0.6
2021,3,fantasypros_web,TE,Johnny Mundt,Johnny Mundt PHI,johnny mundt,PHI,0.4,4.2,0.0,,,,0.4
2021,3,fantasypros_web,TE,Charlie Woerner,Charlie Woerner ATL,charlie woerner,ATL,0.3,3.3,0.0,,,,0.3
2021,3,fantasypros_web,TE,Kylen Granson,Kylen Granson TEN,kylen granson,TEN,0.2,3.0,0.0,,,,0.3
2021,3,fantasypros_web,TE,Jack Stoll,Jack Stoll CLE,jack stoll,CLE,0.3,3.0,0.0,,,,0.3
2021,3,fantasypros_web,TE,Colby Parkinson,Colby Parkinson LAR,colby parkinson,LAR,0.1,0.5,0.0,,,,0.1
2021,3,fantasypros_web,WR,Davante Adams,Davante Adams LAR,davante adams,LAR,7.5,95.9,0.7,0.0,0.0,0.0,13.9
2021,3,fantasypros_web,WR,Tyler Lockett,Tyler Lockett LV,tyler lockett,LV,6.4,84.9,0.8,0.2,0.9,0.0,13.1
2021,3,fantasypros_web,WR,A.J. Brown,A.J. Brown PHI,aj brown,PHI,5.6,83.0,0.8,0.2,1.1,0.0,13.0
2021,3,fantasypros_web,WR,DK Metcalf,DK Metcalf PIT,dk metcalf,PIT,5.7,85.7,0.7,0.1,0.7,0.0,13.0
2021,3,fantasypros_web,WR,DeAndre Hopkins,DeAndre Hopkins BAL,deandre hopkins,BAL,6.5,82.5,0.8,0.0,0.1,0.0,12.9
2021,3,fantasypros_web,WR,Cooper Kupp,Cooper Kupp SEA,cooper kupp,SEA,6.7,83.9,0.7,0.3,1.2,0.0,12.8
2021,3,fantasypros_web,WR,Calvin Ridley,Calvin Ridley TEN,calvin ridley,TEN,6.3,87.9,0.7,0.3,1.4,0.0,12.8
2021,3,fantasypros_web,WR,Justin Jefferson,Justin Jefferson MIN,justin jefferson,MIN,6.2,87.9,0.6,0.2,0.8,0.0,12.7
2021,3,fantasypros_web,WR,Keenan Allen,Keenan Allen LAC,keenan allen,LAC,7.1,85.1,0.6,0.2,1.0,0.0,12.1
2021,3,fantasypros_web,WR,CeeDee Lamb,CeeDee Lamb DAL,ceedee lamb,DAL,6.3,81.3,0.6,0.6,4.0,0.0,12.1
2021,3,fantasypros_web,WR,Chris Godwin Jr.,Chris Godwin Jr. TB,chris godwin,TB,5.7,75.3,0.6,0.0,0.1,0.0,11.2
2021,3,fantasypros_web,WR,Hollywood Brown,Hollywood Brown PHI,hollywood brown,PHI,4.9,67.2,0.7,0.3,1.7,0.0,10.9
2021,3,fantasypros_web,WR,Mike Evans,Mike Evans SF,mike evans,SF,4.8,68.5,0.7,0.0,0.0,0.0,10.8
2021,3,fantasypros_web,WR,DJ Moore,DJ Moore BUF,dj moore,BUF,5.4,75.5,0.5,0.4,2.3,0.0,10.8
2021,3,fantasypros_web,WR,Terry McLaurin,Terry McLaurin WAS,terry mclaurin,WSH,5.7,75.2,0.5,0.2,1.1,0.0,10.6
2021,3,fantasypros_web,WR,Courtland Sutton,Courtland Sutton DEN,courtland sutton,DEN,4.9,71.7,0.5,0.2,0.9,0.0,10.1
2021,3,fantasypros_web,WR,Ja'Marr Chase,Ja'Marr Chase CIN,jamarr chase,CIN,5.0,69.4,0.5,0.2,1.1,0.0,10.1
2021,3,fantasypros_web,WR,DeVonta Smith,DeVonta Smith PHI,devonta smith,PHI,4.4,61.9,0.5,0.2,1.0,0.0,9.4
2021,3,fantasypros_web,WR,Michael Pittman Jr.,Michael Pittman Jr. PIT,michael pittman,PIT,4.8,60.9,0.4,0.2,1.1,0.0,8.7
2021,3,fantasypros_web,WR,Jakobi Meyers,Jakobi Meyers JAC,jakobi meyers,JAX,5.0,60.5,0.4,0.1,0.4,0.0,8.2
2021,3,fantasypros_web,WR,Jaylen Waddle,Jaylen Waddle DEN,jaylen waddle,DEN,4.2,54.6,0.3,0.2,1.5,0.0,7.3
2021,3,fantasypros_web,WR,Christian Kirk,Christian Kirk SF,christian kirk,SF,3.6,44.7,0.4,0.2,1.6,0.0,6.7
2021,3,fantasypros_web,WR,Darnell Mooney,Darnell Mooney NYG,darnell mooney,NYG,4.4,51.5,0.2,0.2,0.9,0.0,6.6
2021,3,fantasypros_web,WR,Mecole Hardman Jr.,Mecole Hardman Jr. BUF,mecole hardman,BUF,3.4,46.4,0.3,0.4,2.4,0.0,6.6
2021,3,fantasypros_web,WR,Tim Patrick,Tim Patrick NYJ,tim patrick,NYJ,3.8,47.9,0.3,0.0,0.0,0.0,6.5
2021,3,fantasypros_web,WR,Darius Slayton,Darius Slayton NYG,darius slayton,NYG,3.0,44.0,0.3,0.1,0.3,0.0,6.0
2021,3,fantasypros_web,WR,Van Jefferson,Van Jefferson WAS,van jefferson,WSH,3.2,41.9,0.3,0.0,0.2,0.0,5.9
2021,3,fantasypros_web,WR,K.J. Osborn,K.J. Osborn TEN,kj osborn,TEN,3.5,45.5,0.2,0.0,0.1,0.0,5.7
2021,3,fantasypros_web,WR,Marquez Valdes-Scantling,Marquez Valdes-Scantling DAL,marquez valdesscantling,DAL,2.7,43.6,0.2,0.1,0.6,0.0,5.6
2021,3,fantasypros_web,WR,Elijah Moore,Elijah Moore PHI,elijah moore,PHI,3.6,44.2,0.2,0.0,0.3,0.0,5.6
2021,3,fantasypros_web,WR,Brandon Aiyuk,Brandon Aiyuk SF,brandon aiyuk,SF,2.7,33.8,0.2,0.5,3.6,0.0,5.3
2021,3,fantasypros_web,WR,Amon-Ra St. Brown,Amon-Ra St. Brown DET,amonra st brown,DET,3.1,38.7,0.2,0.0,0.1,0.0,4.9
2021,3,fantasypros_web,WR,Terrace Marshall Jr.,Terrace Marshall Jr. MIA,terrace marshall,MIA,2.9,37.1,0.2,0.0,0.2,0.0,4.9
