pick,player,position,count,probability
28,Spencer Fano,OT,210,0.042
28,Monroe Freeling,OT,201,0.0402
28,Avieon Terrell,CB,132,0.0264
28,T.J. Parker,EDGE,98,0.0196
28,Denzel Boston,WR,81,0.0162
28,Cashius Howell,EDGE,74,0.0148
28,Jeremiyah Love,RB,47,0.0094
28,Colton Hood,CB,43,0.0086
28,Kevin Concepcion,WR,43,0.0086
28,Chase Bisontis,IOL,40,0.008
28,Emmanuel Pregnon,IOL,40,0.008
28,C.J. Allen,LB,27,0.0054
28,Jadarian Price,RB,20,0.004
28,Kenyon Sadiq,TE,19,0.0038
28,Ty Simpson,QB,15,0.003
28,Sonny Styles,LB,13,0.0026
28,Keldric Faulk,EDGE,11,0.0022
28,Zion Young,EDGE,10,0.002
28,Dillon Thieneman,S,9,0.0018
28,Chris Johnson,CB,8,0.0016
28,Omar Cooper Jr.,WR,7,0.0014
28,Jacob Rodriguez,LB,4,0.0008
28,Jordyn Tyson,WR,4,0.0008
28,Emmanuel McNeil-Warren,S,3,0.0006
28,Makai Lemon,WR,3,0.0006
28,Akheem Mesidor,EDGE,2,0.0004
28,Brandon Cisse,CB,2,0.0004
28,Caleb Downs,S,2,0.0004
28,Francis Mauigoa,OT,2,0.0004
28,Malachi Lawrence,EDGE,2,0.0004
28,Jermod McCoy,CB,1,0.0002
29,Avieon Terrell,CB,930,0.186
29,Cashius Howell,EDGE,868,0.1736
29,T.J. Parker,EDGE,787,0.1574
29,Zion Young,EDGE,482,0.0964
29,Denzel Boston,WR,429,0.0858
29,Colton Hood,CB,346,0.0692
29,Max Iheanachor,OT,158,0.0316
29,Chris Johnson,CB,89,0.0178
29,Akheem Mesidor,EDGE,72,0.0144
29,Kevin Concepcion,WR,71,0.0142
29,Keldric Faulk,EDGE,66,0.0132
29,Emmanuel McNeil-Warren,S,52,0.0104
29,Kadyn Proctor,OT,52,0.0104
29,Dillon Thieneman,S,51,0.0102
29,Blake Miller,OT,48,0.0096
29,C.J. Allen,LB,48,0.0096
29,Omar Cooper Jr.,WR,48,0.0096
29,Monroe Freeling,OT,46,0.0092
29,Spencer Fano,OT,43,0.0086
29,Kayden McDonald,DT,41,0.0082
29,Jermod McCoy,CB,34,0.0068
29,Malachi Lawrence,EDGE,30,0.006
29,Caleb Lomu,OT,26,0.0052
29,Peter Woods,DT,25,0.005
29,Caleb Downs,S,23,0.0046
29,Mansoor Delane,CB,23,0.0046
29,Brandon Cisse,CB,19,0.0038
29,Makai Lemon,WR,17,0.0034
29,Ty Simpson,QB,16,0.0032
29,Kenyon Sadiq,TE,15,0.003
29,Jordyn Tyson,WR,10,0.002
29,Sonny Styles,LB,8,0.0016
29,Caleb Banks,DT,7,0.0014
29,Olaivavega Ioane,IOL,6,0.0012
29,Chase Bisontis,IOL,5,0.001
29,Rueben Bain,EDGE,3,0.0006
29,Emmanuel Pregnon,IOL,2,0.0004
29,Jadarian Price,RB,2,0.0004
29,Christen Miller,DT,1,0.0002
29,Jeremiyah Love,RB,1,0.0002
30,Colton Hood,CB,935,0.187
30,Cashius Howell,EDGE,691,0.1382
30,Denzel Boston,WR,520,0.104
30,T.J. Parker,EDGE,414,0.0828
30,Avieon Terrell,CB,388,0.0776
30,Zion Young,EDGE,319,0.0638
30,Kenyon Sadiq,TE,172,0.0344
30,Chase Bisontis,IOL,165,0.033
30,Chris Johnson,CB,160,0.032
30,Olaivavega Ioane,IOL,160,0.032
30,Emmanuel Pregnon,IOL,150,0.03
30,Emmanuel McNeil-Warren,S,87,0.0174
30,Omar Cooper Jr.,WR,85,0.017
30,C.J. Allen,LB,71,0.0142
30,Kevin Concepcion,WR,71,0.0142
30,Dillon Thieneman,S,68,0.0136
30,Kayden McDonald,DT,67,0.0134
30,Jermod McCoy,CB,48,0.0096
30,Akheem Mesidor,EDGE,47,0.0094
30,Brandon Cisse,CB,42,0.0084
30,Max Iheanachor,OT,34,0.0068
30,Keldric Faulk,EDGE,31,0.0062
30,Caleb Banks,DT,28,0.0056
30,Makai Lemon,WR,27,0.0054
30,Malachi Lawrence,EDGE,27,0.0054
30,R Mason Thomas,EDGE,27,0.0054
30,Jordyn Tyson,WR,23,0.0046
30,Ty Simpson,QB,23,0.0046
30,Peter Woods,DT,22,0.0044
30,Caleb Downs,S,16,0.0032
30,Mansoor Delane,CB,14,0.0028
30,Spencer Fano,OT,13,0.0026
30,Caleb Lomu,OT,10,0.002
30,Blake Miller,OT,8,0.0016
30,Kadyn Proctor,OT,8,0.0016
30,Monroe Freeling,OT,8,0.0016
30,Sonny Styles,LB,7,0.0014
30,Jeremiyah Love,RB,5,0.001
30,Christen Miller,DT,3,0.0006
30,Jacob Rodriguez,LB,3,0.0006
30,Jadarian Price,RB,2,0.0004
30,Rueben Bain,EDGE,1,0.0002
31,Cashius Howell,EDGE,986,0.1972
31,Zion Young,EDGE,661,0.1322
31,Max Iheanachor,OT,513,0.1026
31,Kayden McDonald,DT,464,0.0928
31,T.J. Parker,EDGE,457,0.0914
31,Denzel Boston,WR,347,0.0694
31,Caleb Banks,DT,255,0.051
31,Kenyon Sadiq,TE,172,0.0344
31,C.J. Allen,LB,140,0.028
31,Blake Miller,OT,110,0.022
31,Peter Woods,DT,87,0.0174
31,Colton Hood,CB,71,0.0142
31,Kadyn Proctor,OT,67,0.0134
31,Keldric Faulk,EDGE,67,0.0134
31,Akheem Mesidor,EDGE,63,0.0126
31,Omar Cooper Jr.,WR,63,0.0126
31,Kevin Concepcion,WR,54,0.0108
31,Malachi Lawrence,EDGE,49,0.0098
31,Spencer Fano,OT,45,0.009
31,Caleb Lomu,OT,39,0.0078
31,Monroe Freeling,OT,39,0.0078
31,Chris Johnson,CB,38,0.0076
31,R Mason Thomas,EDGE,34,0.0068
31,Ty Simpson,QB,33,0.0066
31,Avieon Terrell,CB,17,0.0034
31,Christen Miller,DT,15,0.003
31,Jordyn Tyson,WR,12,0.0024
31,Dillon Thieneman,S,11,0.0022
31,Emmanuel Pregnon,IOL,11,0.0022
31,Makai Lemon,WR,11,0.0022
31,Olaivavega Ioane,IOL,11,0.0022
31,Sonny Styles,LB,11,0.0022
31,Emmanuel McNeil-Warren,S,9,0.0018
31,Jacob Rodriguez,LB,9,0.0018
31,Brandon Cisse,CB,8,0.0016
31,Chase Bisontis,IOL,8,0.0016
31,Anthony Hill Jr.,LB,6,0.0012
31,Jermod McCoy,CB,2,0.0004
31,Caleb Downs,S,1,0.0002
31,Jadarian Price,RB,1,0.0002
31,Jeremiyah Love,RB,1,0.0002
31,Mansoor Delane,CB,1,0.0002
31,Rueben Bain,EDGE,1,0.0002
32,Colton Hood,CB,1081,0.2162
32,Zion Young,EDGE,991,0.1982
32,Chris Johnson,CB,687,0.1374
32,Cashius Howell,EDGE,518,0.1036
32,Avieon Terrell,CB,278,0.0556
32,Chase Bisontis,IOL,243,0.0486
32,Malachi Lawrence,EDGE,210,0.042
32,Brandon Cisse,CB,191,0.0382
32,C.J. Allen,LB,102,0.0204
32,T.J. Parker,EDGE,97,0.0194
32,Emmanuel Pregnon,IOL,65,0.013
32,Max Iheanachor,OT,62,0.0124
32,Olaivavega Ioane,IOL,62,0.0124
32,Akheem Mesidor,EDGE,55,0.011
32,Keldric Faulk,EDGE,45,0.009
32,Kayden McDonald,DT,42,0.0084
32,Ty Simpson,QB,35,0.007
32,Denzel Boston,WR,34,0.0068
32,R Mason Thomas,EDGE,33,0.0066
32,Jermod McCoy,CB,32,0.0064
32,Caleb Banks,DT,24,0.0048
32,Blake Miller,OT,12,0.0024
32,Kenyon Sadiq,TE,11,0.0022
32,Emmanuel McNeil-Warren,S,9,0.0018
32,Jadarian Price,RB,9,0.0018
32,Monroe Freeling,OT,8,0.0016
32,Caleb Lomu,OT,7,0.0014
32,Dillon Thieneman,S,7,0.0014
32,Kadyn Proctor,OT,7,0.0014
32,Mansoor Delane,CB,7,0.0014
32,Kevin Concepcion,WR,5,0.001
32,Christen Miller,DT,4,0.0008
32,Omar Cooper Jr.,WR,4,0.0008
32,Sonny Styles,LB,4,0.0008
32,Jordyn Tyson,WR,3,0.0006
32,Peter Woods,DT,3,0.0006
32,Spencer Fano,OT,3,0.0006
32,Caleb Downs,S,2,0.0004
32,Jacob Rodriguez,LB,2,0.0004
32,Jeremiyah Love,RB,2,0.0004
32,Anthony Hill Jr.,LB,1,0.0002
32,Lee Hunter,DT,1,0.0002
32,Makai Lemon,WR,1,0.0002
32,Rueben Bain,EDGE,1,0.0002
