player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Tez Johnson,123709,WR,TB,1,7.3,0,83.3,100.0,1,1,0,16.7,1,3,30,0,45.8,68.0,65.2,,64.6,0.0,0,0,16,0.0,0,26,0,5,100.0,26,34.6,9,96.5,6,0,65.4,17,43,10,2.0,8.6,1.65
Courtland Sutton,48164,WR,DEN,1,16.0,0,66.7,100.0,1,1,1,20.0,1,3,10,0,45.8,68.0,64.7,,69.8,0.0,0,0,39,0.0,0,32,1,4,87.5,28,28.1,9,104.2,6,0,71.9,23,67,9,2.3,16.8,2.39
Xavier Hutchinson,122518,WR,HST,1,8.5,0,83.3,100.0,1,1,0,0.0,0,3,13,0,73.4,68.0,75.8,65.6,76.1,0.0,0,0,30,2.7,1,37,0,5,89.2,33,16.2,6,154.2,6,1,83.8,31,69,23,4.6,13.8,2.09
DJ Moore,48267,WR,CHI,1,9.2,1,66.7,100.0,1,1,0,0.0,0,3,6,0,72.1,69.4,61.4,,68.0,0.0,0,0,42,0.0,0,38,0,4,97.4,37,34.2,13,108.3,6,0,63.2,24,73,39,9.8,18.3,1.97
Deebo Samuel,48274,WR,WAS,1,3.2,0,50.0,0.0,0,1,0,25.0,1,0,32,0,36.2,67.4,47.9,,48.4,0.0,0,1,6,0.0,0,26,0,3,100.0,26,50.0,13,16.7,6,0,50.0,13,11,12,4.0,3.7,0.42
Romeo Doubs,84329,WR,GB,1,18.2,1,50.0,33.3,1,3,0,0.0,0,3,12,0,72.1,72.8,75.2,,74.2,0.0,0,0,24,0.0,0,33,0,3,97.0,32,18.2,6,74.3,6,0,81.8,27,44,12,4.0,14.7,1.38
Braxton Berrios,47961,WR,HST,1,5.4,2,100.0,,0,0,0,0.0,0,3,13,0,73.4,68.0,71.4,,75.7,0.0,0,0,14,0.0,0,17,0,5,94.1,16,70.6,12,98.3,5,0,29.4,5,38,11,2.2,7.6,2.38
Kayshon Boutte,124087,WR,NE,1,20.4,0,60.0,,0,0,0,25.0,1,2,19,0,36.2,65.8,66.6,65.7,65.9,0.0,0,0,39,3.0,1,33,0,3,90.9,30,24.2,8,143.8,5,1,75.8,25,75,1,0.3,25.0,2.5
David Njoku,11784,TE,CLV,1,6.6,0,80.0,100.0,1,1,0,0.0,0,2,8,0,72.1,67.0,74.0,76.4,74.1,46.2,12,1,20,7.7,2,26,0,4,84.6,22,46.2,12,97.5,5,1,7.7,2,37,15,3.8,9.3,1.68
Stefon Diggs,9579,WR,NE,1,5.4,0,60.0,,0,0,0,0.0,0,1,19,0,70.5,65.8,54.1,,54.2,0.0,0,1,8,0.0,0,25,1,3,88.0,22,28.0,7,64.6,5,1,72.0,18,14,4,1.3,4.7,0.64
Devaughn Vele,100637,WR,NO,1,14.2,0,20.0,,0,0,0,0.0,0,1,20,0,64.7,61.2,56.2,66.2,56.5,3.1,1,0,10,3.1,1,32,0,1,93.8,30,40.6,13,39.6,5,0,56.3,18,10,2,2.0,10.0,0.33
Darius Slayton,25578,WR,NYG,1,14.6,0,40.0,50.0,1,2,0,33.3,1,1,21,0,36.2,65.8,48.6,,49.0,0.0,0,0,19,0.0,0,23,1,2,95.7,22,26.1,6,57.1,5,0,73.9,17,26,13,6.5,13.0,1.18
Christian McCaffrey,11763,HB,SF,1,2.2,2,60.0,0.0,0,1,0,0.0,0,3,28,0,70.5,73.7,65.6,84.1,63.4,0.0,0,0,27,10.8,4,37,0,3,89.2,33,18.9,7,87.9,5,0,2.7,1,43,40,13.3,14.3,1.3
Alec Pierce,78038,WR,IND,1,27.2,0,40.0,100.0,1,1,0,0.0,0,2,14,0,68.3,64.0,70.0,,67.0,0.0,0,0,50,0.0,0,30,0,2,100.0,30,13.3,4,87.5,5,0,86.7,26,69,4,2.0,34.5,2.3
Isaiah Davis,138299,HB,NYJ,1,-0.6,1,100.0,,0,0,0,0.0,0,1,22,0,74.6,73.6,79.7,82.8,88.7,0.0,0,0,26,23.8,5,21,0,5,71.4,15,9.5,2,103.3,5,0,4.8,1,44,47,9.4,8.8,2.93
Cade Otton,61071,TE,TB,1,4.2,2,80.0,0.0,0,1,0,20.0,1,2,30,0,41.6,67.0,57.3,71.6,60.6,51.9,14,0,21,18.5,5,27,0,4,81.5,22,33.3,9,100.0,5,0,11.1,3,40,26,6.5,10.0,1.82
Keenan Allen,7857,WR,LAC,1,11.0,1,80.0,0.0,0,1,0,0.0,0,4,27,0,72.1,67.0,87.8,,84.3,0.0,0,0,17,0.0,0,17,0,4,100.0,17,35.3,6,103.3,5,0,64.7,11,44,9,2.3,11.0,2.59
Tyler Warren,129798,TE,IND,1,6.4,0,80.0,50.0,1,2,0,20.0,1,3,14,0,42.1,67.0,72.6,68.2,72.6,48.4,15,0,20,6.5,2,31,0,4,93.5,29,35.5,11,110.8,5,0,3.2,1,53,40,10.0,13.3,1.83
Colston Loveland,158540,TE,CHI,1,9.8,1,60.0,0.0,0,1,0,0.0,0,2,6,0,70.5,65.8,64.0,79.3,61.5,43.2,16,0,18,13.5,5,37,1,3,86.5,32,29.7,11,83.8,5,0,27.0,10,38,18,6.0,12.7,1.19
Dylan Sampson,163772,HB,CLV,1,1.0,1,100.0,,0,0,0,0.0,0,1,8,0,73.4,71.9,56.7,26.3,64.6,4.8,1,0,11,19.0,4,21,0,5,81.0,17,9.5,2,90.8,5,0,9.5,2,29,24,4.8,5.8,1.71
Roman Wilson,129604,WR,PIT,1,19.6,0,80.0,50.0,1,2,0,0.0,0,3,25,0,72.1,67.0,77.7,,76.1,0.0,0,0,45,0.0,0,23,0,4,91.3,21,17.4,4,158.3,5,1,82.6,19,74,4,1.0,18.5,3.52
Oronde Gadsden II,144046,TE,LAC,1,11.0,0,100.0,,0,0,0,0.0,0,3,27,0,73.4,68.0,70.7,68.0,84.8,57.6,19,0,40,6.1,2,33,1,5,93.9,31,30.3,10,158.3,5,1,12.1,4,77,26,5.2,15.4,2.48
Malik Washington,97108,WR,MIA,1,3.4,1,80.0,100.0,2,2,0,0.0,0,2,17,0,72.1,71.9,67.2,,67.3,5.0,1,0,17,0.0,0,20,0,4,90.0,18,50.0,10,136.3,5,1,45.0,9,36,21,5.3,9.0,2.0
Wan'Dale Robinson,101735,WR,NYG,1,14.0,0,75.0,,0,0,0,0.0,0,1,21,0,70.5,65.8,56.2,39.6,59.3,0.0,0,0,34,3.1,1,32,1,3,93.8,30,75.0,24,114.6,4,0,25.0,8,48,19,6.3,16.0,1.6
Evan Engram,11778,TE,DEN,1,4.5,0,100.0,,0,0,0,0.0,0,4,10,0,72.1,67.0,76.7,67.1,77.9,57.1,12,0,11,4.8,1,21,0,4,81.0,17,38.1,8,104.2,4,0,4.8,1,36,18,4.5,9.0,2.12
Jalen Coker,143068,WR,CAR,1,6.5,0,75.0,100.0,1,1,0,0.0,0,3,5,0,70.5,65.8,71.1,,70.2,0.0,0,1,22,0.0,0,27,0,3,96.3,26,59.3,16,62.5,4,0,40.7,11,36,8,2.7,12.0,1.38
Theo Johnson,129787,TE,NYG,1,9.0,0,75.0,50.0,1,2,0,25.0,1,2,21,0,36.8,65.8,53.2,28.7,58.5,12.5,4,0,12,3.1,1,32,0,3,93.8,30,56.3,18,85.4,4,0,28.1,9,20,3,1.0,6.7,0.67
Noah Gray,60878,TE,KC,1,9.3,0,50.0,,0,0,0,0.0,0,1,16,0,68.3,64.0,67.2,51.0,66.0,52.4,11,0,15,19.0,4,21,0,2,71.4,15,23.8,5,67.7,4,0,19.0,4,23,13,6.5,11.5,1.53
Woody Marks,124179,HB,HST,1,-1.5,2,100.0,,0,0,0,0.0,0,1,13,0,72.1,75.2,71.9,,73.5,0.0,0,0,50,0.0,0,17,0,4,100.0,17,0.0,0,117.7,4,0,5.9,1,49,55,13.8,12.3,2.88
Isaiah Williams,97156,WR,NYJ,1,2.5,0,75.0,,0,0,0,0.0,0,2,22,0,70.5,75.8,74.8,,68.8,0.0,0,0,15,0.0,0,16,0,3,100.0,16,81.3,13,96.9,4,0,18.8,3,31,18,6.0,10.3,1.94
Isaiah Bond,163586,WR,CLV,1,23.5,0,0.0,0.0,0,2,0,,0,0,8,0,,,45.7,,51.5,0.0,0,1,0,0.0,0,21,0,0,95.2,20,57.1,12,0.0,4,0,42.9,9,0,0,,,0.0
Saquon Barkley,45791,HB,PHI,1,-3.0,0,100.0,,0,0,0,0.0,0,2,24,0,72.1,76.0,83.1,73.8,66.4,0.0,0,0,12,10.0,2,20,0,4,90.0,18,10.0,2,131.3,4,1,0.0,0,24,36,9.0,6.0,1.33
Kendrick Bourne,12270,WR,SF,1,18.0,0,75.0,,0,0,0,25.0,1,2,28,0,36.8,65.8,55.1,,58.0,0.0,0,0,18,0.0,0,32,0,3,96.9,31,18.8,6,110.4,4,0,81.3,26,44,-1,-0.3,14.7,1.42
Pat Bryant,144800,WR,DEN,1,17.0,0,50.0,100.0,1,1,0,0.0,0,2,10,0,68.3,64.0,70.6,,72.2,0.0,0,1,24,0.0,0,18,0,2,88.9,16,50.0,9,85.4,4,1,50.0,9,40,2,1.0,20.0,2.5
Aaron Jones,11937,HB,MIN,1,-1.8,0,50.0,0.0,0,1,0,0.0,0,1,18,0,68.3,70.9,57.6,16.7,65.1,0.0,0,0,13,9.5,2,21,0,2,85.7,18,0.0,0,59.4,4,0,4.8,1,15,27,13.5,7.5,0.83
George Kittle,11901,TE,SF,1,8.3,0,100.0,100.0,1,1,0,0.0,0,2,28,0,72.1,67.0,78.4,68.5,73.4,44.4,16,0,17,2.8,1,36,0,4,94.4,34,50.0,18,151.0,4,1,5.6,2,43,14,3.5,10.8,1.26
Keon Coleman,144949,WR,BUF,1,6.3,0,75.0,0.0,0,1,0,0.0,0,3,4,0,70.5,68.2,74.3,,72.9,0.0,0,0,14,0.0,0,20,0,3,95.0,19,30.0,6,95.8,4,0,70.0,14,30,10,3.3,10.0,1.58
Jonnu Smith,11855,TE,PIT,1,10.3,0,50.0,0.0,0,1,0,0.0,0,0,25,0,68.3,64.0,48.6,71.0,45.0,51.7,15,0,10,10.3,3,29,0,2,79.3,23,41.4,12,61.5,4,0,6.9,2,17,11,5.5,8.5,0.74
Tyler Johnson,48054,WR,NYJ,1,18.0,1,75.0,100.0,1,1,0,0.0,0,3,22,0,70.5,65.8,70.8,,71.6,0.0,0,0,34,0.0,0,34,0,3,94.1,32,35.3,12,156.3,4,1,64.7,22,64,18,6.0,21.3,2.0
Jordan Addison,123000,WR,MIN,1,11.0,1,75.0,0.0,0,1,0,0.0,0,2,18,0,70.5,65.8,68.6,,67.9,0.0,0,0,15,0.0,0,32,0,3,96.9,31,34.4,11,131.3,4,1,62.5,20,26,7,2.3,8.7,0.84
Chigoziem Okonkwo,84000,TE,TEN,1,9.0,0,100.0,100.0,1,1,0,0.0,0,2,31,0,72.1,67.0,65.5,74.1,64.8,34.5,10,0,23,6.9,2,29,0,4,79.3,23,34.5,10,118.8,4,0,31.0,9,53,17,4.3,13.3,2.3
Pat Freiermuth,84085,TE,PIT,1,3.3,0,75.0,0.0,0,1,0,0.0,0,0,25,0,72.1,67.0,56.2,65.5,55.9,23.8,5,0,6,4.8,1,21,1,3,76.2,16,61.9,13,78.1,4,0,14.3,3,13,4,1.3,4.3,0.81
Terry McLaurin,48229,WR,WAS,1,18.5,0,75.0,100.0,1,1,0,0.0,0,3,32,0,70.5,65.8,89.9,,87.4,0.0,0,0,25,0.0,0,16,0,3,100.0,16,25.0,4,156.3,4,1,75.0,12,54,0,0.0,18.0,3.38
Darnell Mooney,48236,WR,ATL,1,17.5,0,25.0,0.0,0,1,0,50.0,1,1,2,0,28.8,61.2,50.0,,50.5,0.0,0,0,11,0.0,0,31,0,1,96.8,30,32.3,10,39.6,4,0,67.7,21,11,0,0.0,11.0,0.37
Christian Watson,66581,WR,GB,1,18.0,0,100.0,100.0,2,2,0,0.0,0,3,12,0,72.1,67.0,79.6,,79.5,8.0,2,0,33,0.0,0,25,0,4,96.0,24,28.0,7,118.8,4,0,64.0,16,85,13,3.3,21.3,3.54
Elijah Moore,84302,WR,BUF,1,10.0,0,25.0,50.0,1,2,0,50.0,1,1,4,0,28.8,61.2,58.3,,53.7,0.0,0,0,14,0.0,0,13,0,1,100.0,13,46.2,6,41.7,4,0,53.8,7,14,0,0.0,14.0,1.08
Josh Downs,122832,WR,IND,1,10.3,0,100.0,100.0,1,1,0,0.0,0,3,14,0,70.5,65.8,72.7,,72.2,0.0,0,0,18,0.0,0,23,0,3,100.0,23,69.6,16,158.3,3,1,30.4,7,39,8,2.7,13.0,1.7
Brandin Cooks,8655,WR,NO,1,6.3,0,100.0,100.0,1,1,0,0.0,0,2,20,0,70.5,65.8,60.3,,59.9,0.0,0,0,11,0.0,0,40,0,3,100.0,40,42.5,17,97.2,3,0,57.5,23,22,3,1.0,7.3,0.55
Demarcus Robinson,10760,WR,SF,1,7.7,0,66.7,100.0,1,1,0,0.0,0,1,28,0,70.5,65.8,60.4,,60.1,0.0,0,0,6,0.0,0,25,0,2,92.0,23,52.0,13,70.1,3,0,48.0,12,5,1,0.5,2.5,0.22
David Sills V,34579,WR,ATL,1,9.7,0,66.7,,0,0,0,0.0,0,0,2,0,68.3,64.0,56.6,,56.3,0.0,0,0,12,0.0,0,33,0,2,97.0,32,42.4,14,77.1,3,0,57.6,19,14,6,3.0,7.0,0.44
Devin Duvernay,40006,WR,CHI,1,17.3,0,33.3,50.0,1,2,0,0.0,0,0,6,0,64.7,71.1,53.3,,54.5,0.0,0,0,2,0.0,0,9,0,1,100.0,9,66.7,6,42.4,3,0,33.3,3,2,0,0.0,2.0,0.22
Noah Fant,42388,TE,CIN,1,4.0,0,100.0,,0,0,0,0.0,0,3,7,0,70.5,65.8,81.2,,83.8,68.8,11,0,16,0.0,0,16,0,3,93.8,15,31.3,5,118.8,3,0,0.0,0,41,29,9.7,13.7,2.73
Josh Jacobs,45953,HB,GB,1,-4.0,0,100.0,,0,0,0,0.0,0,0,12,0,70.5,75.4,45.2,28.7,61.6,0.0,0,0,8,33.3,7,21,0,3,66.7,14,0.0,0,83.3,3,0,4.8,1,12,24,8.0,4.0,0.86
Dallas Goedert,47272,TE,PHI,1,4.3,1,100.0,,0,0,0,0.0,0,2,24,0,70.5,67.9,71.1,,68.5,33.3,7,0,17,0.0,0,21,0,3,95.2,20,38.1,8,145.1,3,2,28.6,6,28,15,5.0,9.3,1.4
Dalton Schultz,47304,TE,HST,1,9.7,0,66.7,,0,0,0,0.0,0,1,13,0,68.3,64.0,51.8,70.8,52.2,69.2,27,0,17,7.7,3,39,0,2,84.6,33,25.6,10,91.0,3,0,5.1,2,24,13,6.5,12.0,0.73
Mark Andrews,47436,TE,BLT,1,9.3,0,100.0,,0,0,0,0.0,0,1,3,1,72.1,15.0,49.8,71.9,48.7,26.3,5,0,24,15.8,3,19,1,3,73.7,14,73.7,14,113.9,3,0,0.0,0,34,6,2.0,11.3,2.43
KaVontae Turpin,47658,WR,DAL,1,2.3,3,33.3,,0,0,0,50.0,1,0,9,0,28.8,69.5,40.4,,41.2,0.0,0,0,-2,0.0,0,20,0,1,95.0,19,85.0,17,42.4,3,0,15.0,3,-2,0,0.0,-2.0,-0.11
Nick Westbrook-Ikhine,47861,WR,MIA,1,8.3,0,33.3,,0,0,0,50.0,1,1,17,0,29.9,64.0,51.7,,53.6,0.0,0,0,18,0.0,0,20,0,1,90.0,18,30.0,6,54.9,3,0,70.0,14,18,4,4.0,18.0,1.0
Jerry Jeudy,61103,WR,CLV,1,17.0,0,0.0,0.0,0,1,0,,0,0,8,0,,,50.0,,50.5,0.0,0,0,0,0.0,0,35,0,0,94.3,33,20.0,7,39.6,3,0,80.0,28,0,0,,,0.0
Chase Brown,77787,HB,CIN,1,1.7,1,100.0,100.0,1,1,0,0.0,0,1,7,0,72.1,75.2,86.9,76.4,90.0,0.0,0,0,19,10.0,2,20,0,3,85.0,17,5.0,1,150.7,3,1,5.0,1,32,27,9.0,10.7,1.88
Luke Schoonmaker,84005,TE,DAL,1,3.0,0,66.7,0.0,0,1,0,0.0,0,2,9,0,68.3,64.0,76.7,72.2,74.5,68.8,11,0,14,6.3,1,16,0,2,93.8,15,12.5,2,92.4,3,0,18.8,3,25,17,8.5,12.5,1.67
Rashod Bateman,84296,WR,BLT,1,17.7,1,66.7,100.0,1,1,0,0.0,0,1,3,0,68.3,64.0,73.5,,70.7,0.0,0,0,36,0.0,0,21,0,2,90.5,19,14.3,3,109.7,3,0,85.7,18,51,7,3.5,25.5,2.68
