player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
J.K. Dobbins,57366,HB,LAC,1,9,2,0,0.0,0,0,26,0,0,2,18,44.4,0,2,27,0,9,72.7,59.9,75.1,,47.0,52.9,64.5,,8,0,0,0,15,9,0,0,0,9,0,26,18,2.0,2.9,0.0,0
Ty Johnson,45769,HB,BUF,1,9,4,0,0.0,0,0,44,0,0,4,37,149.5,1,2,4,0,1,74.8,73.5,76.8,,77.4,66.0,72.9,60.0,11,0,26,2,16,15,0,0,2,11,0,44,37,4.11,4.9,1.63,8
Josh Allen,46601,QB,BUF,1,8,1,0,0.0,0,0,22,0,0,0,9,0.0,0,5,4,0,2,79.0,90.0,79.4,85.5,,,76.1,60.0,9,0,0,0,0,37,24,4,0,4,0,46,17,2.13,5.8,,0
Austin Ekeler,12164,HB,WAS,1,8,2,0,0.0,0,0,27,0,1,2,22,75.0,1,2,32,0,2,72.7,71.7,80.5,,77.7,84.3,59.3,57.4,12,0,26,3,18,13,0,0,4,11,0,27,22,2.75,3.4,1.44,5
Javonte Williams,77803,HB,DEN,1,7,2,0,0.0,0,0,29,0,0,2,20,63.5,0,0,10,0,3,72.3,61.3,77.7,,71.5,57.0,61.2,60.0,6,0,14,2,16,8,0,0,2,9,0,29,20,2.86,4.1,0.88,4
Gus Edwards,46027,HB,LAC,1,7,1,0,0.0,0,0,22,0,0,1,18,36.7,0,1,27,0,4,71.4,58.0,68.9,,,59.9,58.5,,8,0,0,0,0,7,0,0,0,7,0,22,18,2.57,3.1,,3
C.J. Stroud,129759,QB,HST,1,7,1,0,0.0,0,0,0,0,0,0,1,0.0,1,2,13,1,0,29.7,58.6,79.4,54.7,,58.9,69.5,60.0,27,0,0,0,1,30,40,4,0,3,0,40,36,5.14,5.7,0.0,0
Baker Mayfield,46518,QB,TB,1,7,2,0,0.0,0,0,-1,0,0,0,2,0.0,1,1,30,1,0,26.3,68.3,77.8,80.8,,,35.7,60.0,18,0,0,0,0,21,21,4,0,3,0,20,22,3.14,2.9,,2
Jalen Hurts,40291,QB,PHI,1,6,2,1,41.7,15,0,28,0,0,2,26,208.0,1,2,24,0,3,78.2,66.0,78.7,56.4,,,75.7,60.0,15,0,0,0,0,34,8,1,0,5,0,36,27,4.5,6.0,,0
Justice Hill,45865,HB,BLT,1,6,3,0,0.0,0,0,12,0,0,3,15,75.0,0,1,3,0,2,72.4,65.8,80.3,,74.6,68.7,64.2,58.5,5,0,13,4,15,13,0,0,4,10,0,12,15,2.5,2.0,0.87,4
Najee Harris,57121,HB,PIT,1,6,0,0,0.0,0,0,17,0,3,0,12,66.7,0,1,25,0,3,72.0,57.7,0.0,,16.0,89.8,54.9,,5,1,41,3,13,6,0,0,3,9,0,17,12,2.0,2.8,3.15,3
Cam Akers,57206,HB,MIN,1,5,0,1,66.7,26,0,39,0,0,0,8,0.0,1,1,18,0,2,69.7,80.1,72.9,,72.4,53.4,80.2,,26,0,0,0,5,5,0,0,0,5,0,39,8,1.6,7.8,0.0,3
Bo Nix,97790,QB,DEN,1,4,2,0,0.0,0,0,2,0,0,0,1,0.0,3,4,10,0,0,77.4,85.2,77.4,75.0,,,88.6,60.0,18,0,0,0,0,13,41,3,0,1,0,43,19,4.75,10.8,,0
Sam Darnold,29048,QB,MIN,1,4,2,0,0.0,0,0,2,0,0,0,1,0.0,1,3,18,1,0,35.8,54.9,79.4,48.5,,,86.8,60.0,17,0,0,0,0,21,17,1,0,3,0,19,15,3.75,4.8,,0
Emanuel Wilson,154173,HB,GB,1,3,1,0,0.0,0,0,6,1,1,1,5,83.3,0,0,12,0,1,68.2,45.0,73.1,,,39.2,51.9,,4,0,23,1,8,3,0,0,3,4,0,6,5,1.67,2.0,2.88,2
Russell Wilson,7077,QB,PIT,1,3,1,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,25,0,0,78.7,81.4,77.7,83.8,,,51.4,60.0,5,0,0,0,0,8,7,2,0,1,0,6,12,4.0,2.0,,0
Mitch Trubisky,11757,QB,BUF,1,3,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,4,0,0,67.2,61.5,69.9,,,,60.5,60.0,-1,0,0,0,0,5,0,0,0,3,0,-3,0,0.0,-1.0,,0
Ronnie Rivers,57208,HB,LA,1,3,1,0,0.0,0,0,8,0,0,1,5,55.6,0,0,26,0,2,68.6,68.3,69.8,,,58.3,67.4,60.0,5,0,0,0,2,5,0,0,0,3,0,8,5,1.67,2.7,0.0,1
Kenneth Gainwell,77737,HB,PHI,1,3,0,0,0.0,0,0,14,0,0,0,7,0.0,0,2,24,0,2,67.2,64.8,72.6,,,55.6,65.5,60.0,6,0,0,0,5,5,0,0,0,3,0,14,7,2.33,4.7,0.0,1
Tyler Badie,83714,HB,DEN,1,2,0,0,0.0,0,0,8,0,0,0,5,0.0,0,0,10,0,0,65.2,63.4,67.3,,,60.0,62.7,,7,0,0,0,1,2,0,0,0,2,0,8,5,2.5,4.0,0.0,2
Mark Andrews,47436,TE,BLT,1,2,0,0,0.0,0,0,5,0,0,0,2,0.0,0,2,3,0,0,69.7,77.0,79.0,,,68.1,76.6,68.4,3,0,27,2,20,24,0,0,3,4,0,5,2,1.0,2.5,1.35,0
Tucker Kraft,104034,TE,GB,1,2,0,0,0.0,0,0,10,0,0,0,9,0.0,0,2,12,0,0,70.0,62.9,80.3,,66.2,61.7,70.6,53.5,8,0,26,5,34,24,0,0,5,7,0,10,9,4.5,5.0,0.76,0
Marvin Mims Jr.,122937,WR,DEN,1,2,0,0,0.0,0,0,1,0,0,0,5,0.0,0,1,10,0,0,68.5,50.8,78.4,,,52.8,56.5,61.7,4,0,12,2,21,8,0,0,4,4,0,1,5,2.5,0.5,0.57,0
Jordan Love,40306,QB,GB,1,2,1,0,0.0,0,0,-1,0,0,0,0,0.0,1,0,12,0,0,79.4,54.7,78.9,52.1,,,68.2,60.1,11,0,0,0,0,25,11,1,0,1,0,10,4,2.0,5.0,,0
Dameon Pierce,83659,HB,HST,1,2,0,0,0.0,0,0,15,0,0,0,7,0.0,1,1,13,0,1,65.2,65.5,68.3,,,58.2,64.4,60.0,13,0,0,0,2,4,0,0,0,2,0,15,7,3.5,7.5,0.0,1
Jaleel McLaughlin,138346,HB,DEN,1,2,0,0,0.0,0,0,-2,0,0,0,3,0.0,0,0,10,0,0,66.7,57.6,70.0,,,61.7,57.4,60.0,1,0,0,1,5,3,0,0,1,3,0,-2,3,1.5,-1.0,0.0,2
Jaylen Warren,98692,HB,PIT,1,2,0,0,0.0,0,0,6,0,0,0,5,0.0,0,1,25,0,1,69.4,60.9,74.6,,35.3,65.3,61.3,60.0,4,0,19,4,16,3,0,0,4,6,0,6,5,2.5,3.0,1.19,1
Matthew Stafford,4924,QB,LA,1,2,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,26,0,0,77.9,78.2,78.3,76.9,,,60.0,60.0,0,0,0,0,0,23,0,0,0,2,0,-1,0,0.0,-0.5,,0
Puka Nacua,100632,WR,LA,1,1,1,0,0.0,0,0,7,1,2,1,10,500.0,0,0,26,0,0,69.1,70.8,80.2,,,68.8,63.1,54.5,7,0,44,5,28,16,0,0,9,6,0,7,10,10.0,7.0,1.57,0
Steven Sims,48341,WR,BLT,1,1,0,1,100.0,15,0,15,0,0,0,6,0.0,1,1,3,0,0,70.6,65.5,74.6,,,60.0,63.1,58.7,15,0,0,0,1,12,0,0,0,1,0,15,6,6.0,15.0,0.0,0
Hassan Haskins,83701,HB,LAC,1,1,0,0,0.0,0,0,5,0,0,0,3,0.0,0,1,27,0,0,61.9,56.6,75.8,,74.2,53.5,62.6,44.0,5,0,0,0,10,1,0,0,1,1,0,5,3,3.0,5.0,0.0,1
Dare Ogunbowale,12329,HB,HST,1,1,1,0,0.0,0,0,5,0,0,1,5,500.0,0,0,13,0,0,61.9,66.0,74.4,,78.1,54.3,62.6,,5,0,0,0,11,1,0,0,0,1,0,5,5,5.0,5.0,0.0,1
Derius Davis,78196,WR,LAC,1,1,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,27,1,0,19.1,47.6,75.7,,,49.1,,59.9,-3,0,4,1,6,4,0,0,1,2,0,-3,0,0.0,-3.0,0.67,0
Ray Davis,101072,HB,BUF,1,1,0,0,0.0,0,0,3,0,0,0,2,0.0,0,0,4,0,0,65.2,58.8,72.5,,,55.7,59.9,,3,0,0,0,4,2,0,0,0,1,0,3,2,2.0,3.0,0.0,1
Jeremy McNichols,11917,HB,WAS,1,1,0,0,0.0,0,0,1,0,0,0,2,0.0,0,0,32,0,1,61.9,57.1,74.1,,74.1,56.8,59.2,58.1,1,0,0,0,2,6,0,0,0,1,0,1,2,2.0,1.0,0.0,0
Rachaad White,131633,HB,TB,1,1,0,0,0.0,0,0,1,0,1,0,2,66.7,0,0,30,0,1,71.1,59.8,77.5,,79.1,58.6,59.7,60.0,1,0,14,2,13,2,0,0,2,3,0,1,2,2.0,1.0,1.08,0
Marcus Mariota,9435,QB,WAS,1,1,0,0,0.0,0,0,2,0,0,0,0,0.0,0,1,32,0,0,61.9,66.5,64.6,,,,62.6,,2,0,0,0,0,1,0,0,0,1,0,2,0,0.0,2.0,,0
