player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Taysom Hill,12112,TE,NO,1,4,1,1,96.7,29,0,30,0,0,1,25,156.3,1,1,20,0,4,69.4,53.8,72.5,59.8,,57.6,60.0,60.0,29,0,0,0,3,5,0,0,0,4,0,30,25,6.25,7.5,0.0,0
Matthew Stafford,4924,QB,LA,1,4,0,0,0.0,0,0,-4,0,0,0,0,0.0,0,0,26,0,0,79.3,85.0,79.7,83.5,,,61.0,60.0,-1,0,0,0,0,44,0,0,0,4,0,-4,0,0.0,-1.0,,0
Mac Jones,60323,QB,SF,1,4,0,0,0.0,0,0,1,0,0,0,0,0.0,0,1,28,1,0,26.7,62.3,79.0,62.1,,,58.1,60.1,2,0,0,0,0,36,3,2,0,2,0,4,0,0.0,1.0,,0
Bo Nix,97790,QB,DEN,1,3,0,0,0.0,0,1,11,0,0,0,16,0.0,1,1,10,0,2,79.6,67.5,78.8,65.5,,,65.4,60.0,25,1,0,0,0,22,25,1,0,2,0,36,16,5.33,12.0,,0
George Holani,72154,HB,SEA,1,3,0,0,0.0,0,0,9,0,0,0,2,0.0,0,0,29,0,0,70.5,49.0,65.5,,,,51.7,,7,0,0,0,0,3,0,0,0,3,0,9,2,0.67,3.0,,3
Kenneth Gainwell,77737,HB,PIT,1,3,0,0,0.0,0,0,-1,0,2,0,3,28.6,0,1,25,0,0,70.9,74.2,76.7,,75.0,76.0,68.8,60.0,5,0,35,4,17,4,0,0,5,7,0,-1,3,1.0,-0.3,2.06,3
Brashard Smith,143951,HB,KC,1,3,0,0,0.0,0,0,7,0,0,0,4,0.0,0,0,16,0,0,67.2,46.3,73.6,,,53.6,49.1,60.0,4,0,0,0,5,5,0,0,1,3,0,7,4,1.33,2.3,0.0,2
Devin Neal,144558,HB,NO,1,3,0,0,0.0,0,0,11,0,0,0,6,0.0,0,0,20,0,0,68.2,48.3,75.1,,,54.4,47.7,60.0,4,0,1,1,11,5,0,0,1,4,0,11,6,2.0,3.7,0.09,3
Daniel Jones,39395,QB,IND,1,3,0,0,0.0,0,0,3,0,0,0,1,0.0,0,2,14,3,0,24.7,53.1,79.6,55.9,,,45.0,60.0,2,0,0,0,0,17,1,1,0,2,1,4,4,1.33,1.3,,0
Malik Washington,97108,WR,MIA,1,3,0,0,0.0,0,0,13,0,1,0,6,33.3,0,0,17,1,0,20.3,51.0,77.6,,,61.8,38.5,36.8,7,0,48,3,31,13,0,0,3,6,0,13,6,2.0,4.3,1.55,0
Aaron Rodgers,2241,QB,PIT,1,2,0,0,,0,0,-1,0,0,0,0,0.0,0,0,25,0,0,79.3,70.2,78.8,70.9,,,55.0,60.0,1,0,0,0,0,22,1,1,0,1,0,0,0,0.0,0.0,,0
Ty Johnson,45769,HB,BUF,1,2,0,0,0.0,0,0,8,0,0,0,2,0.0,0,1,4,0,0,67.8,74.7,74.4,,,76.2,67.6,60.0,5,0,12,2,10,3,0,0,2,4,1,8,2,1.0,4.0,1.2,2
Mark Andrews,47436,TE,BLT,1,2,0,0,0.0,0,0,4,0,0,0,1,0.0,0,2,3,0,0,67.8,78.1,75.9,,,68.5,69.5,78.8,2,0,22,2,17,11,0,0,2,4,0,4,1,0.5,2.0,1.29,0
Davis Mills,52269,QB,HST,1,2,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,13,0,0,78.3,43.2,0.0,46.8,,,54.1,60.0,7,1,0,0,0,16,7,1,0,1,0,7,6,3.0,3.5,,0
Clyde Edwards-Helaire,57279,HB,KC,1,2,1,0,0.0,0,0,5,0,0,1,4,100.0,0,0,16,0,0,65.2,64.0,66.3,,,,62.8,,7,0,0,0,0,2,0,0,0,2,0,5,4,2.0,2.5,,2
British Brooks,77714,FB,HST,1,2,0,0,,0,0,0,0,0,0,0,0.0,0,0,13,0,0,65.2,49.2,73.4,,74.9,59.9,56.1,52.6,0,0,0,0,1,8,0,0,0,2,0,0,0,0.0,0.0,0.0,0
Michael Penix Jr.,82134,QB,ATL,1,2,1,0,0.0,0,0,0,0,0,0,,100.0,1,1,2,1,0,40.6,58.8,78.5,56.8,,,66.4,60.0,15,1,0,0,0,14,19,2,0,0,0,19,0,0.0,9.5,,0
Tyler Allgeier,83639,HB,ATL,1,2,0,0,0.0,0,0,6,0,0,0,4,0.0,0,0,2,0,0,65.2,52.7,72.5,,61.8,54.5,53.7,59.1,4,0,0,0,7,5,0,0,0,2,0,6,4,2.0,3.0,0.0,2
Rashee Rice,97605,WR,KC,1,2,0,0,0.0,0,0,6,1,0,0,2,0.0,0,2,16,0,0,69.4,72.6,79.7,,,71.1,63.8,58.7,3,0,80,4,31,16,0,0,8,6,1,6,2,1.0,3.0,2.58,1
RJ Harvey,99622,HB,DEN,1,2,0,0,0.0,0,0,5,0,4,0,1,28.6,0,0,10,0,1,72.1,65.6,75.6,,,77.0,57.1,,3,0,51,5,17,2,0,0,5,7,0,5,1,0.5,2.5,3.0,1
Bryce Young,123943,QB,CAR,1,2,1,0,0.0,0,0,0,0,0,0,,100.0,0,2,5,1,0,28.6,42.6,78.6,37.6,,,69.6,60.0,5,0,0,0,0,32,9,2,0,0,0,9,10,5.0,4.5,,0
C.J. Stroud,129759,QB,HST,1,2,1,0,0.0,0,0,0,0,0,0,,100.0,0,1,13,0,0,73.2,68.1,75.3,67.7,,,60.6,60.0,6,0,0,0,0,9,12,2,0,0,0,12,11,5.5,6.0,,0
Cam Ward,133244,QB,TEN,1,2,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,31,2,0,23.6,40.6,78.0,41.7,,,56.0,60.1,6,0,0,0,0,19,6,1,0,1,0,6,1,0.5,3.0,,1
Troy Franklin,146567,WR,DEN,1,2,0,0,0.0,0,0,-4,0,1,0,2,16.7,0,1,10,0,0,70.0,63.2,79.1,,,62.0,62.3,59.6,2,0,27,4,35,14,0,0,9,6,0,-4,2,1.0,-2.0,0.77,1
Ollie Gordon II,157792,HB,MIA,1,2,0,0,0.0,0,0,6,0,0,0,6,0.0,0,0,17,0,2,66.7,56.3,71.9,,56.9,59.0,57.1,60.0,3,1,3,1,5,4,0,0,1,3,0,6,6,3.0,3.0,0.6,0
Jordan Addison,123000,WR,MIN,1,1,0,1,100.0,16,0,16,1,0,0,7,0.0,1,1,18,0,0,66.2,63.1,78.8,,,61.6,63.0,53.4,16,0,48,2,30,25,0,0,4,3,0,16,7,7.0,16.0,1.6,0
Savion Williams,123101,WR,GB,1,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,12,1,0,17.7,47.3,75.1,,,48.0,,58.6,0,0,12,2,11,8,0,0,2,3,0,0,0,0.0,0.0,1.09,0
Dyami Brown,77986,WR,JAX,1,1,0,0,0.0,0,0,4,1,0,0,3,0.0,0,0,15,0,0,70.4,54.5,78.0,,,58.1,56.3,41.1,4,0,25,3,25,20,0,0,7,4,0,4,3,3.0,4.0,1.0,1
Tahj Brooks,123133,HB,CIN,1,1,0,0,0.0,0,0,1,0,0,0,1,0.0,0,0,7,0,0,68.2,57.6,69.0,,,59.8,59.5,60.0,1,0,0,0,1,2,0,0,0,1,0,1,1,1.0,1.0,0.0,1
Tua Tagovailoa,60326,QB,MIA,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,17,0,0,79.8,68.1,79.0,68.0,,,57.9,60.0,1,1,0,0,0,19,1,1,0,0,0,1,0,0.0,1.0,,0
Connor Heyward,57301,TE,PIT,1,1,0,0,0.0,0,0,4,0,0,0,3,0.0,0,1,25,0,0,65.8,67.3,69.3,,,59.3,62.6,60.0,4,0,0,0,1,3,0,0,0,1,0,4,3,3.0,4.0,0.0,0
Ameer Abdullah,9487,HB,IND,1,1,1,0,0.0,0,0,3,0,0,1,3,150.0,0,0,14,0,1,70.5,69.6,69.2,,,62.1,63.4,,3,0,2,1,4,1,0,0,1,2,0,3,3,3.0,3.0,0.5,0
Malik Davis,57196,HB,DAL,1,1,0,0,0.0,0,0,3,0,0,0,3,0.0,0,1,9,0,0,61.9,51.7,67.9,,55.1,59.9,56.5,,3,0,0,0,1,1,0,0,0,1,0,3,3,3.0,3.0,0.0,1
Deebo Samuel,48274,WR,WAS,1,1,0,0,0.0,0,0,3,0,1,0,2,33.3,0,0,32,0,1,70.9,70.2,79.7,,61.8,69.6,59.7,60.7,3,0,41,5,27,13,0,0,6,6,0,3,2,2.0,3.0,1.52,0
Jaylin Noel,125155,WR,HST,1,1,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,13,0,0,73.2,42.6,71.7,,,54.5,56.2,31.4,-3,0,0,0,6,5,0,0,0,1,0,-3,0,0.0,-3.0,0.0,0
AJ Barner,129433,TE,SEA,1,1,0,0,0.0,0,0,1,0,0,0,0,0.0,0,1,29,1,0,15.1,57.4,74.3,,59.3,56.4,62.6,51.8,1,0,24,3,19,18,0,0,4,4,1,1,0,0.0,1.0,1.26,0
DJ Moore,48267,WR,CHI,1,1,0,1,100.0,17,0,17,0,1,0,2,40.0,1,1,6,0,0,69.1,74.6,79.3,68.9,,68.6,70.0,56.0,17,1,72,4,35,29,0,0,6,5,1,17,2,2.0,17.0,2.06,0
Jaxon Smith-Njigba,129758,WR,SEA,1,1,1,0,0.0,0,0,11,0,1,1,6,133.3,1,1,29,0,0,70.8,90.3,77.4,,,89.5,63.1,58.8,11,0,129,8,23,8,0,0,9,9,0,11,6,6.0,11.0,5.61,0
Kaleb Johnson,156419,HB,PIT,1,1,0,0,0.0,0,0,4,0,0,0,3,0.0,0,0,25,0,0,64.6,52.0,69.2,,3.6,76.6,56.3,,4,0,9,1,3,1,0,0,1,2,0,4,3,3.0,4.0,3.0,1
KaVontae Turpin,47658,WR,DAL,1,1,0,0,0.0,0,0,3,1,0,0,3,0.0,0,0,9,0,0,75.4,43.0,71.9,,,47.5,56.3,,3,0,10,2,10,1,0,0,3,3,0,3,3,3.0,3.0,1.0,1
Joe Flacco,4332,QB,CIN,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,7,1,0,33.8,79.9,79.2,78.2,,,60.0,60.0,-1,1,0,0,0,15,0,0,0,1,0,-1,0,0.0,-1.0,,0
Justice Hill,45865,HB,BLT,1,1,0,0,0.0,0,0,2,0,1,0,1,33.3,0,0,3,0,1,66.2,65.1,72.5,,74.1,72.7,56.7,60.0,2,0,13,2,8,2,0,0,2,3,0,2,1,1.0,2.0,1.63,0
Greg Dortch,42237,WR,ARZ,1,1,0,0,0.0,0,0,9,0,0,0,4,0.0,0,0,1,0,1,72.4,57.9,72.7,,,53.2,62.8,60.1,9,0,0,0,11,3,0,0,0,1,0,9,4,4.0,9.0,0.0,0
Jimmy Horn Jr.,144483,WR,CAR,1,1,0,0,0.0,0,0,7,0,0,0,1,0.0,0,1,5,0,0,66.7,65.1,75.0,,,56.3,69.5,59.4,7,0,1,1,7,7,0,0,1,2,0,7,1,1.0,7.0,0.14,0
Jordan Love,40306,QB,GB,1,1,0,0,0.0,0,0,1,0,0,0,0,0.0,0,0,12,0,0,79.3,61.5,79.0,62.0,,,56.5,60.0,1,0,0,0,0,25,0,0,0,1,0,1,0,0.0,1.0,,1
Adam Prentice,35639,FB,DEN,1,1,0,0,0.0,0,0,2,0,0,0,2,0.0,0,1,10,0,0,61.9,52.2,72.8,,74.7,58.3,57.4,59.6,2,0,0,0,3,4,0,0,0,1,0,2,2,2.0,2.0,0.0,0
Xavier Worthy,144718,WR,KC,1,1,1,0,0.0,0,0,7,0,2,1,3,225.0,0,0,16,0,0,65.8,62.0,79.2,,,61.5,,60.1,7,0,23,3,34,14,0,0,7,4,0,7,3,3.0,7.0,0.68,0
Jeremy McNichols,11917,HB,WAS,1,1,0,0,,0,1,0,0,0,0,1,0.0,0,0,32,0,0,61.9,56.2,75.6,,80.7,52.7,58.5,60.0,0,1,0,0,11,2,0,0,0,1,0,0,1,1.0,0.0,0.0,1
George Kittle,11901,TE,SF,1,1,1,0,0.0,0,0,-3,0,0,1,3,60.0,0,0,28,0,0,68.3,75.1,75.4,,38.6,68.3,56.6,77.0,-3,0,32,4,23,31,0,0,4,5,0,-3,3,3.0,-3.0,1.39,0
Samaje Perine,11869,HB,CIN,1,1,0,0,0.0,0,0,5,0,0,0,2,0.0,0,0,7,0,1,68.2,64.4,62.8,,,,62.6,,5,0,0,0,0,1,0,0,0,1,0,5,2,2.0,5.0,,0
